employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-DES-044,"Des Moines, Iowa",Quality Inspector,16.87,2080,Non-Union,non-production,West North Central
LAB-DES-045,"Des Moines, Iowa",Production Operator,18.06,2080,Non-Union,non-production,West North Central
LAB-DES-046,"Des Moines, Iowa",Maintenance Tech,15.94,2080,Union,non-production,West North Central
LAB-DES-047,"Des Moines, Iowa",Line Lead,23.53,2080,Non-Union,production,West North Central
LAB-DES-048,"Des Moines, Iowa",Line Lead,19.88,2080,Union,production,West North Central
LAB-DES-049,"Des Moines, Iowa",Production Supervisor,22.21,2080,Union,production,West North Central
LAB-DES-050,"Des Moines, Iowa",Production Operator,16.73,2080,Union,non-production,West North Central
LAB-DES-051,"Des Moines, Iowa",Maintenance Tech,18.95,2080,Non-Union,non-production,West North Central
LAB-DES-052,"Des Moines, Iowa",Quality Inspector,14,2080,Non-Union,non-production,West North Central
LAB-DES-053,"Des Moines, Iowa",Maintenance Tech,21.73,2080,Non-Union,non-production,West North Central
LAB-DES-054,"Des Moines, Iowa",Production Supervisor,19.52,2080,Union,production,West North Central
LAB-DES-055,"Des Moines, Iowa",Packaging Operator,19.22,2080,Non-Union,non-production,West North Central
LAB-DES-056,"Des Moines, Iowa",Quality Inspector,18.01,2080,Union,non-production,West North Central
LAB-DES-057,"Des Moines, Iowa",Production Operator,15.98,2080,Non-Union,non-production,West North Central
LAB-DES-058,"Des Moines, Iowa",Packaging Operator,14.69,2080,Non-Union,non-production,West North Central
LAB-DES-059,"Des Moines, Iowa",Maintenance Tech,17.56,2080,Union,non-production,West North Central
LAB-DES-060,"Des Moines, Iowa",Production Operator,19.7,2080,Non-Union,non-production,West North Central
LAB-DES-061,"Des Moines, Iowa",Quality Inspector,21.47,2080,Non-Union,non-production,West North Central
LAB-DES-062,"Des Moines, Iowa",Production Supervisor,21.12,2080,Union,production,West North Central
LAB-DES-063,"Des Moines, Iowa",Maintenance Tech,15.41,2080,Union,non-production,West North Central
LAB-DES-064,"Des Moines, Iowa",Line Lead,19.28,2080,Non-Union,production,West North Central
LAB-DES-065,"Des Moines, Iowa",Maintenance Tech,15.36,2080,Non-Union,non-production,West North Central
