employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0051,"Sioux City, Iowa",Plant Management,Management,9.4,4.5,No,1-2 days,Yes,2.9,0.2,1.1,37.51,No,,2.9,Non-Union
EMP-0052,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,4.8,7.7,No,<1 day,No,1.8,1.8,0.2,20.74,Yes,Excellent- comprehensive and very helpful,4.6,Union
EMP-0053,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,4.2,3.9,No,1-2 days,No,28.0,5.3,6.9,27.11,Yes,Fair- some gaps or inconsistencies,4.8,Union
EMP-0054,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,7.5,7.8,Yes,<1 day,Yes,2.8,4.2,3.6,26.07,No,,2.9,Non-Union
EMP-0055,"Bloomington, Illinois",Demand Planning/Forecasting,Back-office/Support,4.8,4.2,Yes,>2 days,No,0.7,4.2,2.0,30.9,No,,2.3,Non-Union
EMP-0056,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,7.6,6.2,Yes,>2 days,Yes,3.4,0.2,2.7,17.43,Yes,Good- adequate for most needs,3.8,Non-Union
EMP-0057,"Kalamazoo, Michigan",Plant Management,Management,10,8.7,Yes,>2 days,Yes,29.7,4.5,5.6,41.34,No,,4.6,Union
EMP-0058,"Kalamazoo, Michigan",Plant Management,Management,7.9,5.4,Yes,>2 days,Yes,8.2,6.2,4.3,39.07,No,,3.0,Union
EMP-0059,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,5.1,3.7,Yes,>2 days,No,3.7,4.9,1.2,17.92,Yes,Good- adequate for most needs,3.2,Union
EMP-0060,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,5.5,2.7,Yes,<1 day,No,0.4,4.9,1.1,23.4,No,,4.2,Union
EMP-0061,"Bloomington, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.3,2.3,Yes,>2 days,No,4.6,1.4,0.1,23.47,No,,1.6,Non-Union
EMP-0062,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,6.1,6.5,No,>2 days,Yes,23.4,15.3,5.0,19.5,No,,1.2,Non-Union
EMP-0063,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,2.6,7.6,No,>2 days,No,26.2,13.4,8.4,13.53,No,,4.0,Non-Union
EMP-0064,"Bloomington, Illinois",Quality Control/Quality Assurance,Front-line,4.1,4.8,Yes,1-2 days,No,6.8,0.8,1.5,21.34,Yes,Fair- some gaps or inconsistencies,2.5,Union
EMP-0065,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,5.5,6.8,No,1-2 days,No,6.7,2.5,2.3,19.93,Yes,Fair- some gaps or inconsistencies,1.4,Union
EMP-0066,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,7.2,4.3,No,>2 days,No,22.6,10.5,9.9,14.97,No,,2.4,Non-Union
EMP-0067,"Green Bay, Wisconsin",Plant Management,Management,9.6,5.2,Yes,<1 day,Yes,6.8,2.6,1.6,42.68,Yes,Excellent- comprehensive and very helpful,3.0,Non-Union
EMP-0068,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,9.1,2.0,Yes,>2 days,Yes,4.8,1.3,0.1,32.3,No,,1.9,Non-Union
EMP-0069,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,4.9,4.5,Yes,1-2 days,Yes,2.3,4.5,2.1,23.86,No,,4.2,Union
EMP-0070,"Kalamazoo, Michigan",Plant Management,Management,7.5,2.5,Yes,<1 day,No,29.9,16.8,11.1,39.3,No,,3.8,Union
EMP-0071,"Sioux City, Iowa",Administrative/Support Staff,Back-office/Support,8.2,7.5,No,1-2 days,No,3.8,3.1,2.4,20.58,No,,3.5,Union
EMP-0072,"Cincinnati, Ohio",Maintenance Technician,Front-line,4.6,5.6,Yes,<1 day,Yes,17.0,15.6,10.5,23.24,No,,2.3,Union
EMP-0073,"Green Bay, Wisconsin",Maintenance Technician,Front-line,3.8,5.3,No,1-2 days,Yes,2.1,4.6,1.7,22.69,No,,3.1,Non-Union
EMP-0074,"Kalamazoo, Michigan",Plant Management,Management,6.9,5.6,Yes,1-2 days,Yes,13.6,10.3,4.5,42.21,No,,4.8,Union
EMP-0075,"Bloomington, Illinois",Production/Manufacturing Operator,Front-line,1.2,9.8,No,<1 day,Yes,5.5,4.3,3.9,19.51,No,,3.5,Union
EMP-0076,"Sioux City, Iowa",Plant Management,Management,9.9,3.8,No,>2 days,No,0.5,5.0,3.8,35.66,No,,3.0,Union
EMP-0077,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,8.2,6.1,Yes,1-2 days,Yes,2.7,3.7,2.1,28.34,No,,3.9,Union
EMP-0078,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,1,4.2,No,<1 day,No,19.7,10.1,9.0,25.76,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0079,"Bloomington, Illinois",Quality Control/Quality Assurance,Front-line,2.0,6.0,Yes,>2 days,No,1.6,0.6,3.1,19.25,No,,2.2,Non-Union
EMP-0080,"Sioux City, Iowa",Administrative/Support Staff,Back-office/Support,5.2,3.9,No,<1 day,Yes,7.6,2.0,1.9,21.55,No,,3.4,Non-Union
EMP-0081,"Kalamazoo, Michigan",Quality Control/Quality Assurance,Front-line,3.2,8.1,No,<1 day,Yes,8.2,17.5,9.0,22.68,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0082,"Cincinnati, Ohio",Maintenance Technician,Front-line,1.2,2.9,No,<1 day,Yes,25.9,7.6,4.5,27.42,No,,3.9,Union
EMP-0083,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,5.4,4.3,No,1-2 days,Yes,20.9,8.9,9.6,21.86,No,,3.9,Non-Union
EMP-0084,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,10,6.4,No,<1 day,No,24.8,9.8,4.5,28.16,Yes,Excellent- comprehensive and very helpful,1.9,Non-Union
EMP-0085,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,5.0,2.3,No,1-2 days,No,1.5,0.8,0.8,20.64,No,,4.3,Union
EMP-0086,"Bloomington, Illinois",Plant Management,Management,6.0,2.9,No,<1 day,No,2.1,1.3,2.3,42.52,No,,1.7,Union
EMP-0087,"Bloomington, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.7,8.4,Yes,>2 days,No,2.4,2.7,3.9,29.95,No,,2.5,Non-Union
EMP-0088,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,6.5,5.0,No,1-2 days,Yes,24.5,4.9,4.8,18.16,No,,2.7,Non-Union
EMP-0089,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,6.4,9.8,No,>2 days,Yes,0.2,3.1,3.0,29.25,No,,2.9,Union
EMP-0090,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,5.7,7.5,No,1-2 days,Yes,19.5,9.3,7.1,27.61,Yes,Fair- some gaps or inconsistencies,3.6,Union
EMP-0091,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,6.3,Yes,1-2 days,Yes,14.7,15.9,9.4,19.07,Yes,Fair- some gaps or inconsistencies,2.3,Union
EMP-0092,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,2.1,6.9,Yes,<1 day,No,1.2,2.7,2.8,18.58,No,,2.9,Non-Union
EMP-0093,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,3.8,4.8,Yes,>2 days,Yes,20.6,5.7,9.1,24.35,Yes,Fair- some gaps or inconsistencies,2.8,Union
EMP-0094,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,1.8,7.8,Yes,1-2 days,No,8.9,14.9,9.7,18.66,No,,2.9,Non-Union
EMP-0095,"Bloomington, Illinois",Plant Management,Management,5.8,7.9,Yes,>2 days,Yes,1.7,2.7,2.3,43.09,No,,2.4,Union
EMP-0096,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,4.9,5.2,No,>2 days,No,14.9,14.1,10.7,22.82,No,,3.4,Non-Union
EMP-0097,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,5.8,4.1,No,1-2 days,Yes,7.1,2.3,2.2,21.63,No,,4.5,Non-Union
EMP-0098,"Bloomington, Illinois",Administrative/Support Staff,Back-office/Support,1.3,2.7,No,<1 day,No,0.5,4.9,4.0,14.16,Yes,Excellent- comprehensive and very helpful,2.0,Union
EMP-0099,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,5.1,3.0,No,<1 day,Yes,19.9,17.0,10.7,22.0,Yes,Excellent- comprehensive and very helpful,1.4,Non-Union
EMP-0100,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,5.0,7.1,Yes,1-2 days,No,20.4,5.2,6.3,15.81,No,,3.2,Non-Union
EMP-0101,"Bloomington, Illinois",Plant Management,Management,6.1,7.9,Yes,>2 days,No,1.1,1.8,3.4,43.3,Yes,Excellent- comprehensive and very helpful,2.8,Union
EMP-0102,"Bloomington, Illinois",Quality Control/Quality Assurance,Front-line,2.0,4.5,Yes,<1 day,No,0.1,4.3,1.4,21.07,No,,1.4,Union
EMP-0103,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,5.6,5.6,No,1-2 days,No,2.6,4.7,2.7,23.45,No,,4.0,Union
EMP-0104,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,2.9,5.2,No,>2 days,Yes,6.8,4.0,1.3,32.26,No,,2.9,Union
EMP-0105,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,3.5,5.6,No,>2 days,Yes,18.7,9.5,6.9,20.34,Yes,Excellent- comprehensive and very helpful,4.2,Non-Union
EMP-0106,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,5.3,2.0,Yes,<1 day,Yes,29.5,4.9,3.3,13.78,No,,3.2,Union
EMP-0107,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,2.0,6.8,Yes,<1 day,Yes,8.0,4.3,0.9,26.24,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0108,"Cincinnati, Ohio",Plant Management,Management,8.0,5.8,Yes,>2 days,No,16.4,9.8,10.7,45.74,No,,2.5,Non-Union
EMP-0109,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,5.8,4.9,No,>2 days,Yes,8.4,10.0,4.5,20.83,No,,3.3,Union
EMP-0110,"Bloomington, Illinois",Demand Planning/Forecasting,Back-office/Support,7.8,5.5,Yes,1-2 days,Yes,1.9,4.7,1.2,28.8,Yes,Poor - insufficient or unhelpful,3.5,Union
EMP-0111,"Bloomington, Illinois",Maintenance Technician,Front-line,1,7.0,No,1-2 days,Yes,1.0,4.0,2.3,32.09,Yes,Fair- some gaps or inconsistencies,2.7,Union
EMP-0112,"Sioux City, Iowa",Maintenance Technician,Front-line,5.1,6.5,Yes,>2 days,Yes,3.1,0.2,2.3,25.63,Yes,Excellent- comprehensive and very helpful,2.1,Non-Union
EMP-0113,"Bloomington, Illinois",Maintenance Technician,Front-line,8.9,5.7,No,<1 day,No,4.6,4.3,1.0,27.09,No,,1.6,Non-Union
EMP-0114,"Bloomington, Illinois",Quality Control/Quality Assurance,Front-line,4.5,5.2,Yes,<1 day,Yes,0.2,1.1,1.3,15.65,No,,2.7,Non-Union
EMP-0115,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,5.1,4.5,Yes,1-2 days,No,6.1,4.8,1.3,20.52,No,,2.2,Union
EMP-0116,"Bloomington, Illinois",Maintenance Technician,Front-line,5.5,8.1,No,>2 days,No,5.6,4.9,1.0,24.45,No,,3.7,Non-Union
EMP-0117,"Sioux City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,8.5,4.6,No,<1 day,Yes,3.2,1.7,0.5,27.48,Yes,Good- adequate for most needs,3.8,Non-Union
EMP-0118,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,6.0,4.0,Yes,<1 day,No,26.7,12.6,6.2,24.28,No,,1,Union
EMP-0119,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,1.9,5.1,No,>2 days,No,0.3,4.3,1.2,12.31,Yes,Poor - insufficient or unhelpful,3.3,Union
EMP-0120,"Cincinnati, Ohio",Plant Management,Management,7.0,6.9,Yes,>2 days,No,24.2,4.3,12.0,39.53,No,,2.1,Union
EMP-0121,"Sioux City, Iowa",Maintenance Technician,Front-line,1,5.2,No,1-2 days,Yes,5.0,0.2,1.6,26.09,No,,3.2,Non-Union
EMP-0122,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,4.9,7.4,Yes,<1 day,No,26.8,7.9,11.3,29.81,No,,3.2,Non-Union
EMP-0123,"Bloomington, Illinois",Maintenance Technician,Front-line,6.0,3.3,No,1-2 days,No,5.9,0.6,3.8,27.26,Yes,Fair- some gaps or inconsistencies,3.1,Union
EMP-0124,"Cincinnati, Ohio",Maintenance Technician,Front-line,5.3,8.2,No,>2 days,No,24.7,10.4,5.4,26.39,No,,4.4,Union
EMP-0125,"Bloomington, Illinois",Quality Control/Quality Assurance,Front-line,1.9,5.7,No,>2 days,No,5.0,4.6,0.1,21.4,Yes,Excellent- comprehensive and very helpful,3.2,Union
EMP-0126,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,8.9,8.4,Yes,<1 day,No,5.8,3.5,3.1,29.54,Yes,Poor - insufficient or unhelpful,4.9,Non-Union
EMP-0127,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.8,1,No,>2 days,Yes,19.0,14.7,3.1,29.24,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0128,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.0,5.0,Yes,1-2 days,Yes,6.5,0.9,2.7,22.88,No,,3.5,Non-Union
EMP-0129,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.1,5.1,No,>2 days,Yes,26.1,10.2,4.3,30.85,Yes,Good- adequate for most needs,2.3,Non-Union
EMP-0130,"Cincinnati, Ohio",Plant Management,Management,7.6,5.6,No,<1 day,No,21.0,17.3,8.7,40.64,No,,3.7,Union
EMP-0131,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,8.9,3.8,Yes,>2 days,Yes,7.3,0.4,1.8,22.98,Yes,Fair- some gaps or inconsistencies,4.0,Union
EMP-0132,"Cincinnati, Ohio",Maintenance Technician,Front-line,3.8,5.3,No,>2 days,Yes,10.0,9.0,4.4,26.41,Yes,Good- adequate for most needs,2.7,Union
EMP-0133,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,5.2,5.8,Yes,1-2 days,Yes,29.3,11.0,3.5,20.29,No,,2.8,Union
EMP-0134,"Bloomington, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,8.7,6.9,Yes,<1 day,Yes,6.6,4.9,2.1,15.02,No,,3.3,Union
EMP-0135,"Bloomington, Illinois",Plant Management,Management,9.2,1,Yes,<1 day,No,6.6,3.8,1.2,42.29,No,,2.3,Non-Union
EMP-0136,"Green Bay, Wisconsin",Plant Management,Management,6.4,6.5,Yes,<1 day,No,7.1,3.1,1.0,41.93,No,,3.1,Non-Union
EMP-0137,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,6.0,5.4,Yes,<1 day,Yes,13.8,17.8,8.0,18.8,No,,2.6,Non-Union
EMP-0138,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,4.7,6.6,No,1-2 days,Yes,16.2,6.4,3.3,32.54,No,,3.0,Union
EMP-0139,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,2.4,4.1,Yes,<1 day,No,8.8,13.1,7.7,12.94,No,,3.5,Union
EMP-0140,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,1,8.3,Yes,<1 day,Yes,7.3,1.4,1.2,18.62,No,,2.9,Non-Union
EMP-0141,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,8.9,4.6,Yes,1-2 days,Yes,28.0,9.3,8.0,24.99,Yes,Poor - insufficient or unhelpful,3.9,Non-Union
EMP-0142,"Bloomington, Illinois",Maintenance Technician,Front-line,3.5,8.6,Yes,<1 day,Yes,4.9,0.4,0.9,25.45,Yes,Excellent- comprehensive and very helpful,1.6,Union
EMP-0143,"Kalamazoo, Michigan",Plant Management,Management,8.3,6.8,No,<1 day,Yes,27.8,9.6,3.1,44.17,No,,5,Union
EMP-0144,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,5.0,5.9,No,1-2 days,Yes,5.5,2.2,2.8,20.86,No,,3.2,Union
EMP-0145,"Bloomington, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.5,4.7,No,<1 day,No,6.5,3.2,0.4,26.88,No,,2.9,Non-Union
EMP-0146,"Bloomington, Illinois",Administrative/Support Staff,Back-office/Support,6.1,2.4,No,>2 days,Yes,1.3,2.8,2.5,23.86,Yes,Fair- some gaps or inconsistencies,2.7,Union
EMP-0147,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,5.4,9.9,No,1-2 days,Yes,1.3,2.7,0.1,28.11,No,,3.2,Non-Union
EMP-0148,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,6.1,4.0,Yes,1-2 days,No,19.4,6.3,11.3,25.56,Yes,Fair- some gaps or inconsistencies,3.9,Union
EMP-0149,"Bloomington, Illinois",Plant Management,Management,6.7,7.9,No,1-2 days,No,3.6,2.4,2.8,43.23,No,,2.3,Union
EMP-0150,"Bloomington, Illinois",Plant Management,Management,5.7,6.7,Yes,1-2 days,Yes,5.1,4.9,3.0,40.28,No,,1.3,Union
EMP-0151,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,6.8,5.6,Yes,1-2 days,Yes,9.0,9.5,6.8,16.77,Yes,Good- adequate for most needs,4.4,Non-Union
EMP-0152,"Cincinnati, Ohio",Maintenance Technician,Front-line,1.5,8.4,No,>2 days,Yes,23.4,15.4,4.8,29.24,Yes,Fair- some gaps or inconsistencies,3.6,Union
