employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-IOW-048,"Iowa City, Iowa",Packaging Operator,21.61,2080,Non-Union,non-production,West North Central
LAB-IOW-049,"Iowa City, Iowa",Production Supervisor,16.96,2080,Non-Union,production,West North Central
LAB-IOW-050,"Iowa City, Iowa",Packaging Operator,16.71,2080,Non-Union,non-production,West North Central
LAB-IOW-051,"Iowa City, Iowa",Packaging Operator,16.63,2080,Non-Union,non-production,West North Central
LAB-IOW-052,"Iowa City, Iowa",Maintenance Tech,15.99,2080,Non-Union,non-production,West North Central
LAB-IOW-053,"Iowa City, Iowa",Quality Inspector,16.69,2080,Union,non-production,West North Central
LAB-IOW-054,"Iowa City, Iowa",Production Operator,20.38,2080,Union,non-production,West North Central
LAB-IOW-055,"Iowa City, Iowa",Line Lead,16.65,2080,Non-Union,production,West North Central
LAB-IOW-056,"Iowa City, Iowa",Packaging Operator,17.48,2080,Union,non-production,West North Central
LAB-IOW-057,"Iowa City, Iowa",Packaging Operator,17.47,2080,Union,non-production,West North Central
LAB-IOW-058,"Iowa City, Iowa",Production Operator,16.77,2080,Non-Union,non-production,West North Central
LAB-IOW-059,"Iowa City, Iowa",Maintenance Tech,17.66,2080,Non-Union,non-production,West North Central
LAB-IOW-060,"Iowa City, Iowa",Quality Inspector,17.33,2080,Non-Union,non-production,West North Central
LAB-IOW-061,"Iowa City, Iowa",Quality Inspector,16.91,2080,Non-Union,non-production,West North Central
LAB-IOW-062,"Iowa City, Iowa",Maintenance Tech,18.61,2080,Union,non-production,West North Central
LAB-IOW-063,"Iowa City, Iowa",Quality Inspector,20.42,2080,Non-Union,non-production,West North Central
LAB-IOW-064,"Iowa City, Iowa",Packaging Operator,17.79,2080,Union,non-production,West North Central
LAB-IOW-065,"Iowa City, Iowa",Production Supervisor,25.33,2080,Union,production,West North Central
LAB-IOW-066,"Iowa City, Iowa",Production Operator,17.25,2080,Union,non-production,West North Central
LAB-IOW-067,"Iowa City, Iowa",Maintenance Tech,18.3,2080,Non-Union,non-production,West North Central
