employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0029,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.3,7.1,No,1-2 days,No,21.0,5.9,4.0,28.36,No,,3.5,Union
EMP-0030,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,7.4,5.7,No,1-2 days,Yes,7.4,0.3,2.1,21.86,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0031,"Akron, Ohio",Plant Management,Management,9.6,6.0,No,>2 days,Yes,8.9,8.1,3.1,34.3,No,,3.5,Union
EMP-0032,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.0,2.9,Yes,>2 days,No,2.6,0.4,3.4,23.16,No,,3.4,Union
EMP-0033,"Green Bay, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,3.6,2.2,No,1-2 days,No,2.7,2.5,2.2,21.47,No,,5,Union
EMP-0034,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,2.6,8.9,Yes,1-2 days,No,5.8,4.2,1.9,17.95,Yes,Excellent- comprehensive and very helpful,3.5,Non-Union
EMP-0035,"Grand Rapids, Michigan",Administrative/Support Staff,Back-office/Support,7.2,10,Yes,<1 day,No,12.2,8.2,10.5,22.83,No,,3.6,Non-Union
EMP-0036,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,5.9,3.5,No,1-2 days,Yes,16.0,9.6,5.5,21.96,Yes,Good- adequate for most needs,3.1,Non-Union
EMP-0037,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,3.5,No,<1 day,Yes,7.3,1.7,3.0,26.52,Yes,Fair- some gaps or inconsistencies,3.7,Union
EMP-0038,"Iowa City, Iowa",Maintenance Technician,Front-line,5.4,7.0,No,1-2 days,No,6.5,2.7,0.7,27.93,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0039,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,4.5,2.7,No,<1 day,Yes,7.7,0.8,3.5,18.85,No,,3.6,Non-Union
EMP-0040,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,5.3,9.1,No,1-2 days,Yes,28.2,9.5,8.8,18.75,No,,3.0,Union
EMP-0041,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,4.1,6.1,Yes,1-2 days,No,7.8,2.5,0.1,17.56,Yes,Good- adequate for most needs,3.8,Non-Union
EMP-0042,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,3.3,6.3,No,<1 day,Yes,9.6,7.9,4.1,27.31,No,,2.6,Union
EMP-0043,"Akron, Ohio",Quality Control/Quality Assurance,Front-line,3.5,5.7,Yes,>2 days,Yes,16.6,5.8,5.6,23.11,No,,3.9,Union
EMP-0044,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,1,4.3,No,1-2 days,Yes,3.2,3.6,0.6,19.28,No,,3.4,Non-Union
EMP-0045,"Peoria, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,7.1,4.4,No,<1 day,Yes,0.6,4.2,2.2,30.36,No,,1,Non-Union
EMP-0046,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.7,2.6,No,<1 day,No,7.3,4.2,2.7,31.53,No,,4.2,Union
EMP-0047,"Iowa City, Iowa",Plant Management,Management,6.6,4.7,No,1-2 days,No,1.1,2.3,2.0,42.54,No,,2.2,Union
EMP-0048,"Green Bay, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.1,4.0,No,1-2 days,No,4.3,4.1,1.8,26.03,No,,4.7,Non-Union
EMP-0049,"Peoria, Illinois",Production/Manufacturing Operator,Front-line,2.3,4.9,Yes,1-2 days,Yes,0.1,3.4,3.7,18.44,No,,1,Union
EMP-0050,"Green Bay, Wisconsin",Maintenance Technician,Front-line,8.2,3.9,No,1-2 days,No,1.5,2.5,4.0,21.2,Yes,Good- adequate for most needs,5,Non-Union
EMP-0051,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.9,6.9,Yes,<1 day,Yes,13.5,11.1,10.3,29.07,No,,3.4,Non-Union
EMP-0052,"Grand Rapids, Michigan",Plant Management,Management,9.9,6.1,Yes,<1 day,No,21.1,10.4,5.1,43.54,No,,3.4,Union
EMP-0053,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,3.4,6.6,Yes,1-2 days,Yes,7.7,0.1,3.8,16.15,Yes,Excellent- comprehensive and very helpful,3.4,Non-Union
EMP-0054,"Grand Rapids, Michigan",Maintenance Technician,Front-line,7.4,1.8,No,1-2 days,No,19.0,15.3,7.9,26.97,Yes,Good- adequate for most needs,2.6,Non-Union
EMP-0055,"Peoria, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,8.0,3.5,Yes,<1 day,Yes,6.1,2.9,0.9,26.07,Yes,Fair- some gaps or inconsistencies,1.4,Non-Union
EMP-0056,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,5.9,7.7,Yes,>2 days,No,13.8,5.3,4.8,28.76,Yes,Fair- some gaps or inconsistencies,3.3,Non-Union
EMP-0057,"Akron, Ohio",Demand Planning/Forecasting,Back-office/Support,6.4,3.6,No,<1 day,Yes,28.4,6.5,11.1,32.73,Yes,Good- adequate for most needs,4.8,Union
EMP-0058,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,3.2,6.2,Yes,1-2 days,No,10.5,8.8,4.1,31.93,No,,4.4,Non-Union
EMP-0059,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,5.8,3.9,Yes,1-2 days,Yes,1.2,0.2,3.3,27.93,No,,3.6,Union
EMP-0060,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,5.0,7.2,No,1-2 days,No,15.9,8.5,5.9,20.89,No,,2.7,Non-Union
EMP-0061,"Grand Rapids, Michigan",Plant Management,Management,3.3,5.6,Yes,<1 day,No,23.3,12.5,9.7,40.03,Yes,Fair- some gaps or inconsistencies,3.1,Non-Union
EMP-0062,"Peoria, Illinois",Administrative/Support Staff,Back-office/Support,8.1,9.2,No,1-2 days,Yes,5.4,2.5,1.0,20.04,No,,1.9,Non-Union
EMP-0063,"Grand Rapids, Michigan",Administrative/Support Staff,Back-office/Support,6.8,8.9,No,1-2 days,Yes,18.5,13.3,8.5,19.76,Yes,Good- adequate for most needs,3.2,Union
EMP-0064,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,5.5,7.7,No,>2 days,No,25.9,14.7,8.0,26.27,Yes,Fair- some gaps or inconsistencies,2.4,Non-Union
EMP-0065,"Akron, Ohio",Maintenance Technician,Front-line,7.6,6.0,Yes,>2 days,Yes,8.6,8.0,3.7,21.91,No,,3.4,Non-Union
EMP-0066,"Peoria, Illinois",Production/Manufacturing Operator,Front-line,6.4,4.3,Yes,1-2 days,Yes,7.6,1.4,0.9,23.01,No,,3.5,Union
EMP-0067,"Akron, Ohio",Plant Management,Management,7.4,4.3,No,<1 day,Yes,22.8,13.0,11.5,44.64,No,,3.1,Union
EMP-0068,"Grand Rapids, Michigan",Production/Manufacturing Operator,Front-line,1,4.8,Yes,>2 days,No,18.6,14.2,6.9,25.55,Yes,Fair- some gaps or inconsistencies,2.8,Union
EMP-0069,"Green Bay, Wisconsin",Demand Planning/Forecasting,Back-office/Support,9.0,5.1,Yes,<1 day,Yes,0.4,3.7,1.8,29.04,No,,2.6,Union
EMP-0070,"Peoria, Illinois",Demand Planning/Forecasting,Back-office/Support,4.8,5.6,Yes,>2 days,No,5.0,3.5,2.7,27.31,Yes,Poor - insufficient or unhelpful,2.5,Non-Union
EMP-0071,"Grand Rapids, Michigan",Plant Management,Management,6.8,1,Yes,1-2 days,Yes,14.2,16.3,8.7,44.91,No,,4.0,Union
EMP-0072,"Akron, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.6,5.9,Yes,>2 days,Yes,8.3,4.3,6.5,26.18,No,,4.0,Union
EMP-0073,"Green Bay, Wisconsin",Plant Management,Management,5.5,7.2,No,>2 days,No,0.3,2.1,3.6,46.48,No,,3.0,Union
EMP-0074,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,4.3,4.2,No,>2 days,No,5.1,4.9,0.1,22.61,Yes,Good- adequate for most needs,3.9,Union
EMP-0075,"Grand Rapids, Michigan",Administrative/Support Staff,Back-office/Support,5.9,9.4,No,<1 day,No,19.0,4.5,11.4,19.92,Yes,Good- adequate for most needs,3.7,Non-Union
EMP-0076,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,10,3.0,No,>2 days,Yes,4.0,4.3,1.0,19.12,Yes,Fair- some gaps or inconsistencies,2.4,Non-Union
EMP-0077,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,6.3,Yes,<1 day,No,5.7,3.4,0.7,29.03,No,,1.5,Non-Union
EMP-0078,"Peoria, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,5.6,Yes,1-2 days,Yes,6.8,3.4,2.9,23.57,No,,3.0,Union
EMP-0079,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,8.0,2.3,Yes,1-2 days,Yes,4.5,1.7,3.6,19.95,No,,4.2,Union
EMP-0080,"Akron, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.2,6.7,Yes,<1 day,No,19.1,6.4,6.0,29.06,No,,1.9,Non-Union
EMP-0081,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,1,8.0,No,>2 days,Yes,10.7,15.6,11.6,21.24,Yes,Excellent- comprehensive and very helpful,3.6,Non-Union
EMP-0082,"Green Bay, Wisconsin",Demand Planning/Forecasting,Back-office/Support,5.4,6.3,No,<1 day,No,7.0,1.2,0.7,30.41,No,,2.9,Non-Union
EMP-0083,"Peoria, Illinois",Administrative/Support Staff,Back-office/Support,6.5,7.4,Yes,1-2 days,Yes,0.5,0.2,1.6,24.05,No,,2.8,Union
EMP-0084,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,2.4,4.2,Yes,<1 day,No,6.6,0.7,0.5,27.76,Yes,Good- adequate for most needs,4.5,Non-Union
EMP-0085,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,6.1,4.8,Yes,>2 days,Yes,14.2,10.9,4.5,29.76,No,,2.5,Union
EMP-0086,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.2,5.9,Yes,>2 days,Yes,0.2,4.7,1.3,22.44,No,,2.4,Union
EMP-0087,"Iowa City, Iowa",Plant Management,Management,6.8,1.3,Yes,>2 days,Yes,0.3,0.8,0.1,43.15,Yes,Fair- some gaps or inconsistencies,1.4,Union
EMP-0088,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,7.3,3.9,Yes,1-2 days,Yes,9.1,14.2,6.4,27.26,No,,3.4,Non-Union
EMP-0089,"Peoria, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,7.7,5.3,Yes,<1 day,Yes,7.1,3.9,3.0,29.21,No,,2.4,Union
EMP-0090,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,8.6,4.5,Yes,<1 day,No,6.4,3.5,2.5,29.71,Yes,Good- adequate for most needs,3.9,Union
EMP-0091,"Grand Rapids, Michigan",Maintenance Technician,Front-line,1,5.0,Yes,1-2 days,Yes,14.4,16.3,9.2,23.74,Yes,Fair- some gaps or inconsistencies,3.7,Union
EMP-0092,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,7.9,2.3,Yes,>2 days,Yes,3.8,3.2,2.7,24.79,No,,2.0,Union
EMP-0093,"Akron, Ohio",Production/Manufacturing Operator,Front-line,3.7,8.1,No,>2 days,No,21.2,9.2,4.2,18.27,No,,2.7,Union
EMP-0094,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,1.2,4.0,No,<1 day,Yes,4.6,0.8,0.4,33.51,No,,3.2,Non-Union
EMP-0095,"Iowa City, Iowa",Maintenance Technician,Front-line,1.7,6.5,No,<1 day,No,2.1,1.8,0.8,19.43,No,,3.0,Non-Union
EMP-0096,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,3.7,4.2,No,1-2 days,No,7.1,1.6,2.4,19.75,No,,2.8,Non-Union
EMP-0097,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,6.9,1,Yes,<1 day,Yes,7.1,1.7,3.2,21.0,Yes,Excellent- comprehensive and very helpful,4.4,Non-Union
EMP-0098,"Peoria, Illinois",Quality Control/Quality Assurance,Front-line,4.2,7.1,Yes,<1 day,No,7.6,2.4,0.4,20.11,Yes,Good- adequate for most needs,2.8,Non-Union
EMP-0099,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,2.8,6.6,Yes,<1 day,Yes,14.5,8.0,9.0,17.86,No,,3.1,Non-Union
EMP-0100,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,3.3,5.3,Yes,<1 day,Yes,9.4,16.9,6.2,22.46,Yes,Fair- some gaps or inconsistencies,2.8,Non-Union
EMP-0101,"Grand Rapids, Michigan",Plant Management,Management,6.9,6.5,Yes,<1 day,No,17.7,16.4,10.1,44.7,No,,3.0,Non-Union
EMP-0102,"Peoria, Illinois",Demand Planning/Forecasting,Back-office/Support,6.7,6.7,Yes,>2 days,Yes,1.0,4.6,2.0,33.77,Yes,Poor - insufficient or unhelpful,2.2,Union
EMP-0103,"Peoria, Illinois",Maintenance Technician,Front-line,5.1,6.3,Yes,<1 day,No,6.7,1.5,0.5,23.67,No,,1,Union
EMP-0104,"Peoria, Illinois",Production/Manufacturing Operator,Front-line,5.7,5.3,No,1-2 days,Yes,3.8,3.8,1.9,17.82,Yes,Good- adequate for most needs,2.2,Union
EMP-0105,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,5.9,5.9,Yes,>2 days,No,3.7,3.6,1.3,24.51,Yes,Excellent- comprehensive and very helpful,1.3,Non-Union
EMP-0106,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,7.4,5.2,No,>2 days,Yes,22.8,14.5,7.3,21.92,Yes,Excellent- comprehensive and very helpful,4.7,Non-Union
EMP-0107,"Peoria, Illinois",Maintenance Technician,Front-line,4.1,6.6,Yes,1-2 days,No,1.2,3.1,3.8,28.85,Yes,Good- adequate for most needs,1,Non-Union
EMP-0108,"Grand Rapids, Michigan",Production/Manufacturing Operator,Front-line,5.8,4.9,Yes,<1 day,Yes,12.6,15.7,11.7,17.05,No,,4.1,Union
EMP-0109,"Peoria, Illinois",Demand Planning/Forecasting,Back-office/Support,6.2,1.2,No,1-2 days,No,0.2,3.7,1.2,31.37,Yes,Good- adequate for most needs,1.7,Union
EMP-0110,"Peoria, Illinois",Demand Planning/Forecasting,Back-office/Support,8.9,3.7,Yes,<1 day,No,5.2,3.2,0.4,28.97,Yes,Fair- some gaps or inconsistencies,4.3,Non-Union
EMP-0111,"Grand Rapids, Michigan",Production/Manufacturing Operator,Front-line,4.9,5.4,No,1-2 days,Yes,18.2,15.9,5.6,18.32,Yes,Fair- some gaps or inconsistencies,3.4,Non-Union
EMP-0112,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,3.8,6.3,Yes,1-2 days,No,21.2,7.1,10.8,18.67,No,,2.8,Union
EMP-0113,"Peoria, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,7.9,4.6,Yes,>2 days,Yes,2.3,4.1,3.3,27.38,No,,3.8,Union
EMP-0114,"Peoria, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,9.8,3.3,Yes,<1 day,Yes,4.1,1.4,0.1,26.94,Yes,Fair- some gaps or inconsistencies,1.5,Union
EMP-0115,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,3.4,6.6,No,<1 day,No,4.8,2.4,1.3,24.68,Yes,Fair- some gaps or inconsistencies,2.3,Non-Union
EMP-0116,"Grand Rapids, Michigan",Plant Management,Management,8.6,3.9,Yes,<1 day,Yes,15.8,13.4,3.6,44.77,Yes,Poor - insufficient or unhelpful,4.0,Union
EMP-0117,"Peoria, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.1,2.5,Yes,>2 days,No,1.7,2.7,1.2,22.8,No,,2.0,Non-Union
EMP-0118,"Grand Rapids, Michigan",Maintenance Technician,Front-line,3.7,5.4,No,>2 days,No,27.4,16.7,6.2,28.19,Yes,Good- adequate for most needs,3.8,Non-Union
EMP-0119,"Peoria, Illinois",Production/Manufacturing Operator,Front-line,5.7,6.4,No,<1 day,No,2.6,1.7,2.4,19.73,No,,1,Non-Union
EMP-0120,"Grand Rapids, Michigan",Maintenance Technician,Front-line,7.4,2.2,No,<1 day,Yes,28.4,4.9,4.5,27.82,No,,2.1,Non-Union
EMP-0121,"Iowa City, Iowa",Plant Management,Management,10,6.1,No,1-2 days,Yes,0.9,0.7,1.4,38.62,Yes,Good- adequate for most needs,4.1,Non-Union
EMP-0122,"Peoria, Illinois",Maintenance Technician,Front-line,4.2,7.0,Yes,1-2 days,No,4.3,4.4,0.3,27.39,Yes,Good- adequate for most needs,3.0,Union
EMP-0123,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,3.1,6.4,No,1-2 days,No,6.0,3.0,0.8,16.1,No,,3.3,Union
EMP-0124,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,3.2,6.0,Yes,1-2 days,No,2.8,2.4,0.1,22.99,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0125,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,4.5,4.0,Yes,<1 day,Yes,24.3,17.3,7.7,21.35,No,,3.7,Non-Union
EMP-0126,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,8.6,9.1,Yes,>2 days,No,20.5,9.8,6.3,28.78,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0127,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,8.3,6.7,Yes,<1 day,No,5.0,5.0,2.4,35.58,Yes,Poor - insufficient or unhelpful,1.4,Non-Union
EMP-0128,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.4,4.1,Yes,<1 day,No,8.5,10.0,10.3,18.26,No,,3.3,Union
EMP-0129,"Peoria, Illinois",Plant Management,Management,6.3,8.8,Yes,<1 day,Yes,1.9,2.7,0.7,44.43,No,,1.9,Union
EMP-0130,"Peoria, Illinois",Production/Manufacturing Operator,Front-line,4.2,4.4,Yes,>2 days,No,2.7,1.0,0.8,22.76,No,,1.6,Union
EMP-0131,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,3.6,5.5,No,>2 days,No,13.2,11.4,3.1,22.84,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0132,"Peoria, Illinois",Production/Manufacturing Operator,Front-line,4.5,8.1,No,>2 days,Yes,3.1,3.7,2.2,20.35,No,,1.8,Non-Union
EMP-0133,"Akron, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,4.4,3.3,Yes,1-2 days,No,28.8,15.8,4.7,29.59,Yes,Good- adequate for most needs,4.2,Non-Union
EMP-0134,"Grand Rapids, Michigan",Plant Management,Management,8.5,6.2,Yes,1-2 days,No,20.0,11.4,4.6,39.42,No,,2.9,Non-Union
EMP-0135,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,5.6,5.4,Yes,<1 day,No,1.3,2.3,1.8,25.95,Yes,Poor - insufficient or unhelpful,3.8,Union
EMP-0136,"Peoria, Illinois",Plant Management,Management,5.7,5.0,No,1-2 days,Yes,6.5,2.4,1.4,44.07,Yes,Poor - insufficient or unhelpful,3.6,Non-Union
EMP-0137,"Green Bay, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,7.7,5.1,Yes,<1 day,No,4.9,0.7,2.2,25.03,Yes,Fair- some gaps or inconsistencies,4.8,Union
EMP-0138,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,5.1,7.6,No,1-2 days,Yes,0.5,0.1,3.6,25.29,No,,3.3,Union
EMP-0139,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,7.3,4.1,No,<1 day,Yes,20.9,17.8,3.9,26.36,No,,3.3,Non-Union
EMP-0140,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,6.9,6.4,No,<1 day,Yes,4.0,3.9,1.6,22.95,Yes,Good- adequate for most needs,4.1,Non-Union
EMP-0141,"Green Bay, Wisconsin",Maintenance Technician,Front-line,6.3,7.6,No,>2 days,Yes,4.9,3.4,2.0,28.78,Yes,Fair- some gaps or inconsistencies,3.1,Union
EMP-0142,"Peoria, Illinois",Maintenance Technician,Front-line,3.9,3.6,No,1-2 days,Yes,0.1,0.5,3.0,26.0,No,,2.4,Non-Union
EMP-0143,"Peoria, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.4,3.0,Yes,<1 day,No,0.2,4.2,2.6,29.55,No,,2.2,Non-Union
EMP-0144,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.6,7.2,No,1-2 days,Yes,0.1,0.3,1.6,21.07,Yes,Good- adequate for most needs,3.5,Non-Union
EMP-0145,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,4.9,5.9,No,>2 days,Yes,7.5,1.1,3.0,18.78,Yes,Good- adequate for most needs,3.7,Non-Union
EMP-0146,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,4.9,5.0,No,1-2 days,Yes,7.7,4.1,0.5,22.01,No,,4.2,Non-Union
EMP-0147,"Grand Rapids, Michigan",Production/Manufacturing Operator,Front-line,7.5,1,No,>2 days,Yes,27.8,7.3,7.4,25.38,No,,3.0,Non-Union
EMP-0148,"Peoria, Illinois",Demand Planning/Forecasting,Back-office/Support,8.7,4.5,No,<1 day,No,7.0,4.9,0.1,28.58,Yes,Fair- some gaps or inconsistencies,2.1,Non-Union
EMP-0149,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,3.8,1.7,No,<1 day,Yes,9.6,6.2,5.4,19.43,No,,3.1,Union
