employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0112,"Racine, Wisconsin",Plant Management,Management,4.3,6.8,No,<1 day,Yes,6.0,3.5,3.5,39.65,No,,4.4,Non-Union
EMP-0113,"Racine, Wisconsin",Maintenance Technician,Front-line,3.4,4.5,Yes,1-2 days,Yes,2.8,0.9,2.8,25.68,No,,4.7,Union
EMP-0114,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,8.8,3.4,No,<1 day,No,2.4,2.1,1.1,25.71,No,,2.3,Non-Union
EMP-0115,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,6.1,5.3,No,1-2 days,Yes,19.9,17.7,9.9,20.72,No,,4.0,Non-Union
EMP-0116,"Champaign, Illinois",Maintenance Technician,Front-line,6.7,5.0,Yes,>2 days,Yes,0.0,2.1,1.5,18.06,No,,2.6,Union
EMP-0117,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.0,7.6,Yes,1-2 days,No,2.2,1.2,2.4,27.51,No,,2.9,Non-Union
EMP-0118,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,5.2,6.9,Yes,<1 day,Yes,16.9,8.3,11.0,19.38,No,,2.9,Non-Union
EMP-0119,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,3.6,5.1,No,<1 day,Yes,1.1,4.3,3.5,23.19,No,,3.4,Union
EMP-0120,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,1.1,8.4,Yes,<1 day,No,12.7,11.6,3.8,26.65,Yes,Excellent- comprehensive and very helpful,2.7,Non-Union
EMP-0121,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,7.8,4.5,No,>2 days,No,7.1,1.5,2.4,23.85,Yes,Excellent- comprehensive and very helpful,1.8,Union
EMP-0122,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,7.3,7.5,Yes,<1 day,No,3.2,4.8,0.1,27.93,No,,3.2,Non-Union
EMP-0123,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,6.9,3.5,No,1-2 days,Yes,3.6,1.5,0.5,25.52,Yes,Good- adequate for most needs,3.2,Non-Union
EMP-0124,"Cleveland, Ohio",Plant Management,Management,6.5,6.3,Yes,>2 days,Yes,16.3,15.8,7.4,42.14,Yes,Good- adequate for most needs,4.5,Non-Union
EMP-0125,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,6.9,3.0,Yes,1-2 days,Yes,27.3,13.6,10.4,21.58,Yes,Fair- some gaps or inconsistencies,3.4,Union
EMP-0126,"Cleveland, Ohio",Demand Planning/Forecasting,Back-office/Support,4.4,4.4,Yes,1-2 days,Yes,22.5,15.0,9.0,28.91,Yes,Good- adequate for most needs,4.7,Union
EMP-0127,"Cedar Rapids, Iowa",Plant Management,Management,8.6,8.0,No,1-2 days,No,6.8,3.4,2.0,42.88,Yes,Good- adequate for most needs,2.5,Union
EMP-0128,"Lansing, Michigan",Production/Manufacturing Operator,Front-line,5.8,3.4,No,<1 day,No,14.7,12.1,6.6,24.93,No,,2.6,Non-Union
EMP-0129,"Cleveland, Ohio",Demand Planning/Forecasting,Back-office/Support,5.0,1.4,Yes,>2 days,No,20.2,16.0,3.3,28.88,Yes,Excellent- comprehensive and very helpful,3.1,Union
EMP-0130,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.8,4.0,Yes,>2 days,No,5.0,3.0,3.7,23.57,No,,2.4,Union
EMP-0131,"Cedar Rapids, Iowa",Quality Control/Quality Assurance,Front-line,2.2,7.2,Yes,>2 days,No,1.2,0.2,3.9,21.9,Yes,Excellent- comprehensive and very helpful,4.1,Union
EMP-0132,"Lansing, Michigan",Maintenance Technician,Front-line,5.0,4.8,No,1-2 days,Yes,17.4,9.3,4.2,20.89,No,,4.6,Union
EMP-0133,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.7,6.0,No,<1 day,Yes,3.4,2.2,1.8,31.2,No,,4.2,Non-Union
EMP-0134,"Lansing, Michigan",Plant Management,Management,2.0,5.3,No,1-2 days,No,17.7,6.1,7.7,42.39,Yes,Fair- some gaps or inconsistencies,3.3,Union
EMP-0135,"Lansing, Michigan",Plant Management,Management,8.4,7.2,Yes,>2 days,No,20.4,5.3,6.2,40.97,No,,1.3,Non-Union
EMP-0136,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,2.9,8.6,No,1-2 days,No,3.8,4.2,0.7,20.21,No,,4.1,Union
EMP-0137,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,6.7,2.6,Yes,>2 days,No,6.3,1.5,3.3,31.21,No,,4.2,Union
EMP-0138,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,4.9,7.9,No,1-2 days,No,20.1,13.8,7.9,16.57,No,,2.1,Non-Union
EMP-0139,"Cleveland, Ohio",Maintenance Technician,Front-line,1.6,7.0,No,<1 day,No,19.8,5.8,8.2,22.62,No,,3.9,Non-Union
EMP-0140,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,10,5.2,No,<1 day,Yes,15.4,12.4,7.9,23.41,Yes,Good- adequate for most needs,4.1,Union
EMP-0141,"Racine, Wisconsin",Quality Control/Quality Assurance,Front-line,8.3,3.5,Yes,<1 day,Yes,5.9,1.1,1.9,22.64,No,,3.7,Union
EMP-0142,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,2.0,6.5,No,>2 days,No,7.8,4.5,1.3,18.97,No,,5,Union
EMP-0143,"Racine, Wisconsin",Maintenance Technician,Front-line,2.4,5.0,No,<1 day,Yes,6.0,1.2,2.7,25.73,Yes,Excellent- comprehensive and very helpful,5,Non-Union
EMP-0144,"Cedar Rapids, Iowa",Administrative/Support Staff,Back-office/Support,7.5,6.6,No,>2 days,No,3.7,1.9,3.3,18.12,Yes,Excellent- comprehensive and very helpful,3.4,Non-Union
EMP-0145,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,8.3,6.3,No,<1 day,No,1.3,1.6,1.3,25.45,No,,2.1,Non-Union
EMP-0146,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,4.1,9.6,Yes,>2 days,Yes,7.5,3.3,3.4,25.22,No,,1,Union
EMP-0147,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,6.4,3.6,Yes,>2 days,Yes,15.6,13.4,7.5,27.37,Yes,Fair- some gaps or inconsistencies,4.5,Non-Union
EMP-0148,"Champaign, Illinois",Maintenance Technician,Front-line,3.8,7.6,Yes,1-2 days,Yes,4.0,0.6,3.0,22.23,No,,2.8,Union
EMP-0149,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,7.1,7.3,No,1-2 days,No,8.6,9.1,9.6,31.8,No,,4.7,Union
EMP-0150,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,5.3,3.2,No,>2 days,No,5.4,2.2,3.4,19.35,No,,3.5,Union
