employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0024,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,7.3,7.4,Yes,>2 days,Yes,25.5,16.8,5.7,24.69,Yes,Good- adequate for most needs,4.4,Union
EMP-0025,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,5.4,7.4,Yes,1-2 days,Yes,4.9,1.4,3.8,22.55,No,,4.3,Union
EMP-0026,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.0,7.1,No,<1 day,Yes,18.0,4.7,9.0,25.38,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0027,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.0,5.9,No,<1 day,No,7.0,2.9,2.2,28.09,No,,4.6,Union
EMP-0028,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,5.0,6.8,Yes,<1 day,Yes,5.6,2.7,1.0,21.21,No,,3.4,Non-Union
EMP-0029,"Racine, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,4.1,1,Yes,>2 days,No,7.9,4.3,0.7,25.72,No,,4.9,Non-Union
EMP-0030,"Racine, Wisconsin",Maintenance Technician,Front-line,4.3,7.8,Yes,>2 days,No,1.5,1.7,3.5,29.67,No,,4.5,Non-Union
EMP-0031,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.0,2.7,No,<1 day,No,3.4,3.5,1.9,21.34,Yes,Excellent- comprehensive and very helpful,1.1,Union
EMP-0032,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,5.0,1,No,<1 day,Yes,23.0,9.4,7.4,28.65,No,,4.1,Non-Union
EMP-0033,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,7.1,4.7,No,1-2 days,Yes,1.9,3.8,0.8,26.75,Yes,Poor - insufficient or unhelpful,2.2,Union
EMP-0034,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,6.2,3.0,No,<1 day,Yes,4.6,2.4,0.4,12.67,No,,3.7,Union
EMP-0035,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,4.0,6.0,No,<1 day,No,6.9,2.8,1.7,17.7,Yes,Good- adequate for most needs,4.5,Non-Union
EMP-0036,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,4.9,5.3,Yes,>2 days,No,7.0,2.8,1.7,18.67,No,,2.5,Union
EMP-0037,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.9,1.2,Yes,>2 days,Yes,4.0,0.9,3.0,25.27,No,,4.2,Non-Union
EMP-0038,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,2.6,3.7,Yes,1-2 days,No,4.3,1.2,3.0,19.75,No,,5,Non-Union
EMP-0039,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,2.2,5.5,No,1-2 days,No,28.8,9.6,3.4,23.25,No,,2.8,Non-Union
EMP-0040,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,5.1,9.5,No,<1 day,Yes,3.4,0.5,1.9,28.62,Yes,Good- adequate for most needs,4.8,Union
EMP-0041,"Detroit, Michigan",Plant Management,Management,5.9,5.0,No,1-2 days,Yes,27.2,17.3,9.2,40.48,No,,3.6,Union
EMP-0042,"Detroit, Michigan",Plant Management,Management,1.5,6.0,No,1-2 days,Yes,19.5,15.8,8.7,38.3,No,,4.8,Non-Union
EMP-0043,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,9.4,8.1,No,<1 day,No,19.2,12.1,7.5,26.5,No,,3.5,Non-Union
EMP-0044,"Detroit, Michigan",Plant Management,Management,8.2,6.0,No,>2 days,No,26.3,7.4,7.2,45.25,No,,4.4,Non-Union
EMP-0045,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,7.0,5.3,No,1-2 days,No,10.5,11.4,11.9,29.66,No,,4.1,Union
EMP-0046,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,1.9,1.4,No,1-2 days,No,9.8,16.8,6.6,17.74,No,,3.9,Non-Union
EMP-0047,"Champaign, Illinois",Plant Management,Management,5.2,5.4,No,<1 day,No,2.7,2.2,1.2,44.93,No,,3.3,Union
EMP-0048,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,2.5,5.7,No,>2 days,Yes,2.3,0.7,0.1,18.05,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0049,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,6.1,7.8,Yes,<1 day,No,1.4,0.6,3.8,25.01,Yes,Good- adequate for most needs,2.4,Union
EMP-0050,"Racine, Wisconsin",Plant Management,Management,7.1,4.7,Yes,1-2 days,Yes,1.5,3.1,0.4,45.17,No,,5,Non-Union
EMP-0051,"Racine, Wisconsin",Plant Management,Management,6.7,5.2,Yes,<1 day,No,1.9,2.2,3.0,41.57,Yes,Excellent- comprehensive and very helpful,5,Non-Union
EMP-0052,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.7,5.9,No,>2 days,No,2.1,3.6,1.7,25.11,Yes,Good- adequate for most needs,2.5,Union
EMP-0053,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,3.6,7.8,Yes,1-2 days,Yes,7.7,3.6,1.1,23.89,No,,2.5,Union
EMP-0054,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,5.3,3.8,No,1-2 days,Yes,3.6,3.5,2.2,23.0,No,,2.4,Union
EMP-0055,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,2.2,4.2,Yes,1-2 days,Yes,2.5,1.2,1.2,29.64,No,,3.4,Union
EMP-0056,"Toledo, Ohio",Quality Control/Quality Assurance,Front-line,4.0,3.5,No,>2 days,No,16.8,12.6,10.5,20.72,No,,2.6,Non-Union
EMP-0057,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,9.0,1.8,Yes,<1 day,Yes,6.9,0.5,2.9,14.5,Yes,Fair- some gaps or inconsistencies,3.4,Non-Union
EMP-0058,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,8.1,2.4,Yes,1-2 days,Yes,2.8,4.1,0.8,29.32,Yes,Fair- some gaps or inconsistencies,2.4,Union
EMP-0059,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,5.8,3.1,No,1-2 days,No,2.9,3.6,0.2,15.58,Yes,Good- adequate for most needs,4.9,Non-Union
EMP-0060,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.4,6.2,Yes,1-2 days,Yes,5.1,0.5,1.3,26.09,No,,4.4,Non-Union
EMP-0061,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.9,4.9,Yes,>2 days,Yes,8.5,10.3,7.4,27.33,No,,3.6,Union
EMP-0062,"Toledo, Ohio",Maintenance Technician,Front-line,3.1,4.3,Yes,<1 day,Yes,8.8,7.6,11.8,23.13,Yes,Excellent- comprehensive and very helpful,4.2,Non-Union
EMP-0063,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,5.0,5.9,Yes,1-2 days,Yes,0.8,4.8,1.3,18.66,No,,4.2,Non-Union
EMP-0064,"Racine, Wisconsin",Plant Management,Management,3.9,6.3,Yes,>2 days,Yes,7.4,3.6,3.8,36.97,No,,3.7,Union
EMP-0065,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,8.3,5.3,No,>2 days,No,6.7,0.7,1.1,21.02,No,,2.4,Union
EMP-0066,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,2.2,4.2,No,>2 days,Yes,4.7,2.9,3.7,23.24,No,,4.5,Non-Union
EMP-0067,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,9.3,4.1,Yes,<1 day,Yes,4.9,2.7,0.1,16.65,No,,2.0,Non-Union
EMP-0068,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,7.0,4.5,Yes,1-2 days,No,9.4,11.5,10.5,20.91,Yes,Fair- some gaps or inconsistencies,2.8,Non-Union
EMP-0069,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,7.0,8.5,Yes,1-2 days,No,3.1,0.8,1.1,21.24,No,,3.5,Non-Union
EMP-0070,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,5.0,5.0,Yes,<1 day,No,7.3,2.4,1.2,19.47,No,,1.5,Non-Union
EMP-0071,"Iowa City, Iowa",Maintenance Technician,Front-line,4.4,4.4,No,<1 day,Yes,5.4,3.9,0.9,22.58,No,,2.4,Union
EMP-0072,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,6.0,3.8,Yes,1-2 days,Yes,11.6,5.1,4.9,24.71,Yes,Fair- some gaps or inconsistencies,4.7,Union
EMP-0073,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,6.0,Yes,<1 day,Yes,5.1,4.0,2.6,29.89,No,,3.0,Non-Union
EMP-0074,"Racine, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,9.8,7.8,No,1-2 days,Yes,6.6,2.4,3.1,25.52,No,,3.0,Non-Union
EMP-0075,"Toledo, Ohio",Maintenance Technician,Front-line,6.0,5.6,No,<1 day,Yes,10.6,12.7,3.2,27.01,No,,2.3,Union
EMP-0076,"Champaign, Illinois",Plant Management,Management,10,7.7,No,<1 day,Yes,7.5,4.1,2.2,38.19,Yes,Fair- some gaps or inconsistencies,3.1,Non-Union
EMP-0077,"Racine, Wisconsin",Plant Management,Management,6.9,6.8,No,>2 days,Yes,6.8,0.3,2.5,46.98,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0078,"Racine, Wisconsin",Maintenance Technician,Front-line,9.1,6.4,Yes,<1 day,Yes,8.0,2.1,3.2,26.96,No,,3.5,Union
EMP-0079,"Racine, Wisconsin",Plant Management,Management,5.2,1,Yes,>2 days,Yes,2.2,2.3,3.1,46.91,Yes,Poor - insufficient or unhelpful,3.9,Non-Union
EMP-0080,"Iowa City, Iowa",Plant Management,Management,6.0,5.8,Yes,1-2 days,No,4.8,0.3,2.9,42.55,No,,4.0,Non-Union
EMP-0081,"Detroit, Michigan",Maintenance Technician,Front-line,2.8,4.8,No,1-2 days,Yes,29.1,7.6,5.9,22.89,No,,2.8,Non-Union
EMP-0082,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,8.6,8.1,Yes,1-2 days,Yes,0.9,0.3,0.3,25.24,No,,1.4,Union
EMP-0083,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,5.5,1.7,No,>2 days,No,21.0,4.7,6.8,31.82,No,,3.3,Non-Union
EMP-0084,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,3.2,4.6,Yes,1-2 days,Yes,0.7,2.4,0.5,20.8,Yes,Poor - insufficient or unhelpful,3.5,Non-Union
EMP-0085,"Racine, Wisconsin",Plant Management,Management,3.4,4.7,Yes,<1 day,No,2.2,0.0,0.8,43.75,Yes,Fair- some gaps or inconsistencies,3.7,Non-Union
EMP-0086,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,3.7,8.0,No,1-2 days,Yes,1.6,3.5,3.3,15.87,No,,4.7,Union
EMP-0087,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,5.4,5.9,Yes,<1 day,No,3.1,0.6,0.5,33.35,No,,4.9,Union
EMP-0088,"Racine, Wisconsin",Quality Control/Quality Assurance,Front-line,5.5,6.4,Yes,1-2 days,No,5.1,2.2,1.1,21.48,No,,3.5,Non-Union
EMP-0089,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,7.6,6.3,No,1-2 days,Yes,10.8,13.6,11.7,18.94,Yes,Good- adequate for most needs,2.3,Union
EMP-0090,"Iowa City, Iowa",Plant Management,Management,8.1,6.3,Yes,>2 days,Yes,6.2,2.0,0.6,42.68,Yes,Excellent- comprehensive and very helpful,4.4,Union
EMP-0091,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,5.2,5.1,Yes,<1 day,Yes,0.7,3.7,3.1,30.73,Yes,Excellent- comprehensive and very helpful,2.6,Union
EMP-0092,"Detroit, Michigan",Maintenance Technician,Front-line,3.4,6.6,Yes,>2 days,Yes,22.6,11.4,4.4,24.97,No,,2.3,Non-Union
EMP-0093,"Detroit, Michigan",Maintenance Technician,Front-line,8.4,6.9,Yes,1-2 days,No,11.3,10.9,4.2,27.07,No,,2.5,Union
EMP-0094,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,6.0,3.3,Yes,>2 days,Yes,7.8,0.1,2.2,23.92,Yes,Good- adequate for most needs,2.3,Union
EMP-0095,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.5,5.7,No,>2 days,Yes,6.3,0.2,3.3,30.92,No,,3.5,Non-Union
EMP-0096,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,6.3,4.3,No,<1 day,No,2.0,4.5,2.1,20.49,Yes,Good- adequate for most needs,4.7,Non-Union
EMP-0097,"Champaign, Illinois",Plant Management,Management,5.5,5.8,No,<1 day,No,3.1,0.9,0.4,44.19,No,,1.8,Non-Union
EMP-0098,"Iowa City, Iowa",Plant Management,Management,4.9,4.8,Yes,>2 days,Yes,6.7,3.7,1.9,41.59,No,,2.1,Union
EMP-0099,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,5.7,4.4,No,>2 days,No,3.2,2.5,3.9,15.41,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0100,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,4.3,6.9,Yes,<1 day,No,2.8,1.8,3.4,21.41,No,,2.9,Non-Union
EMP-0101,"Racine, Wisconsin",Plant Management,Management,5.9,2.6,No,>2 days,No,6.8,2.2,1.9,43.21,Yes,Excellent- comprehensive and very helpful,4.9,Union
EMP-0102,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,5.0,2.4,Yes,>2 days,Yes,2.8,1.2,0.4,14.37,Yes,Excellent- comprehensive and very helpful,4.3,Union
EMP-0103,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,7.0,6.0,No,>2 days,Yes,0.5,4.9,2.4,16.13,Yes,Good- adequate for most needs,2.6,Union
EMP-0104,"Detroit, Michigan",Maintenance Technician,Front-line,4.3,6.8,Yes,>2 days,No,10.8,5.2,7.3,27.5,No,,1,Non-Union
EMP-0105,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,4.8,3.3,No,>2 days,Yes,11.0,13.9,7.4,33.87,Yes,Good- adequate for most needs,3.5,Non-Union
EMP-0106,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,4.7,4.0,Yes,>2 days,Yes,22.3,16.4,5.6,28.86,No,,2.1,Union
EMP-0107,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,4.9,4.7,Yes,1-2 days,No,2.6,0.8,2.6,19.15,Yes,Good- adequate for most needs,3.8,Non-Union
EMP-0108,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,4.6,6.2,No,>2 days,No,6.4,0.7,0.4,29.15,No,,4.3,Union
EMP-0109,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,3.8,2.4,Yes,<1 day,No,2.3,2.7,1.7,19.11,Yes,Good- adequate for most needs,2.0,Non-Union
EMP-0110,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,6.9,Yes,<1 day,Yes,28.6,16.1,8.9,32.57,Yes,Fair- some gaps or inconsistencies,2.7,Non-Union
EMP-0111,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,3.2,5.2,No,<1 day,Yes,4.6,3.7,3.8,24.41,Yes,Good- adequate for most needs,2.3,Union
EMP-0112,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,4.1,4.5,No,1-2 days,No,3.1,4.8,1.9,29.23,Yes,Good- adequate for most needs,3.1,Union
EMP-0113,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,4.9,2.1,No,>2 days,No,28.0,6.3,11.2,16.31,No,,3.4,Union
EMP-0114,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,3.9,7.2,Yes,<1 day,No,7.1,4.0,2.4,24.78,No,,3.8,Union
EMP-0115,"Racine, Wisconsin",Plant Management,Management,6.9,8.0,Yes,<1 day,Yes,1.2,3.4,2.1,37.84,Yes,Good- adequate for most needs,4.2,Union
EMP-0116,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,2.4,4.6,No,1-2 days,Yes,0.2,2.4,2.4,14.88,Yes,Good- adequate for most needs,4.2,Union
EMP-0117,"Racine, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,3.4,Yes,>2 days,Yes,1.9,3.5,3.6,27.0,Yes,Excellent- comprehensive and very helpful,1.9,Union
EMP-0118,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.9,4.5,No,1-2 days,No,27.9,6.8,5.8,27.49,Yes,Good- adequate for most needs,4.7,Non-Union
EMP-0119,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,5.0,4.2,No,<1 day,No,6.9,0.3,1.6,21.51,No,,2.0,Union
EMP-0120,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,4.2,3.7,Yes,<1 day,Yes,11.4,15.9,10.3,26.74,No,,2.7,Non-Union
EMP-0121,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,4.2,6.5,Yes,1-2 days,No,1.1,2.3,0.7,13.43,No,,4.7,Non-Union
EMP-0122,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.4,8.0,No,<1 day,Yes,6.5,1.8,1.6,19.55,No,,3.4,Non-Union
EMP-0123,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,1.4,2.7,No,1-2 days,No,0.7,1.6,3.6,19.68,Yes,Fair- some gaps or inconsistencies,4.1,Union
EMP-0124,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.1,3.4,No,1-2 days,Yes,3.0,4.8,1.9,27.04,Yes,Fair- some gaps or inconsistencies,3.5,Union
EMP-0125,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,8.5,2.1,Yes,<1 day,No,1.4,2.7,1.0,22.1,No,,3.6,Union
EMP-0126,"Toledo, Ohio",Plant Management,Management,8.4,4.5,Yes,<1 day,No,27.2,4.4,6.2,38.66,Yes,Good- adequate for most needs,4.2,Non-Union
EMP-0127,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,5.4,3.7,No,<1 day,Yes,13.6,10.7,9.2,32.48,No,,2.4,Union
EMP-0128,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.5,2.7,Yes,1-2 days,Yes,6.6,2.5,1.3,27.78,Yes,Fair- some gaps or inconsistencies,1.4,Non-Union
EMP-0129,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,6.6,4.6,Yes,1-2 days,No,4.4,5.0,3.1,20.99,No,,3.5,Non-Union
EMP-0130,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,6.1,Yes,>2 days,Yes,7.1,3.2,1.0,24.06,No,,2.9,Union
EMP-0131,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,4.3,5.4,No,1-2 days,No,1.7,2.5,0.4,21.62,Yes,Good- adequate for most needs,4.3,Non-Union
EMP-0132,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,5.4,6.3,No,1-2 days,No,7.6,0.3,1.2,27.41,No,,1.7,Union
EMP-0133,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,4.0,4.2,Yes,>2 days,Yes,1.3,4.4,3.4,23.04,No,,3.9,Non-Union
EMP-0134,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,4.4,6.1,Yes,>2 days,No,7.2,4.8,0.3,14.62,Yes,Good- adequate for most needs,2.0,Union
EMP-0135,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,6.3,Yes,<1 day,Yes,24.1,6.1,7.1,22.91,Yes,Excellent- comprehensive and very helpful,4.5,Non-Union
EMP-0136,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.2,7.9,No,>2 days,Yes,7.4,3.3,1.0,34.04,No,,2.8,Union
EMP-0137,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,9.0,4.3,Yes,<1 day,No,2.9,0.7,0.3,24.79,No,,2.2,Non-Union
EMP-0138,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,9.1,3.0,No,>2 days,No,2.9,3.7,1.0,20.84,Yes,Excellent- comprehensive and very helpful,2.9,Union
EMP-0139,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,4.8,7.6,No,1-2 days,No,1.4,0.1,1.2,13.49,No,,2.4,Non-Union
EMP-0140,"Champaign, Illinois",Plant Management,Management,6.2,3.6,No,>2 days,Yes,1.1,0.7,0.7,37.72,Yes,Fair- some gaps or inconsistencies,3.5,Union
EMP-0141,"Detroit, Michigan",Plant Management,Management,9.6,1,Yes,>2 days,No,9.4,9.3,6.0,39.29,No,,4.3,Non-Union
EMP-0142,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,4.9,9.2,Yes,<1 day,No,3.3,4.1,3.7,21.58,Yes,Excellent- comprehensive and very helpful,2.9,Non-Union
EMP-0143,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,5.2,7.9,No,1-2 days,No,2.2,3.9,1.5,24.65,No,,3.6,Non-Union
EMP-0144,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,8.9,No,1-2 days,No,3.9,3.2,1.4,31.75,Yes,Excellent- comprehensive and very helpful,3.6,Non-Union
EMP-0145,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,4.9,6.3,No,>2 days,Yes,8.4,16.4,10.7,29.13,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0146,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,2.7,2.8,No,1-2 days,No,2.6,0.8,2.0,17.54,Yes,Good- adequate for most needs,2.4,Non-Union
EMP-0147,"Champaign, Illinois",Plant Management,Management,7.1,1.6,Yes,1-2 days,Yes,7.7,1.7,3.0,44.43,Yes,Excellent- comprehensive and very helpful,2.6,Union
EMP-0148,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,8.3,3.3,No,<1 day,Yes,3.6,2.6,3.3,17.96,No,,4.3,Non-Union
EMP-0149,"Iowa City, Iowa",Maintenance Technician,Front-line,1.5,2.9,Yes,<1 day,Yes,5.8,4.6,3.5,23.35,No,,3.0,Union
EMP-0150,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,5.1,4.7,No,<1 day,No,7.4,1.3,3.8,32.63,No,,1.5,Union
EMP-0151,"Toledo, Ohio",Maintenance Technician,Front-line,3.4,7.1,No,1-2 days,No,19.6,5.2,10.3,26.06,No,,2.4,Non-Union
