employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-MAD-034,"Madison, Wisconsin",Maintenance Tech,18.37,2080,Union,non-production,East North Central
LAB-MAD-035,"Madison, Wisconsin",Packaging Operator,17.58,2080,Union,non-production,East North Central
LAB-MAD-036,"Madison, Wisconsin",Production Operator,19.12,2080,Union,non-production,East North Central
LAB-MAD-037,"Madison, Wisconsin",Production Supervisor,20.41,2080,Union,production,East North Central
LAB-MAD-038,"Madison, Wisconsin",Line Lead,23.12,2080,Non-Union,production,East North Central
LAB-MAD-039,"Madison, Wisconsin",Maintenance Tech,17.02,2080,Union,non-production,East North Central
LAB-MAD-040,"Madison, Wisconsin",Maintenance Tech,20.48,2080,Union,non-production,East North Central
LAB-MAD-041,"Madison, Wisconsin",Quality Inspector,21.56,2080,Union,non-production,East North Central
LAB-MAD-042,"Madison, Wisconsin",Packaging Operator,14.23,2080,Union,non-production,East North Central
LAB-DES-043,"Des Moines, Iowa",Packaging Operator,18.23,2080,Non-Union,non-production,West North Central
LAB-DES-044,"Des Moines, Iowa",Packaging Operator,20.41,2080,Non-Union,non-production,West North Central
LAB-DES-045,"Des Moines, Iowa",Line Lead,21.04,2080,Non-Union,production,West North Central
LAB-DES-046,"Des Moines, Iowa",Production Supervisor,22.02,2080,Union,production,West North Central
LAB-DES-047,"Des Moines, Iowa",Production Operator,20.27,2080,Union,non-production,West North Central
LAB-DES-048,"Des Moines, Iowa",Production Supervisor,23.08,2080,Union,production,West North Central
LAB-DES-049,"Des Moines, Iowa",Quality Inspector,18.05,2080,Non-Union,non-production,West North Central
LAB-DES-050,"Des Moines, Iowa",Production Supervisor,20.69,2080,Union,production,West North Central
LAB-DES-051,"Des Moines, Iowa",Packaging Operator,14,2080,Non-Union,non-production,West North Central
LAB-DES-052,"Des Moines, Iowa",Line Lead,25.15,2080,Union,production,West North Central
LAB-DES-053,"Des Moines, Iowa",Maintenance Tech,17.86,2080,Union,non-production,West North Central
LAB-DES-054,"Des Moines, Iowa",Quality Inspector,14.93,2080,Union,non-production,West North Central
LAB-DES-055,"Des Moines, Iowa",Line Lead,19.81,2080,Non-Union,production,West North Central
LAB-DES-056,"Des Moines, Iowa",Line Lead,18.56,2080,Union,production,West North Central
LAB-DES-057,"Des Moines, Iowa",Production Operator,15.82,2080,Non-Union,non-production,West North Central
LAB-DES-058,"Des Moines, Iowa",Quality Inspector,21.17,2080,Non-Union,non-production,West North Central
LAB-DES-059,"Des Moines, Iowa",Packaging Operator,16.41,2080,Union,non-production,West North Central
