employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0017,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.7,5.3,Yes,<1 day,Yes,15.7,7.6,8.3,27.72,No,,3.2,Union
EMP-0018,"Cleveland, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.6,2.6,Yes,<1 day,Yes,27.4,5.8,7.4,25.68,Yes,Good- adequate for most needs,2.0,Non-Union
EMP-0019,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,8.9,5.3,No,>2 days,No,6.1,2.3,2.7,21.8,Yes,Good- adequate for most needs,2.4,Union
EMP-0020,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,8.2,6.6,No,>2 days,No,18.4,17.6,11.0,22.71,Yes,Fair- some gaps or inconsistencies,2.8,Non-Union
EMP-0021,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,5.7,4.5,Yes,>2 days,Yes,24.3,15.0,9.1,19.44,Yes,Excellent- comprehensive and very helpful,3.8,Non-Union
EMP-0022,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,4.6,1.6,Yes,<1 day,Yes,2.9,4.5,0.5,17.13,Yes,Fair- some gaps or inconsistencies,3.4,Non-Union
EMP-0023,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,2.7,3.0,No,1-2 days,No,6.8,1.6,1.5,22.36,Yes,Fair- some gaps or inconsistencies,4.1,Union
EMP-0024,"Flint, Michigan",Production/Manufacturing Operator,Front-line,1.9,1,Yes,>2 days,No,21.6,7.8,10.2,16.05,No,,2.6,Non-Union
EMP-0025,"Cleveland, Ohio",Plant Management,Management,5.1,4.9,Yes,<1 day,Yes,24.9,15.0,5.1,37.05,No,,3.8,Union
EMP-0026,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,1.9,5.0,No,1-2 days,Yes,1.5,1.4,0.4,29.04,No,,2.8,Non-Union
EMP-0027,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,4.5,8.1,No,<1 day,No,7.8,3.8,3.8,19.13,No,,3.8,Non-Union
EMP-0028,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,3.9,7.5,No,>2 days,Yes,5.0,0.3,2.2,21.75,No,,4.6,Non-Union
EMP-0029,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,6.9,5.8,No,<1 day,Yes,6.0,0.7,0.5,23.78,Yes,Good- adequate for most needs,2.0,Union
EMP-0030,"Madison, Wisconsin",Maintenance Technician,Front-line,5.1,5.2,No,>2 days,Yes,4.7,1.9,3.4,25.55,Yes,Poor - insufficient or unhelpful,3.6,Non-Union
EMP-0031,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,6.8,3.1,Yes,1-2 days,No,1.8,2.3,1.3,33.15,Yes,Fair- some gaps or inconsistencies,2.7,Non-Union
EMP-0032,"Des Moines, Iowa",Maintenance Technician,Front-line,4.0,5.9,Yes,1-2 days,No,0.8,2.7,1.5,28.46,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0033,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,1.3,5.7,No,>2 days,No,11.5,9.7,3.4,24.84,Yes,Excellent- comprehensive and very helpful,2.7,Union
EMP-0034,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.2,2.9,No,<1 day,Yes,7.6,0.6,1.5,28.44,No,,2.4,Non-Union
EMP-0035,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,5.2,4.7,Yes,<1 day,No,4.9,3.3,3.9,19.11,No,,4.8,Union
EMP-0036,"Madison, Wisconsin",Maintenance Technician,Front-line,2.9,7.2,Yes,>2 days,Yes,8.0,4.2,2.6,26.67,Yes,Fair- some gaps or inconsistencies,3.7,Non-Union
EMP-0037,"Cleveland, Ohio",Maintenance Technician,Front-line,1,9.5,No,<1 day,No,21.4,5.2,10.1,27.19,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0038,"Madison, Wisconsin",Quality Control/Quality Assurance,Front-line,3.1,5.4,Yes,>2 days,Yes,7.9,4.7,2.9,23.32,Yes,Good- adequate for most needs,3.4,Non-Union
EMP-0039,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,4.6,4.0,Yes,<1 day,Yes,6.3,0.7,3.5,19.91,No,,2.5,Union
EMP-0040,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,5.0,6.1,No,>2 days,Yes,0.0,2.5,1.6,16.58,Yes,Good- adequate for most needs,2.2,Non-Union
EMP-0041,"Madison, Wisconsin",Maintenance Technician,Front-line,3.6,2.0,Yes,<1 day,Yes,4.1,4.4,0.2,21.49,No,,4.1,Union
EMP-0042,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,7.6,10,No,<1 day,No,2.0,1.5,3.0,24.97,No,,4.0,Non-Union
EMP-0043,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,5.2,9.0,Yes,>2 days,Yes,3.7,1.4,4.0,20.76,No,,3.8,Union
EMP-0044,"Madison, Wisconsin",Plant Management,Management,8.5,8.6,Yes,<1 day,No,6.2,3.6,2.3,40.59,Yes,Good- adequate for most needs,4.2,Non-Union
EMP-0045,"Cleveland, Ohio",Demand Planning/Forecasting,Back-office/Support,6.2,9.0,No,>2 days,No,9.6,4.2,5.2,34.03,Yes,Good- adequate for most needs,2.1,Union
EMP-0046,"Cleveland, Ohio",Plant Management,Management,10,5.5,Yes,<1 day,Yes,21.1,12.1,9.9,37.55,Yes,Fair- some gaps or inconsistencies,5,Union
EMP-0047,"Des Moines, Iowa",Plant Management,Management,4.7,3.9,No,<1 day,No,5.5,2.2,2.2,36.1,No,,4.4,Union
EMP-0048,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,5.4,5.1,Yes,1-2 days,No,5.8,4.2,2.7,20.88,Yes,Poor - insufficient or unhelpful,2.9,Non-Union
EMP-0049,"Des Moines, Iowa",Maintenance Technician,Front-line,5.7,6.8,No,<1 day,No,2.3,0.5,1.6,25.23,No,,2.6,Non-Union
EMP-0050,"Madison, Wisconsin",Plant Management,Management,5.6,4.2,Yes,<1 day,Yes,6.5,3.1,1.4,41.64,Yes,Poor - insufficient or unhelpful,3.6,Non-Union
EMP-0051,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,9.8,4.4,Yes,>2 days,Yes,0.8,4.6,1.0,25.37,Yes,Good- adequate for most needs,5,Union
EMP-0052,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,2.9,5.8,Yes,1-2 days,Yes,5.9,3.6,2.1,24.13,No,,4.1,Union
EMP-0053,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,6.3,2.1,No,>2 days,Yes,28.4,10.9,7.0,28.93,No,,4.5,Non-Union
EMP-0054,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.0,7.9,Yes,>2 days,No,7.0,2.4,2.7,26.96,Yes,Fair- some gaps or inconsistencies,2.5,Union
EMP-0055,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,7.9,4.7,No,<1 day,Yes,12.1,13.5,4.2,23.36,Yes,Good- adequate for most needs,1.9,Union
EMP-0056,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,8.7,3.9,No,1-2 days,No,10.7,7.5,3.0,32.72,Yes,Fair- some gaps or inconsistencies,4.4,Non-Union
EMP-0057,"Des Moines, Iowa",Maintenance Technician,Front-line,5.3,6.8,Yes,1-2 days,No,5.6,3.6,0.6,26.17,No,,1.9,Non-Union
EMP-0058,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,6.7,No,>2 days,No,6.2,1.6,2.2,26.15,Yes,Fair- some gaps or inconsistencies,3.3,Non-Union
EMP-0059,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.2,4.0,Yes,>2 days,No,5.8,0.8,1.1,34.96,Yes,Good- adequate for most needs,5,Non-Union
EMP-0060,"Madison, Wisconsin",Quality Control/Quality Assurance,Front-line,6.3,5.1,No,1-2 days,No,4.5,2.1,2.8,17.52,No,,4.7,Union
EMP-0061,"Madison, Wisconsin",Maintenance Technician,Front-line,4.4,7.1,No,>2 days,Yes,0.3,0.8,3.8,24.95,Yes,Good- adequate for most needs,3.5,Non-Union
EMP-0062,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,7.7,3.0,No,<1 day,No,27.7,5.4,6.5,19.56,No,,3.3,Union
EMP-0063,"Rockford, Illinois",Maintenance Technician,Front-line,3.7,4.4,Yes,>2 days,No,0.1,4.1,3.8,23.64,No,,2.7,Union
EMP-0064,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,5.1,5.6,No,<1 day,No,3.2,0.2,1.9,15.92,No,,4.3,Non-Union
EMP-0065,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,1,6.5,Yes,>2 days,No,3.5,1.3,2.0,19.03,Yes,Excellent- comprehensive and very helpful,4.0,Union
EMP-0066,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.5,7.2,No,<1 day,No,1.4,4.6,1.4,29.03,No,,1.9,Non-Union
EMP-0067,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,8.0,4.2,No,1-2 days,Yes,4.9,2.8,0.5,19.56,No,,3.5,Non-Union
EMP-0068,"Flint, Michigan",Maintenance Technician,Front-line,6.9,6.7,Yes,>2 days,No,24.0,7.4,9.6,32.0,Yes,Poor - insufficient or unhelpful,3.4,Non-Union
EMP-0069,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,8.2,5.9,No,>2 days,No,2.0,1.5,2.8,29.84,No,,3.5,Non-Union
EMP-0070,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,8.5,6.1,Yes,1-2 days,No,1.2,0.7,2.1,29.42,Yes,Good- adequate for most needs,3.7,Non-Union
EMP-0071,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,3.1,4.9,No,1-2 days,No,25.9,10.5,6.7,17.26,Yes,Poor - insufficient or unhelpful,3.4,Union
EMP-0072,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,4.8,2.7,Yes,<1 day,No,1.8,0.6,2.5,34.49,Yes,Poor - insufficient or unhelpful,1.4,Union
EMP-0073,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.8,4.6,Yes,>2 days,Yes,1.7,0.5,2.9,26.83,No,,4.7,Non-Union
EMP-0074,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,1,5.8,No,>2 days,Yes,14.8,4.4,8.9,20.37,Yes,Good- adequate for most needs,3.8,Non-Union
EMP-0075,"Flint, Michigan",Maintenance Technician,Front-line,5.4,6.9,Yes,<1 day,Yes,21.3,11.5,7.5,28.04,No,,3.9,Non-Union
EMP-0076,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,1,5.9,No,>2 days,Yes,4.0,0.6,1.7,19.71,Yes,Fair- some gaps or inconsistencies,2.2,Non-Union
EMP-0077,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,1.4,6.7,Yes,<1 day,No,15.8,12.7,11.2,23.13,No,,1.9,Non-Union
EMP-0078,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,4.1,4.0,No,<1 day,Yes,20.6,10.8,5.7,22.18,Yes,Fair- some gaps or inconsistencies,3.5,Union
EMP-0079,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,7.8,5.8,Yes,>2 days,No,5.8,3.8,2.2,26.93,No,,4.6,Non-Union
EMP-0080,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,5.4,5.4,No,1-2 days,No,11.0,15.7,9.0,26.79,No,,2.3,Non-Union
EMP-0081,"Madison, Wisconsin",Quality Control/Quality Assurance,Front-line,3.2,2.2,No,>2 days,No,5.1,1.8,0.7,19.6,Yes,Poor - insufficient or unhelpful,5,Non-Union
EMP-0082,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,2.9,6.0,No,1-2 days,Yes,0.2,3.5,2.7,22.58,Yes,Excellent- comprehensive and very helpful,3.5,Non-Union
EMP-0083,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.4,4.9,No,1-2 days,Yes,2.2,4.2,0.3,28.64,No,,2.9,Non-Union
EMP-0084,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,7.2,1.4,No,1-2 days,Yes,4.7,2.1,3.0,34.97,No,,3.1,Union
EMP-0085,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,3.9,6.0,Yes,>2 days,No,1.4,2.9,2.5,21.2,No,,2.2,Non-Union
EMP-0086,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,3.6,4.7,Yes,<1 day,Yes,2.0,2.8,2.7,15.45,No,,3.5,Union
EMP-0087,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,1.7,4.3,No,>2 days,No,2.0,3.7,3.4,20.26,Yes,Good- adequate for most needs,3.6,Union
EMP-0088,"Cleveland, Ohio",Demand Planning/Forecasting,Back-office/Support,5.7,5.9,Yes,>2 days,Yes,27.3,9.9,7.3,28.61,No,,4.4,Union
EMP-0089,"Rockford, Illinois",Maintenance Technician,Front-line,7.8,5.5,Yes,<1 day,No,1.6,0.2,3.4,17.65,No,,3.2,Non-Union
EMP-0090,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,8.5,5.8,Yes,>2 days,No,5.2,4.2,2.0,16.74,No,,2.3,Union
EMP-0091,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,5.9,6.4,Yes,<1 day,Yes,7.5,1.2,0.9,22.52,Yes,Fair- some gaps or inconsistencies,2.4,Union
EMP-0092,"Rockford, Illinois",Maintenance Technician,Front-line,8.3,4.6,Yes,>2 days,No,1.3,0.4,1.7,27.19,No,,2.5,Non-Union
EMP-0093,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.0,7.2,Yes,1-2 days,Yes,22.8,5.4,8.1,28.54,No,,3.7,Non-Union
EMP-0094,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,9.3,5.2,No,<1 day,No,3.9,1.6,3.5,20.54,Yes,Good- adequate for most needs,2.0,Non-Union
EMP-0095,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.6,3.5,No,>2 days,Yes,0.4,0.9,1.0,26.07,No,,3.3,Non-Union
EMP-0096,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,7.5,1.2,Yes,<1 day,No,3.9,4.4,0.6,13.53,No,,3.7,Union
EMP-0097,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,4.9,2.1,Yes,1-2 days,Yes,14.3,7.2,7.8,27.56,No,,2.5,Union
EMP-0098,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,4.1,5.4,No,<1 day,Yes,18.2,6.2,6.3,22.11,Yes,Fair- some gaps or inconsistencies,3.9,Union
EMP-0099,"Rockford, Illinois",Plant Management,Management,7.3,6.3,No,>2 days,No,5.1,3.6,3.1,39.94,Yes,Good- adequate for most needs,1,Union
EMP-0100,"Madison, Wisconsin",Maintenance Technician,Front-line,5.2,4.4,No,>2 days,Yes,4.5,2.5,0.1,24.79,Yes,Fair- some gaps or inconsistencies,4.5,Non-Union
EMP-0101,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,2.5,4.3,Yes,<1 day,Yes,1.4,2.5,0.8,28.77,Yes,Fair- some gaps or inconsistencies,4.7,Non-Union
EMP-0102,"Flint, Michigan",Maintenance Technician,Front-line,5.6,3.7,Yes,1-2 days,Yes,16.0,15.9,6.2,28.13,Yes,Fair- some gaps or inconsistencies,4.7,Non-Union
EMP-0103,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,4.3,6.4,Yes,>2 days,No,5.2,5.0,0.6,16.68,No,,4.8,Union
EMP-0104,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,7.3,4.6,No,>2 days,Yes,29.6,5.4,7.3,20.43,Yes,Poor - insufficient or unhelpful,3.1,Union
EMP-0105,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,7.1,8.3,Yes,1-2 days,Yes,6.3,4.0,1.5,19.32,No,,2.2,Union
EMP-0106,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,4.1,6.7,No,<1 day,No,16.6,6.8,6.1,20.58,Yes,Fair- some gaps or inconsistencies,3.7,Non-Union
EMP-0107,"Flint, Michigan",Production/Manufacturing Operator,Front-line,6.5,6.6,No,>2 days,Yes,21.8,17.9,4.3,15.0,Yes,Fair- some gaps or inconsistencies,3.0,Non-Union
EMP-0108,"Rockford, Illinois",Plant Management,Management,6.7,3.8,Yes,>2 days,Yes,1.6,1.2,3.9,41.6,No,,1.7,Non-Union
EMP-0109,"Cleveland, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.6,4.6,No,>2 days,No,8.6,6.5,5.7,21.92,No,,4.1,Non-Union
EMP-0110,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,1.3,4.5,No,>2 days,Yes,27.5,12.7,4.6,26.34,No,,2.6,Non-Union
EMP-0111,"Madison, Wisconsin",Maintenance Technician,Front-line,3.8,3.8,No,1-2 days,Yes,5.1,1.9,0.6,28.67,No,,4.3,Union
EMP-0112,"Cleveland, Ohio",Maintenance Technician,Front-line,5.0,4.5,Yes,>2 days,No,13.4,5.2,7.9,21.03,No,,4.1,Non-Union
EMP-0113,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,5.5,7.1,No,1-2 days,Yes,2.6,3.1,0.8,33.21,No,,3.6,Non-Union
EMP-0114,"Flint, Michigan",Plant Management,Management,7.0,5.6,Yes,>2 days,Yes,10.7,17.7,11.2,42.77,No,,3.0,Non-Union
EMP-0115,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.6,1,No,1-2 days,No,1.4,0.5,2.6,25.55,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0116,"Cleveland, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,1.5,2.6,No,1-2 days,No,24.8,10.2,3.2,29.62,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0117,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.7,4.8,No,<1 day,Yes,6.2,1.8,3.2,28.19,No,,1.9,Union
EMP-0118,"Madison, Wisconsin",Maintenance Technician,Front-line,6.2,6.0,No,1-2 days,Yes,0.2,2.6,0.6,21.17,Yes,Good- adequate for most needs,3.6,Union
EMP-0119,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,1.7,4.9,No,1-2 days,Yes,29.0,10.6,5.1,22.4,Yes,Good- adequate for most needs,1.6,Union
EMP-0120,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,5.7,3.5,No,<1 day,No,1.2,4.9,1.6,30.0,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0121,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,3.9,4.1,No,>2 days,No,4.7,0.3,1.6,20.98,Yes,Good- adequate for most needs,2.8,Non-Union
EMP-0122,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,6.0,4.0,No,<1 day,No,0.7,0.9,1.3,20.49,Yes,Good- adequate for most needs,2.2,Non-Union
EMP-0123,"Flint, Michigan",Administrative/Support Staff,Back-office/Support,7.0,9.5,No,<1 day,No,16.0,9.6,8.8,24.4,No,,4.1,Union
EMP-0124,"Madison, Wisconsin",Maintenance Technician,Front-line,6.7,7.1,Yes,1-2 days,No,3.9,0.0,1.7,27.39,Yes,Good- adequate for most needs,4.2,Union
EMP-0125,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.3,8.3,Yes,<1 day,Yes,6.1,0.7,0.6,28.81,Yes,Poor - insufficient or unhelpful,3.1,Non-Union
EMP-0126,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,1,1.4,No,1-2 days,Yes,26.9,7.9,6.1,25.59,No,,3.0,Union
EMP-0127,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,3.1,5.4,Yes,<1 day,No,7.2,2.9,0.8,19.05,No,,4.2,Union
EMP-0128,"Cleveland, Ohio",Maintenance Technician,Front-line,1.8,5.9,Yes,1-2 days,Yes,29.8,14.8,6.6,24.04,Yes,Poor - insufficient or unhelpful,2.6,Non-Union
EMP-0129,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,5.5,3.6,Yes,>2 days,Yes,2.4,3.2,2.8,27.32,Yes,Excellent- comprehensive and very helpful,3.5,Union
EMP-0130,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,5.6,5.8,No,<1 day,Yes,23.2,6.1,11.2,26.86,No,,2.3,Union
EMP-0131,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,8.3,6.7,No,>2 days,No,10.5,8.7,5.2,19.78,Yes,Good- adequate for most needs,1.7,Union
EMP-0132,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,6.8,7.0,Yes,<1 day,No,5.1,2.1,2.8,22.74,Yes,Good- adequate for most needs,2.8,Union
EMP-0133,"Cleveland, Ohio",Administrative/Support Staff,Back-office/Support,2.0,4.9,No,>2 days,Yes,15.8,8.8,6.7,16.74,No,,2.7,Union
EMP-0134,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,2.2,8.4,Yes,<1 day,Yes,3.8,3.4,1.5,21.24,Yes,Good- adequate for most needs,3.9,Non-Union
EMP-0135,"Rockford, Illinois",Plant Management,Management,2.9,7.5,No,1-2 days,No,4.3,0.2,3.7,43.99,No,,2.8,Union
EMP-0136,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.1,10,Yes,<1 day,No,3.5,4.8,0.4,24.03,No,,2.3,Union
EMP-0137,"Madison, Wisconsin",Maintenance Technician,Front-line,5.5,6.6,Yes,>2 days,Yes,5.0,3.2,1.5,25.52,No,,3.6,Union
EMP-0138,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,9.0,8.2,No,<1 day,No,1.3,2.4,2.4,30.73,No,,3.6,Union
EMP-0139,"Cleveland, Ohio",Quality Control/Quality Assurance,Front-line,6.1,5.5,No,1-2 days,No,21.5,17.5,6.2,14.63,Yes,Good- adequate for most needs,5,Non-Union
EMP-0140,"Rockford, Illinois",Plant Management,Management,8.1,6.5,Yes,<1 day,Yes,6.3,1.8,1.1,44.86,No,,1,Union
EMP-0141,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,5.7,2.7,No,1-2 days,No,4.4,2.5,0.2,17.27,Yes,Good- adequate for most needs,3.7,Non-Union
EMP-0142,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,4.5,7.0,Yes,<1 day,No,22.8,12.5,3.5,20.18,No,,3.8,Union
EMP-0143,"Madison, Wisconsin",Quality Control/Quality Assurance,Front-line,7.4,4.0,Yes,>2 days,No,0.2,3.1,3.7,19.58,No,,3.9,Union
EMP-0144,"Cleveland, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.0,6.5,Yes,<1 day,No,15.5,5.5,3.6,24.86,Yes,Fair- some gaps or inconsistencies,1.3,Union
EMP-0145,"Flint, Michigan",Maintenance Technician,Front-line,1,3.5,No,<1 day,Yes,22.2,4.8,9.8,24.89,No,,4.4,Non-Union
EMP-0146,"Des Moines, Iowa",Maintenance Technician,Front-line,3.2,5.9,Yes,<1 day,Yes,0.8,4.1,0.5,21.24,Yes,Fair- some gaps or inconsistencies,3.3,Non-Union
EMP-0147,"Madison, Wisconsin",Quality Control/Quality Assurance,Front-line,3.8,4.1,No,>2 days,Yes,7.8,4.7,2.9,25.49,Yes,Good- adequate for most needs,4.3,Non-Union
EMP-0148,"Cleveland, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.6,5.0,No,<1 day,No,10.2,7.6,3.6,24.0,Yes,Good- adequate for most needs,4.4,Union
EMP-0149,"Cleveland, Ohio",Production/Manufacturing Operator,Front-line,1.4,10,No,1-2 days,Yes,9.4,12.8,8.2,19.91,No,,3.8,Union
