equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-DES-150,"Des Moines, Iowa",Condiments,24800.67,29494.93
EQ-DES-151,"Des Moines, Iowa",Condiments,21851.12,8411.61
EQ-DES-152,"Des Moines, Iowa",Canned Vegetables,36410.96,19543.09
EQ-DES-153,"Des Moines, Iowa",Sauces,75005.91,3981.69
EQ-DES-154,"Des Moines, Iowa",Sauces,54362.33,6402.52
EQ-DES-155,"Des Moines, Iowa",Sauces,29588.56,10413.18
EQ-DES-156,"Des Moines, Iowa",Canned Vegetables,24174.22,15273.54
EQ-DES-157,"Des Moines, Iowa",Condiments,26197.0,26583.23
EQ-CLE-158,"Cleveland, Ohio",Sauces,19397.2,18034.76
EQ-CLE-159,"Cleveland, Ohio",Canned Vegetables,22993.87,25181.53
EQ-CLE-160,"Cleveland, Ohio",Sauces,22611.4,11642.69
EQ-CLE-161,"Cleveland, Ohio",Sauces,12784.2,10598.25
EQ-CLE-162,"Cleveland, Ohio",Sauces,22759.43,7420.23
EQ-CLE-163,"Cleveland, Ohio",Canned Vegetables,94843.3,26639.32
EQ-CLE-164,"Cleveland, Ohio",Sauces,66884.39,21299.81
EQ-CLE-165,"Cleveland, Ohio",Condiments,16666.21,13591.47
EQ-CLE-166,"Cleveland, Ohio",Sauces,9770.59,12975.95
EQ-CLE-167,"Cleveland, Ohio",Sauces,18490.15,2641.56
EQ-CLE-168,"Cleveland, Ohio",Sauces,28135.31,25557.32
EQ-CLE-169,"Cleveland, Ohio",Sauces,46479.31,19102.17
EQ-CLE-170,"Cleveland, Ohio",Condiments,26216.28,24682.16
EQ-CLE-171,"Cleveland, Ohio",Condiments,71404.38,16498.61
EQ-CLE-172,"Cleveland, Ohio",Condiments,26486.26,4594.61
EQ-CLE-173,"Cleveland, Ohio",Sauces,13398.98,22637.96
EQ-CLE-174,"Cleveland, Ohio",Condiments,9435.98,5182.46
EQ-CLE-175,"Cleveland, Ohio",Sauces,25961.32,17416.28
EQ-CLE-176,"Cleveland, Ohio",Canned Vegetables,50271.82,23402.66
EQ-CLE-177,"Cleveland, Ohio",Canned Vegetables,11715.99,6924.72
EQ-CLE-178,"Cleveland, Ohio",Condiments,10630.66,11756.9
EQ-CLE-179,"Cleveland, Ohio",Canned Vegetables,39633.04,23081.26
EQ-CLE-180,"Cleveland, Ohio",Condiments,25133.22,4464.2
EQ-CLE-181,"Cleveland, Ohio",Sauces,8968.15,2306.73
EQ-CLE-182,"Cleveland, Ohio",Sauces,26826.07,17412.6
EQ-CLE-183,"Cleveland, Ohio",Canned Vegetables,26932.19,19090.08
EQ-CLE-184,"Cleveland, Ohio",Canned Vegetables,12021.6,6823.78
EQ-CLE-185,"Cleveland, Ohio",Sauces,10286.73,8775.81
EQ-CLE-186,"Cleveland, Ohio",Condiments,30254.62,29821.57
EQ-CLE-187,"Cleveland, Ohio",Sauces,17386.1,8809.69
EQ-CLE-188,"Cleveland, Ohio",Condiments,9977.57,15383.15
EQ-CLE-189,"Cleveland, Ohio",Sauces,16868.92,20044.82
EQ-CLE-190,"Cleveland, Ohio",Sauces,15800.73,21839.01
EQ-CLE-191,"Cleveland, Ohio",Condiments,11105.12,13479.84
EQ-CLE-192,"Cleveland, Ohio",Sauces,32168.52,15461.52
EQ-CLE-193,"Cleveland, Ohio",Sauces,41615.33,20734.99
EQ-CLE-194,"Cleveland, Ohio",Canned Vegetables,19672.7,19836.64
EQ-CLE-195,"Cleveland, Ohio",Condiments,16275.63,21522.88
EQ-CLE-196,"Cleveland, Ohio",Condiments,11582.2,23965.55
EQ-CLE-197,"Cleveland, Ohio",Condiments,9313.15,8762.53
EQ-CLE-198,"Cleveland, Ohio",Canned Vegetables,14220.98,11352.92
EQ-CLE-199,"Cleveland, Ohio",Sauces,47066.85,12886.49
EQ-CLE-200,"Cleveland, Ohio",Canned Vegetables,30463.44,18576.16
EQ-CLE-201,"Cleveland, Ohio",Condiments,32604.61,20365.48
EQ-CLE-202,"Cleveland, Ohio",Sauces,4065.96,5581.52
EQ-FLI-203,"Flint, Michigan",Condiments,19412.62,5171.33
EQ-FLI-204,"Flint, Michigan",Canned Vegetables,19009.31,24092.66
EQ-FLI-205,"Flint, Michigan",Condiments,21806.49,4822.72
EQ-FLI-206,"Flint, Michigan",Canned Vegetables,35682.66,5740.1
EQ-FLI-207,"Flint, Michigan",Condiments,33713.35,12536.84
EQ-FLI-208,"Flint, Michigan",Condiments,26803.83,4932.04
EQ-FLI-209,"Flint, Michigan",Canned Vegetables,46455.67,14150.95
EQ-FLI-210,"Flint, Michigan",Condiments,9218.12,19517.81
EQ-FLI-211,"Flint, Michigan",Condiments,75921.59,28004.97
EQ-FLI-212,"Flint, Michigan",Sauces,60084.62,29322.53
EQ-FLI-213,"Flint, Michigan",Condiments,19371.44,16496.07
EQ-FLI-214,"Flint, Michigan",Canned Vegetables,19603.61,2685.98
EQ-FLI-215,"Flint, Michigan",Sauces,5409.78,9398.39
EQ-FLI-216,"Flint, Michigan",Sauces,11838.5,21823.18
EQ-FLI-217,"Flint, Michigan",Canned Vegetables,5733.17,8823.38
EQ-FLI-218,"Flint, Michigan",Condiments,27752.16,4095.61
EQ-FLI-219,"Flint, Michigan",Sauces,26734.58,5185.54
EQ-FLI-220,"Flint, Michigan",Sauces,24435.07,21243.82
EQ-FLI-221,"Flint, Michigan",Sauces,8518.12,3341.3
EQ-FLI-222,"Flint, Michigan",Canned Vegetables,32375.7,16828.41
EQ-FLI-223,"Flint, Michigan",Condiments,10100.78,16159.16
EQ-FLI-224,"Flint, Michigan",Condiments,48205.53,19993.47
EQ-FLI-225,"Flint, Michigan",Sauces,41760.28,26909.28
EQ-FLI-226,"Flint, Michigan",Sauces,26581.8,16199.04
EQ-FLI-227,"Flint, Michigan",Condiments,61978.83,21391.87
EQ-FLI-228,"Flint, Michigan",Sauces,45890.78,2971.37
EQ-FLI-229,"Flint, Michigan",Condiments,15334.18,5869.01
EQ-FLI-230,"Flint, Michigan",Condiments,62866.21,26388.93
EQ-FLI-231,"Flint, Michigan",Sauces,34328.53,13183.03
EQ-FLI-232,"Flint, Michigan",Condiments,33811.12,14064.46
EQ-FLI-233,"Flint, Michigan",Sauces,57799.02,28850.36
EQ-FLI-234,"Flint, Michigan",Sauces,56981.9,22717.84
EQ-FLI-235,"Flint, Michigan",Canned Vegetables,11161.99,4296.02
EQ-FLI-236,"Flint, Michigan",Condiments,51214.28,11407.7
EQ-FLI-237,"Flint, Michigan",Canned Vegetables,11687.55,3723.59
EQ-FLI-238,"Flint, Michigan",Canned Vegetables,26585.16,24913.25
EQ-FLI-239,"Flint, Michigan",Condiments,32332.59,9432.57
EQ-FLI-240,"Flint, Michigan",Condiments,10424.72,18886.32
EQ-FLI-241,"Flint, Michigan",Sauces,37663.39,3405.58
EQ-FLI-242,"Flint, Michigan",Canned Vegetables,72334.99,29802.68
EQ-FLI-243,"Flint, Michigan",Sauces,4892.28,13770.34
EQ-FLI-244,"Flint, Michigan",Sauces,15720.5,26580.79
EQ-FLI-245,"Flint, Michigan",Sauces,107284.63,26381.77
EQ-FLI-246,"Flint, Michigan",Condiments,67148.7,26888.67
EQ-FLI-247,"Flint, Michigan",Canned Vegetables,28058.32,9282.41
EQ-FLI-248,"Flint, Michigan",Condiments,53011.12,26008.36
EQ-FLI-249,"Flint, Michigan",Condiments,36491.81,24811.62
EQ-FLI-250,"Flint, Michigan",Condiments,45902.28,20023.01
