employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-MAD-023,"Madison, Wisconsin",Line Lead,20.49,2080,Non-Union,production,East North Central
LAB-MAD-024,"Madison, Wisconsin",Maintenance Tech,20.23,2080,Union,non-production,East North Central
LAB-MAD-025,"Madison, Wisconsin",Packaging Operator,18.39,2080,Non-Union,non-production,East North Central
LAB-MAD-026,"Madison, Wisconsin",Production Supervisor,19.38,2080,Non-Union,production,East North Central
LAB-MAD-027,"Madison, Wisconsin",Production Operator,15.38,2080,Union,non-production,East North Central
LAB-MAD-028,"Madison, Wisconsin",Line Lead,23.31,2080,Non-Union,production,East North Central
LAB-MAD-029,"Madison, Wisconsin",Maintenance Tech,16.23,2080,Union,non-production,East North Central
LAB-MAD-030,"Madison, Wisconsin",Production Operator,15.09,2080,Non-Union,non-production,East North Central
LAB-MAD-031,"Madison, Wisconsin",Production Operator,19.09,2080,Union,non-production,East North Central
LAB-MAD-032,"Madison, Wisconsin",Maintenance Tech,19.13,2080,Non-Union,non-production,East North Central
LAB-MAD-033,"Madison, Wisconsin",Production Supervisor,21.76,2080,Non-Union,production,East North Central
LAB-MAD-034,"Madison, Wisconsin",Production Operator,22.01,2080,Union,non-production,East North Central
LAB-MAD-035,"Madison, Wisconsin",Maintenance Tech,20.25,2080,Non-Union,non-production,East North Central
LAB-MAD-036,"Madison, Wisconsin",Production Supervisor,22.08,2080,Union,production,East North Central
LAB-CED-037,"Cedar Rapids, Iowa",Quality Inspector,16.45,2080,Union,non-production,West North Central
LAB-CED-038,"Cedar Rapids, Iowa",Line Lead,23.48,2080,Non-Union,production,West North Central
LAB-CED-039,"Cedar Rapids, Iowa",Production Operator,14,2080,Union,non-production,West North Central
LAB-CED-040,"Cedar Rapids, Iowa",Maintenance Tech,17.52,2080,Union,non-production,West North Central
LAB-CED-041,"Cedar Rapids, Iowa",Production Operator,14,2080,Union,non-production,West North Central
LAB-CED-042,"Cedar Rapids, Iowa",Packaging Operator,20.14,2080,Non-Union,non-production,West North Central
LAB-CED-043,"Cedar Rapids, Iowa",Production Supervisor,21.35,2080,Non-Union,production,West North Central
LAB-CED-044,"Cedar Rapids, Iowa",Maintenance Tech,16.73,2080,Non-Union,non-production,West North Central
LAB-CED-045,"Cedar Rapids, Iowa",Production Supervisor,26.37,2080,Union,production,West North Central
LAB-CED-046,"Cedar Rapids, Iowa",Maintenance Tech,17.36,2080,Union,non-production,West North Central
LAB-CED-047,"Cedar Rapids, Iowa",Production Operator,18.55,2080,Non-Union,non-production,West North Central
LAB-CED-048,"Cedar Rapids, Iowa",Line Lead,24.24,2080,Union,production,West North Central
LAB-CED-049,"Cedar Rapids, Iowa",Line Lead,21.86,2080,Union,production,West North Central
LAB-CED-050,"Cedar Rapids, Iowa",Line Lead,23.24,2080,Union,production,West North Central
LAB-CED-051,"Cedar Rapids, Iowa",Production Supervisor,20.74,2080,Non-Union,production,West North Central
LAB-CED-052,"Cedar Rapids, Iowa",Maintenance Tech,17.89,2080,Non-Union,non-production,West North Central
LAB-CED-053,"Cedar Rapids, Iowa",Production Operator,15.72,2080,Union,non-production,West North Central
LAB-CED-054,"Cedar Rapids, Iowa",Production Operator,15.93,2080,Union,non-production,West North Central
LAB-CED-055,"Cedar Rapids, Iowa",Maintenance Tech,15.63,2080,Union,non-production,West North Central
LAB-CED-056,"Cedar Rapids, Iowa",Line Lead,21.46,2080,Non-Union,production,West North Central
LAB-CED-057,"Cedar Rapids, Iowa",Maintenance Tech,21.2,2080,Union,non-production,West North Central
LAB-CED-058,"Cedar Rapids, Iowa",Production Supervisor,20.63,2080,Union,production,West North Central
LAB-CED-059,"Cedar Rapids, Iowa",Quality Inspector,16.22,2080,Non-Union,non-production,West North Central
LAB-CED-060,"Cedar Rapids, Iowa",Line Lead,19.19,2080,Union,production,West North Central
LAB-CED-061,"Cedar Rapids, Iowa",Packaging Operator,18.39,2080,Non-Union,non-production,West North Central
