employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0036,"Green Bay, Wisconsin",Demand Planning/Forecasting,Back-office/Support,2.2,8.5,No,>2 days,Yes,0.8,0.4,0.5,27.17,Yes,Good- adequate for most needs,3.1,Union
EMP-0037,"Green Bay, Wisconsin",Plant Management,Management,8.4,3.9,Yes,<1 day,Yes,0.1,2.2,0.0,42.73,No,,3.4,Non-Union
EMP-0038,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,4.2,5.8,No,1-2 days,Yes,1.2,1.5,0.0,20.48,No,,2.7,Non-Union
EMP-0039,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,6.7,1.9,Yes,>2 days,No,10.7,11.5,10.4,24.04,No,,3.1,Union
EMP-0040,"Green Bay, Wisconsin",Maintenance Technician,Front-line,4.0,1,Yes,>2 days,Yes,4.5,4.1,0.7,26.15,No,,4.0,Non-Union
EMP-0041,"Flint, Michigan",Maintenance Technician,Front-line,3.6,8.9,No,1-2 days,Yes,21.4,17.2,7.0,25.16,No,,4.5,Non-Union
EMP-0042,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,5.6,4.1,Yes,1-2 days,No,20.5,10.0,8.5,20.98,No,,3.2,Non-Union
EMP-0043,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,2.5,8.3,Yes,<1 day,Yes,7.2,0.1,3.4,22.69,Yes,Fair- some gaps or inconsistencies,4.8,Union
EMP-0044,"Des Moines, Iowa",Plant Management,Management,5.8,6.8,Yes,1-2 days,Yes,0.7,4.3,0.5,45.42,Yes,Fair- some gaps or inconsistencies,3.2,Non-Union
EMP-0045,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,7.4,6.2,Yes,1-2 days,No,6.8,2.0,2.3,21.38,Yes,Fair- some gaps or inconsistencies,3.2,Non-Union
EMP-0046,"Des Moines, Iowa",Maintenance Technician,Front-line,5.1,10,Yes,>2 days,No,6.7,4.7,2.9,26.45,No,,4.1,Non-Union
EMP-0047,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,9.5,6.9,Yes,>2 days,No,14.5,12.0,8.1,22.51,No,,1.9,Union
EMP-0048,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,3.3,4.2,Yes,<1 day,No,4.2,4.3,3.6,24.25,No,,2.3,Non-Union
EMP-0049,"Green Bay, Wisconsin",Maintenance Technician,Front-line,3.6,5.8,No,<1 day,Yes,0.2,3.3,1.9,24.51,Yes,Good- adequate for most needs,2.4,Non-Union
EMP-0050,"Des Moines, Iowa",Maintenance Technician,Front-line,7.3,6.3,No,1-2 days,Yes,1.1,2.4,0.9,25.86,Yes,Fair- some gaps or inconsistencies,3.3,Non-Union
EMP-0051,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.4,3.1,No,<1 day,Yes,9.6,10.2,11.9,26.27,Yes,Good- adequate for most needs,4.1,Non-Union
EMP-0052,"Green Bay, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,8.3,8.1,Yes,<1 day,No,6.9,4.9,2.5,24.95,No,,4.3,Non-Union
EMP-0053,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,2.5,4.5,Yes,<1 day,Yes,18.2,4.9,7.0,28.52,No,,3.5,Union
EMP-0054,"Green Bay, Wisconsin",Plant Management,Management,6.3,3.8,No,>2 days,No,6.2,4.2,3.3,45.26,No,,3.0,Non-Union
EMP-0055,"Green Bay, Wisconsin",Quality Control/Quality Assurance,Front-line,2.7,6.3,Yes,<1 day,Yes,5.0,0.4,3.6,20.91,No,,2.9,Non-Union
EMP-0056,"Des Moines, Iowa",Plant Management,Management,7.1,7.5,No,>2 days,Yes,4.4,2.2,3.5,44.94,No,,3.2,Union
EMP-0057,"Cincinnati, Ohio",Plant Management,Management,7.9,5.1,Yes,>2 days,Yes,14.5,10.7,9.5,43.46,No,,2.2,Union
EMP-0058,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,1.2,4.6,Yes,1-2 days,Yes,21.5,13.0,7.5,19.31,Yes,Excellent- comprehensive and very helpful,2.3,Union
EMP-0059,"Rockford, Illinois",Maintenance Technician,Front-line,1,5.0,No,<1 day,Yes,0.3,3.3,1.4,31.27,Yes,Good- adequate for most needs,2.5,Union
EMP-0060,"Des Moines, Iowa",Plant Management,Management,6.9,6.0,No,<1 day,No,6.0,3.2,3.3,43.0,No,,3.0,Union
EMP-0061,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.2,5.0,Yes,<1 day,No,24.2,11.4,6.2,23.75,No,,4.8,Union
EMP-0062,"Flint, Michigan",Administrative/Support Staff,Back-office/Support,8.5,6.8,Yes,1-2 days,Yes,22.5,15.3,9.8,20.75,Yes,Good- adequate for most needs,3.0,Union
EMP-0063,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,1,2.7,No,1-2 days,Yes,2.3,4.1,3.4,23.41,Yes,Good- adequate for most needs,3.7,Union
EMP-0064,"Flint, Michigan",Plant Management,Management,6.2,3.8,Yes,>2 days,No,27.1,9.5,10.3,40.19,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0065,"Flint, Michigan",Administrative/Support Staff,Back-office/Support,6.4,5.2,No,>2 days,Yes,8.1,9.8,5.2,16.72,Yes,Excellent- comprehensive and very helpful,3.7,Union
EMP-0066,"Cincinnati, Ohio",Maintenance Technician,Front-line,1,8.0,Yes,>2 days,Yes,17.8,11.7,3.6,27.19,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0067,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.2,4.1,Yes,<1 day,Yes,4.0,4.8,0.1,29.2,Yes,Fair- some gaps or inconsistencies,2.1,Non-Union
EMP-0068,"Flint, Michigan",Administrative/Support Staff,Back-office/Support,9.4,5.8,Yes,<1 day,Yes,22.1,5.5,5.2,20.1,No,,3.1,Union
EMP-0069,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,7.2,4.0,Yes,<1 day,No,21.8,6.2,8.3,27.32,No,,3.8,Non-Union
EMP-0070,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,8.2,7.7,Yes,<1 day,Yes,1.4,4.4,1.5,17.29,Yes,Excellent- comprehensive and very helpful,1,Union
EMP-0071,"Cincinnati, Ohio",Plant Management,Management,8.0,7.8,No,<1 day,Yes,10.6,15.1,3.6,45.38,No,,4.2,Non-Union
EMP-0072,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.5,4.4,No,>2 days,No,5.8,3.8,1.8,33.68,Yes,Poor - insufficient or unhelpful,4.5,Non-Union
EMP-0073,"Green Bay, Wisconsin",Maintenance Technician,Front-line,5.7,6.3,Yes,<1 day,Yes,5.7,2.8,2.0,24.01,Yes,Good- adequate for most needs,4.7,Non-Union
EMP-0074,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,5.0,1.4,Yes,1-2 days,No,0.8,1.6,3.9,21.88,Yes,Good- adequate for most needs,4.1,Union
EMP-0075,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,3.5,8.9,No,<1 day,Yes,22.0,12.8,5.0,19.34,Yes,Poor - insufficient or unhelpful,4.1,Non-Union
EMP-0076,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,1.5,6.7,No,<1 day,Yes,18.8,7.7,10.8,15.38,Yes,Poor - insufficient or unhelpful,2.3,Non-Union
EMP-0077,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,6.5,8.9,No,>2 days,Yes,8.5,9.8,11.0,29.77,No,,3.7,Union
EMP-0078,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,8.5,5.8,No,<1 day,No,20.1,15.1,11.0,18.63,Yes,Fair- some gaps or inconsistencies,4.5,Union
EMP-0079,"Cincinnati, Ohio",Maintenance Technician,Front-line,1.7,8.0,Yes,1-2 days,No,19.5,4.9,6.6,25.39,No,,2.5,Union
EMP-0080,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,5.4,6.2,No,<1 day,Yes,10.1,5.8,4.0,23.43,No,,4.0,Union
EMP-0081,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,4.5,3.4,No,1-2 days,Yes,8.8,11.0,4.8,27.53,Yes,Poor - insufficient or unhelpful,2.8,Union
EMP-0082,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,4.8,1,No,1-2 days,No,6.1,3.0,2.1,33.3,Yes,Fair- some gaps or inconsistencies,2.7,Non-Union
EMP-0083,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.0,6.2,No,1-2 days,Yes,4.7,3.6,0.7,25.35,No,,2.4,Non-Union
EMP-0084,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,10,7.6,No,1-2 days,Yes,22.1,4.8,6.3,21.66,Yes,Poor - insufficient or unhelpful,3.5,Non-Union
EMP-0085,"Green Bay, Wisconsin",Maintenance Technician,Front-line,3.2,4.4,Yes,1-2 days,Yes,5.8,4.5,3.1,24.63,Yes,Good- adequate for most needs,3.2,Non-Union
EMP-0086,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,3.6,6.1,Yes,1-2 days,Yes,7.4,4.8,1.8,18.23,Yes,Fair- some gaps or inconsistencies,1.9,Non-Union
EMP-0087,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.0,4.3,No,>2 days,No,2.7,3.1,2.0,24.29,No,,2.5,Non-Union
EMP-0088,"Flint, Michigan",Administrative/Support Staff,Back-office/Support,4.5,7.1,No,>2 days,Yes,20.7,8.3,3.8,23.73,Yes,Good- adequate for most needs,2.1,Union
EMP-0089,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,7.1,4.6,Yes,1-2 days,No,6.4,2.1,3.3,29.92,Yes,Excellent- comprehensive and very helpful,4.5,Non-Union
EMP-0090,"Green Bay, Wisconsin",Maintenance Technician,Front-line,4.0,5.2,Yes,>2 days,No,6.4,1.8,0.4,21.83,Yes,Excellent- comprehensive and very helpful,5,Union
EMP-0091,"Des Moines, Iowa",Plant Management,Management,3.9,4.1,No,>2 days,Yes,0.8,2.1,1.1,41.58,No,,3.5,Non-Union
EMP-0092,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,5.2,1.6,No,>2 days,No,19.3,7.4,11.6,36.0,No,,3.1,Union
EMP-0093,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.7,6.7,Yes,>2 days,Yes,3.0,3.5,1.4,25.99,No,,3.2,Non-Union
EMP-0094,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,4.3,3.9,Yes,<1 day,Yes,4.0,2.9,1.6,25.14,No,,4.4,Non-Union
EMP-0095,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,5.5,7.9,Yes,<1 day,Yes,5.7,2.7,2.7,15.91,Yes,Fair- some gaps or inconsistencies,2.0,Non-Union
EMP-0096,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,2.7,3.5,No,>2 days,No,1.9,4.9,0.6,17.61,Yes,Good- adequate for most needs,2.2,Union
EMP-0097,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,1.8,8.5,No,<1 day,Yes,24.8,8.0,3.1,23.33,Yes,Poor - insufficient or unhelpful,3.4,Union
EMP-0098,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,9.0,6.0,No,<1 day,No,2.6,3.2,0.4,24.52,No,,3.5,Non-Union
EMP-0099,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.8,6.2,No,1-2 days,No,5.8,2.4,2.4,24.29,No,,3.6,Non-Union
EMP-0100,"Rockford, Illinois",Maintenance Technician,Front-line,1.6,6.3,Yes,1-2 days,Yes,3.4,2.1,0.6,24.53,No,,3.8,Union
EMP-0101,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.3,5.6,Yes,1-2 days,No,16.5,15.3,8.2,30.13,No,,3.5,Non-Union
EMP-0102,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,5.0,6.3,No,>2 days,No,29.2,6.4,4.7,31.45,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0103,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,6.0,5.3,No,1-2 days,Yes,17.1,12.3,5.8,30.04,No,,3.4,Union
EMP-0104,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,7.6,6.7,Yes,>2 days,No,12.0,15.8,10.5,32.98,No,,2.4,Non-Union
EMP-0105,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,5.5,9.3,Yes,<1 day,Yes,23.0,5.8,8.5,20.12,Yes,Good- adequate for most needs,3.0,Union
EMP-0106,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,4.8,6.0,Yes,<1 day,No,15.0,16.7,8.4,18.88,Yes,Fair- some gaps or inconsistencies,2.8,Non-Union
EMP-0107,"Rockford, Illinois",Maintenance Technician,Front-line,1,6.3,Yes,1-2 days,No,1.3,4.2,1.5,30.59,Yes,Fair- some gaps or inconsistencies,2.4,Union
EMP-0108,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,6.3,4.1,Yes,>2 days,No,4.7,1.7,3.5,21.98,Yes,Excellent- comprehensive and very helpful,3.3,Non-Union
EMP-0109,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.2,7.8,Yes,<1 day,Yes,5.4,1.8,3.2,23.87,No,,2.4,Non-Union
EMP-0110,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,4.4,10,Yes,<1 day,No,3.7,2.2,1.9,21.69,No,,3.5,Union
EMP-0111,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,7.4,4.0,No,>2 days,No,10.6,13.3,4.4,31.73,Yes,Fair- some gaps or inconsistencies,2.6,Union
EMP-0112,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,10,6.4,No,1-2 days,No,11.0,13.9,3.0,27.97,No,,4.3,Non-Union
EMP-0113,"Flint, Michigan",Quality Control/Quality Assurance,Front-line,1,7.4,No,>2 days,No,15.8,14.1,7.1,22.18,No,,3.1,Non-Union
EMP-0114,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,4.3,5.1,No,<1 day,Yes,7.0,3.4,1.0,32.0,Yes,Fair- some gaps or inconsistencies,3.3,Union
EMP-0115,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,8.0,5.1,Yes,>2 days,No,1.4,1.1,1.7,30.66,No,,4.1,Union
EMP-0116,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,7.4,4.8,No,1-2 days,Yes,1.7,1.8,3.3,18.49,No,,3.3,Union
EMP-0117,"Flint, Michigan",Demand Planning/Forecasting,Back-office/Support,10,3.6,Yes,<1 day,Yes,24.5,15.4,5.1,27.0,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0118,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,9.1,3.8,Yes,1-2 days,Yes,2.2,3.8,3.8,29.4,No,,4.2,Union
EMP-0119,"Green Bay, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,7.6,8.3,No,1-2 days,No,6.8,4.1,0.9,24.49,Yes,Good- adequate for most needs,4.6,Union
EMP-0120,"Flint, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,2.3,8.0,No,<1 day,No,12.4,6.6,7.6,32.5,No,,2.6,Non-Union
EMP-0121,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.7,9.4,No,1-2 days,Yes,3.8,2.2,1.9,27.76,Yes,Fair- some gaps or inconsistencies,2.9,Non-Union
EMP-0122,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.0,6.7,Yes,<1 day,No,4.2,2.7,3.2,23.54,Yes,Excellent- comprehensive and very helpful,2.0,Non-Union
EMP-0123,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,7.7,3.0,No,1-2 days,No,6.1,1.5,3.2,31.7,Yes,Fair- some gaps or inconsistencies,4.5,Non-Union
EMP-0124,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,7.8,7.0,No,>2 days,No,13.1,4.8,6.2,23.23,Yes,Good- adequate for most needs,2.5,Non-Union
EMP-0125,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.5,4.0,No,<1 day,Yes,13.4,5.8,10.9,26.89,Yes,Fair- some gaps or inconsistencies,2.6,Non-Union
EMP-0126,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,8.9,4.9,Yes,>2 days,Yes,6.2,0.5,2.5,29.64,Yes,Excellent- comprehensive and very helpful,3.2,Non-Union
EMP-0127,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,7.1,4.1,Yes,>2 days,No,5.7,0.2,0.7,24.7,Yes,Fair- some gaps or inconsistencies,3.0,Union
EMP-0128,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,6.8,4.6,No,>2 days,Yes,5.9,0.3,0.9,19.05,No,,3.2,Non-Union
EMP-0129,"Green Bay, Wisconsin",Plant Management,Management,6.1,6.2,Yes,1-2 days,Yes,1.3,4.3,0.4,40.38,No,,4.8,Union
EMP-0130,"Flint, Michigan",Plant Management,Management,6.4,7.8,Yes,<1 day,No,10.5,14.4,3.3,43.42,No,,2.8,Non-Union
EMP-0131,"Green Bay, Wisconsin",Plant Management,Management,1.2,6.4,Yes,>2 days,Yes,2.5,1.3,3.0,45.77,No,,3.4,Union
EMP-0132,"Rockford, Illinois",Plant Management,Management,5.5,1,Yes,1-2 days,No,7.0,2.4,1.0,44.34,Yes,Poor - insufficient or unhelpful,3.2,Union
EMP-0133,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,2.6,6.2,No,1-2 days,Yes,2.0,0.3,1.2,20.18,No,,2.0,Union
EMP-0134,"Cincinnati, Ohio",Maintenance Technician,Front-line,6.1,6.7,No,<1 day,No,26.2,18.0,9.6,24.1,Yes,Good- adequate for most needs,5,Union
EMP-0135,"Des Moines, Iowa",Plant Management,Management,4.5,5.7,Yes,1-2 days,No,2.8,0.3,0.0,40.36,No,,3.0,Non-Union
EMP-0136,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,6.5,5.3,Yes,<1 day,No,5.4,3.9,4.0,23.19,No,,4.6,Union
EMP-0137,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,3.4,2.7,Yes,>2 days,No,1.6,3.6,0.7,18.77,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0138,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,3.9,7.3,Yes,<1 day,No,13.4,14.1,6.8,21.58,No,,2.7,Union
EMP-0139,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,7.8,6.8,No,>2 days,Yes,1.6,1.6,2.9,24.15,Yes,Good- adequate for most needs,1.5,Union
EMP-0140,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,2.8,6.0,Yes,>2 days,Yes,6.1,4.4,1.2,18.78,Yes,Fair- some gaps or inconsistencies,3.3,Non-Union
EMP-0141,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,5.0,6.4,No,>2 days,No,0.8,2.8,0.4,27.47,Yes,Fair- some gaps or inconsistencies,3.4,Union
EMP-0142,"Flint, Michigan",Production/Manufacturing Operator,Front-line,4.6,7.7,No,<1 day,No,22.4,4.2,7.8,19.7,Yes,Fair- some gaps or inconsistencies,1,Non-Union
EMP-0143,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,5.9,5.1,No,<1 day,No,10.7,4.9,11.1,18.34,No,,3.3,Non-Union
EMP-0144,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,1.4,4.2,No,1-2 days,Yes,3.1,4.7,1.0,21.18,Yes,Good- adequate for most needs,4.7,Union
EMP-0145,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,5.0,7.4,No,1-2 days,Yes,0.5,3.8,3.5,34.76,No,,5,Union
EMP-0146,"Flint, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.5,1,Yes,<1 day,No,9.7,6.6,12.0,18.59,No,,5,Non-Union
EMP-0147,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,4.2,1.3,No,1-2 days,No,26.2,12.1,7.1,29.65,Yes,Excellent- comprehensive and very helpful,3.6,Non-Union
EMP-0148,"Green Bay, Wisconsin",Administrative/Support Staff,Back-office/Support,3.8,5.3,Yes,<1 day,Yes,3.5,1.0,1.6,13.94,No,,3.2,Non-Union
