employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-GRE-036,"Green Bay, Wisconsin",Production Supervisor,22.96,2080,Union,production,East North Central
LAB-GRE-037,"Green Bay, Wisconsin",Quality Inspector,20.01,2080,Non-Union,non-production,East North Central
LAB-GRE-038,"Green Bay, Wisconsin",Production Supervisor,20.34,2080,Union,production,East North Central
LAB-GRE-039,"Green Bay, Wisconsin",Line Lead,21.19,2080,Union,production,East North Central
LAB-DES-040,"Des Moines, Iowa",Line Lead,23.09,2080,Non-Union,production,West North Central
LAB-DES-041,"Des Moines, Iowa",Line Lead,17.87,2080,Union,production,West North Central
LAB-DES-042,"Des Moines, Iowa",Packaging Operator,19.38,2080,Union,non-production,West North Central
LAB-DES-043,"Des Moines, Iowa",Quality Inspector,20.76,2080,Union,non-production,West North Central
LAB-DES-044,"Des Moines, Iowa",Maintenance Tech,19.01,2080,Union,non-production,West North Central
LAB-DES-045,"Des Moines, Iowa",Production Operator,18.84,2080,Union,non-production,West North Central
LAB-DES-046,"Des Moines, Iowa",Packaging Operator,17.78,2080,Non-Union,non-production,West North Central
LAB-DES-047,"Des Moines, Iowa",Production Supervisor,21.04,2080,Union,production,West North Central
LAB-DES-048,"Des Moines, Iowa",Line Lead,20.56,2080,Union,production,West North Central
LAB-DES-049,"Des Moines, Iowa",Production Operator,17.14,2080,Non-Union,non-production,West North Central
LAB-DES-050,"Des Moines, Iowa",Maintenance Tech,19.87,2080,Non-Union,non-production,West North Central
LAB-DES-051,"Des Moines, Iowa",Maintenance Tech,17.0,2080,Non-Union,non-production,West North Central
LAB-DES-052,"Des Moines, Iowa",Production Supervisor,23.13,2080,Union,production,West North Central
LAB-DES-053,"Des Moines, Iowa",Production Supervisor,22.96,2080,Union,production,West North Central
LAB-DES-054,"Des Moines, Iowa",Production Operator,18.6,2080,Non-Union,non-production,West North Central
LAB-DES-055,"Des Moines, Iowa",Quality Inspector,14,2080,Union,non-production,West North Central
LAB-DES-056,"Des Moines, Iowa",Quality Inspector,14.77,2080,Non-Union,non-production,West North Central
LAB-DES-057,"Des Moines, Iowa",Maintenance Tech,15.75,2080,Non-Union,non-production,West North Central
LAB-DES-058,"Des Moines, Iowa",Quality Inspector,16.77,2080,Union,non-production,West North Central
LAB-DES-059,"Des Moines, Iowa",Quality Inspector,17.95,2080,Non-Union,non-production,West North Central
LAB-DES-060,"Des Moines, Iowa",Production Supervisor,21.2,2080,Union,production,West North Central
LAB-DES-061,"Des Moines, Iowa",Line Lead,23.06,2080,Union,production,West North Central
LAB-DES-062,"Des Moines, Iowa",Line Lead,20.97,2080,Union,production,West North Central
LAB-DES-063,"Des Moines, Iowa",Line Lead,24.53,2080,Union,production,West North Central
LAB-DES-064,"Des Moines, Iowa",Packaging Operator,18.95,2080,Union,non-production,West North Central
