employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0050,"Lansing, Michigan",Maintenance Technician,Front-line,4.5,5.7,Yes,>2 days,Yes,9.9,17.3,3.5,23.83,No,,2.3,Union
EMP-0051,"Lansing, Michigan",Plant Management,Management,8.2,4.3,Yes,<1 day,No,8.2,5.1,5.5,43.54,Yes,Good- adequate for most needs,3.3,Union
EMP-0052,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,1.5,5.4,Yes,1-2 days,No,5.1,3.4,0.6,24.07,Yes,Fair- some gaps or inconsistencies,3.7,Non-Union
EMP-0053,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.0,4.0,Yes,1-2 days,Yes,4.4,3.3,1.1,28.59,No,,4.2,Non-Union
EMP-0054,"Akron, Ohio",Production/Manufacturing Operator,Front-line,2.3,4.2,Yes,<1 day,Yes,18.4,17.8,4.0,16.36,Yes,Good- adequate for most needs,4.8,Non-Union
EMP-0055,"Lansing, Michigan",Maintenance Technician,Front-line,3.3,8.1,Yes,<1 day,No,9.1,8.9,4.2,28.12,No,,2.9,Non-Union
EMP-0056,"Springfield, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.0,6.9,Yes,1-2 days,No,4.0,4.8,1.7,23.45,Yes,Fair- some gaps or inconsistencies,2.4,Union
EMP-0057,"Des Moines, Iowa",Maintenance Technician,Front-line,3.5,4.3,Yes,<1 day,Yes,1.2,4.1,3.3,24.74,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0058,"Akron, Ohio",Quality Control/Quality Assurance,Front-line,3.8,7.1,Yes,>2 days,Yes,14.8,13.9,8.4,21.57,No,,1.7,Union
EMP-0059,"Akron, Ohio",Production/Manufacturing Operator,Front-line,5.6,6.2,Yes,1-2 days,Yes,27.7,16.9,3.1,14.76,Yes,Excellent- comprehensive and very helpful,3.7,Union
EMP-0060,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,2.6,6.4,No,<1 day,No,27.1,17.7,6.3,20.94,No,,3.0,Non-Union
EMP-0061,"Lansing, Michigan",Maintenance Technician,Front-line,4.3,7.3,Yes,<1 day,Yes,20.3,7.9,8.5,28.97,No,,3.3,Union
EMP-0062,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,5.6,7.8,Yes,>2 days,Yes,0.9,4.6,1.4,20.64,No,,4.0,Union
EMP-0063,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,6.6,8.8,Yes,<1 day,No,7.0,0.3,0.7,26.96,Yes,Excellent- comprehensive and very helpful,2.6,Union
EMP-0064,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,2.4,5.9,Yes,<1 day,No,6.1,0.0,1.4,19.57,No,,4.0,Non-Union
EMP-0065,"Madison, Wisconsin",Maintenance Technician,Front-line,2.3,4.5,Yes,>2 days,Yes,4.7,4.7,3.4,23.62,Yes,Fair- some gaps or inconsistencies,5,Union
EMP-0066,"Madison, Wisconsin",Maintenance Technician,Front-line,2.7,8.3,No,1-2 days,No,3.3,3.7,3.1,22.21,No,,3.8,Non-Union
EMP-0067,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.7,4.8,Yes,1-2 days,Yes,8.9,14.8,8.7,21.08,Yes,Poor - insufficient or unhelpful,2.8,Non-Union
EMP-0068,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,7.3,4.6,No,<1 day,No,21.7,4.8,11.3,30.14,No,,2.6,Non-Union
EMP-0069,"Lansing, Michigan",Plant Management,Management,2.4,5.5,Yes,>2 days,Yes,24.5,8.4,6.3,40.47,No,,4.0,Union
EMP-0070,"Akron, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,7.4,1.1,No,<1 day,Yes,10.6,15.2,7.3,23.62,Yes,Fair- some gaps or inconsistencies,2.2,Non-Union
EMP-0071,"Madison, Wisconsin",Plant Management,Management,10,3.8,Yes,<1 day,No,2.2,2.8,1.4,39.08,Yes,Good- adequate for most needs,4.1,Non-Union
EMP-0072,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,7.4,7.2,Yes,1-2 days,No,4.5,0.9,1.0,19.01,No,,4.6,Non-Union
EMP-0073,"Lansing, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,3.3,4.4,No,<1 day,No,27.4,14.9,4.5,23.13,Yes,Good- adequate for most needs,3.7,Union
EMP-0074,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,4.3,6.0,No,>2 days,Yes,3.3,2.4,3.9,19.33,No,,4.3,Union
EMP-0075,"Akron, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,7.5,3.8,No,>2 days,No,10.5,7.8,11.9,30.51,No,,3.2,Union
EMP-0076,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,4.5,6.5,No,<1 day,No,1.5,4.8,0.4,32.19,Yes,Fair- some gaps or inconsistencies,4.1,Union
EMP-0077,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.7,7.8,No,1-2 days,Yes,7.7,3.7,1.0,29.09,No,,2.4,Non-Union
EMP-0078,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,8.3,4.8,Yes,>2 days,Yes,4.6,4.9,3.4,21.03,Yes,Good- adequate for most needs,4.2,Union
EMP-0079,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,2.7,5.1,Yes,<1 day,Yes,7.3,4.6,2.2,20.73,No,,3.3,Union
EMP-0080,"Des Moines, Iowa",Maintenance Technician,Front-line,2.8,3.2,Yes,<1 day,Yes,5.9,4.7,1.2,20.99,Yes,Fair- some gaps or inconsistencies,3.4,Union
EMP-0081,"Madison, Wisconsin",Maintenance Technician,Front-line,2.9,3.8,No,<1 day,No,6.4,2.1,1.8,23.04,No,,3.8,Union
EMP-0082,"Lansing, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,2.9,2.5,No,1-2 days,Yes,22.7,7.2,10.0,21.18,No,,3.6,Union
EMP-0083,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,3.4,3.7,No,<1 day,No,2.0,2.4,1.3,27.07,Yes,Good- adequate for most needs,1.6,Union
EMP-0084,"Des Moines, Iowa",Plant Management,Management,10,7.9,No,1-2 days,Yes,0.6,1.3,0.5,41.23,Yes,Good- adequate for most needs,3.6,Union
EMP-0085,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,7.5,10,No,1-2 days,No,3.8,2.4,3.7,20.81,No,,3.3,Non-Union
EMP-0086,"Lansing, Michigan",Quality Control/Quality Assurance,Front-line,7.0,3.0,No,1-2 days,Yes,17.0,11.0,7.9,24.62,No,,2.9,Union
EMP-0087,"Akron, Ohio",Production/Manufacturing Operator,Front-line,8.0,4.1,No,1-2 days,Yes,29.7,6.7,11.7,16.45,No,,3.8,Non-Union
EMP-0088,"Lansing, Michigan",Plant Management,Management,6.6,4.7,No,>2 days,Yes,20.4,7.5,10.7,33.39,Yes,Fair- some gaps or inconsistencies,2.5,Non-Union
EMP-0089,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,5.1,8.5,Yes,>2 days,Yes,5.1,4.3,0.5,14.97,Yes,Fair- some gaps or inconsistencies,2.1,Non-Union
EMP-0090,"Springfield, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,2.3,5.4,Yes,>2 days,No,6.7,4.9,3.1,25.73,No,,4.1,Union
EMP-0091,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,5.2,3.6,No,>2 days,No,4.5,2.3,2.4,25.87,No,,3.7,Non-Union
EMP-0092,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,3.5,2.9,No,<1 day,No,4.0,2.8,0.4,22.03,Yes,Poor - insufficient or unhelpful,4.5,Non-Union
EMP-0093,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,6.3,5.5,No,>2 days,Yes,19.9,16.3,3.4,29.15,No,,5,Non-Union
EMP-0094,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,1,5.3,Yes,>2 days,No,7.7,1.5,0.3,16.71,Yes,Good- adequate for most needs,2.6,Union
EMP-0095,"Lansing, Michigan",Maintenance Technician,Front-line,1,6.5,Yes,1-2 days,No,16.0,15.0,8.4,28.23,No,,2.6,Union
EMP-0096,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.9,2.5,No,1-2 days,No,27.9,13.7,9.0,24.67,No,,2.1,Non-Union
EMP-0097,"Akron, Ohio",Maintenance Technician,Front-line,5.9,4.0,No,<1 day,Yes,9.7,5.3,3.5,20.59,Yes,Fair- some gaps or inconsistencies,2.7,Non-Union
EMP-0098,"Madison, Wisconsin",Plant Management,Management,5.9,4.8,No,>2 days,No,5.6,0.0,3.0,37.43,Yes,Fair- some gaps or inconsistencies,4.7,Union
EMP-0099,"Lansing, Michigan",Quality Control/Quality Assurance,Front-line,2.4,6.3,No,1-2 days,No,17.5,4.8,10.8,24.33,No,,2.9,Non-Union
EMP-0100,"Springfield, Illinois",Plant Management,Management,8.9,7.9,Yes,1-2 days,No,5.3,4.8,2.7,41.54,Yes,Fair- some gaps or inconsistencies,3.6,Non-Union
EMP-0101,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,8.1,4.1,Yes,>2 days,Yes,4.6,0.2,0.9,28.92,No,,4.7,Non-Union
EMP-0102,"Lansing, Michigan",Maintenance Technician,Front-line,2.9,6.0,Yes,>2 days,No,20.1,12.8,10.4,23.83,Yes,Good- adequate for most needs,3.4,Union
EMP-0103,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,5.2,4.7,Yes,<1 day,No,5.1,3.1,2.1,19.77,Yes,Fair- some gaps or inconsistencies,4.2,Non-Union
EMP-0104,"Akron, Ohio",Plant Management,Management,8.5,4.7,Yes,1-2 days,Yes,15.0,6.9,6.5,44.94,Yes,Excellent- comprehensive and very helpful,2.6,Union
EMP-0105,"Springfield, Illinois",Administrative/Support Staff,Back-office/Support,4.9,6.2,Yes,>2 days,No,6.4,2.3,2.9,17.51,Yes,Fair- some gaps or inconsistencies,3.2,Non-Union
EMP-0106,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.3,4.7,Yes,>2 days,No,5.3,3.4,4.0,21.74,No,,3.5,Union
EMP-0107,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,1.8,7.1,Yes,<1 day,Yes,4.7,0.1,3.1,17.9,Yes,Fair- some gaps or inconsistencies,3.8,Union
EMP-0108,"Akron, Ohio",Demand Planning/Forecasting,Back-office/Support,4.4,5.0,No,<1 day,Yes,16.4,4.1,6.4,30.52,Yes,Good- adequate for most needs,2.0,Non-Union
EMP-0109,"Lansing, Michigan",Production/Manufacturing Operator,Front-line,3.2,6.0,Yes,<1 day,No,24.7,12.7,5.5,22.1,No,,3.2,Non-Union
EMP-0110,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,9.8,7.8,Yes,>2 days,Yes,17.2,5.8,9.7,31.07,Yes,Poor - insufficient or unhelpful,2.3,Non-Union
EMP-0111,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,4.1,6.8,No,1-2 days,No,7.7,4.2,3.7,25.12,Yes,Fair- some gaps or inconsistencies,2.2,Non-Union
EMP-0112,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,4.5,9.5,No,>2 days,No,5.5,4.3,2.4,20.96,No,,2.5,Non-Union
EMP-0113,"Akron, Ohio",Quality Control/Quality Assurance,Front-line,2.3,5.0,Yes,>2 days,No,26.5,16.9,6.8,14.61,No,,2.7,Non-Union
EMP-0114,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,3.9,5.3,No,>2 days,Yes,6.9,1.0,2.0,12,No,,3.0,Union
EMP-0115,"Lansing, Michigan",Production/Manufacturing Operator,Front-line,2.9,6.9,Yes,1-2 days,Yes,23.5,7.3,8.4,14.98,No,,3.8,Non-Union
EMP-0116,"Lansing, Michigan",Maintenance Technician,Front-line,2.1,5.7,Yes,<1 day,Yes,26.6,12.7,11.9,19.49,No,,3.6,Non-Union
EMP-0117,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,3.6,6.5,Yes,>2 days,No,0.4,0.2,0.5,19.24,Yes,Good- adequate for most needs,2.8,Non-Union
EMP-0118,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,4.8,5.7,Yes,>2 days,No,8.5,17.8,6.7,27.5,Yes,Good- adequate for most needs,1,Union
EMP-0119,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,6.5,9.3,Yes,>2 days,No,16.9,11.7,3.3,19.79,No,,2.9,Non-Union
EMP-0120,"Springfield, Illinois",Maintenance Technician,Front-line,5.3,6.7,No,<1 day,Yes,6.0,3.8,1.2,20.88,No,,3.4,Non-Union
EMP-0121,"Des Moines, Iowa",Plant Management,Management,8.0,6.5,Yes,1-2 days,Yes,7.6,1.5,2.4,40.27,Yes,Excellent- comprehensive and very helpful,3.2,Non-Union
EMP-0122,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,3.7,6.4,Yes,>2 days,No,15.9,12.7,4.7,19.44,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0123,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.7,9.4,No,>2 days,Yes,17.4,11.8,7.0,27.8,No,,1.9,Non-Union
EMP-0124,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,4.6,4.2,No,<1 day,Yes,9.6,14.3,7.3,31.82,Yes,Good- adequate for most needs,4.4,Union
EMP-0125,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,1.9,4.6,No,>2 days,Yes,2.8,1.8,2.6,26.34,Yes,Poor - insufficient or unhelpful,3.4,Union
EMP-0126,"Madison, Wisconsin",Maintenance Technician,Front-line,5.7,5.6,Yes,>2 days,No,4.7,0.0,3.9,22.4,No,,4.4,Union
EMP-0127,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,10,8.3,No,>2 days,Yes,1.9,1.4,0.4,25.99,Yes,Good- adequate for most needs,2.8,Non-Union
EMP-0128,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,7.4,8.0,Yes,>2 days,No,2.8,1.2,1.9,22.88,No,,2.4,Non-Union
EMP-0129,"Akron, Ohio",Production/Manufacturing Operator,Front-line,2.9,6.6,Yes,>2 days,Yes,21.1,16.8,9.6,22.31,Yes,Good- adequate for most needs,5,Non-Union
EMP-0130,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,6.2,5.0,No,<1 day,Yes,5.0,4.7,2.8,20.74,No,,2.1,Union
EMP-0131,"Madison, Wisconsin",Plant Management,Management,6.4,6.6,Yes,<1 day,No,3.9,3.9,0.8,36.73,Yes,Fair- some gaps or inconsistencies,4.6,Non-Union
EMP-0132,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,3.1,7.4,No,>2 days,No,5.1,0.4,3.5,21.22,Yes,Good- adequate for most needs,3.9,Union
EMP-0133,"Lansing, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,9.6,6.5,No,<1 day,Yes,19.8,6.0,3.7,20.73,No,,3.9,Non-Union
EMP-0134,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,2.1,5.8,No,<1 day,No,4.2,3.1,2.9,18.8,No,,4.2,Non-Union
EMP-0135,"Lansing, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.8,5.5,No,>2 days,Yes,14.6,7.4,4.8,21.17,No,,2.7,Non-Union
EMP-0136,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,6.8,5.4,No,<1 day,No,2.0,3.3,3.4,30.77,Yes,Fair- some gaps or inconsistencies,2.5,Non-Union
EMP-0137,"Lansing, Michigan",Production/Manufacturing Operator,Front-line,1.5,2.2,No,>2 days,No,16.4,5.6,3.8,16.31,No,,3.4,Non-Union
EMP-0138,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.3,1.6,Yes,<1 day,No,7.1,2.7,1.1,21.74,No,,4.2,Non-Union
EMP-0139,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,3.8,6.7,No,1-2 days,Yes,25.2,15.1,8.6,15.28,No,,2.8,Union
EMP-0140,"Springfield, Illinois",Administrative/Support Staff,Back-office/Support,9.4,5.7,No,1-2 days,No,1.3,1.5,2.1,23.44,Yes,Good- adequate for most needs,2.5,Union
EMP-0141,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,5.6,4.5,Yes,>2 days,Yes,7.4,2.7,0.8,12.85,No,,4.4,Non-Union
EMP-0142,"Lansing, Michigan",Quality Control/Quality Assurance,Front-line,5.7,5.0,Yes,>2 days,Yes,13.9,7.6,11.9,19.03,Yes,Excellent- comprehensive and very helpful,2.8,Union
EMP-0143,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,8.4,5.2,Yes,<1 day,No,0.1,4.3,0.2,23.15,Yes,Good- adequate for most needs,2.2,Union
EMP-0144,"Akron, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,7.3,6.3,No,1-2 days,No,10.0,14.8,3.8,20.92,No,,4.7,Non-Union
EMP-0145,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,3.7,6.7,Yes,>2 days,No,4.0,1.7,1.3,16.33,No,,2.3,Union
EMP-0146,"Springfield, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,2.2,7.8,No,>2 days,No,6.2,0.3,3.9,26.2,Yes,Excellent- comprehensive and very helpful,2.9,Non-Union
EMP-0147,"Akron, Ohio",Maintenance Technician,Front-line,2.8,6.2,Yes,>2 days,Yes,22.5,8.7,10.6,18.24,No,,3.0,Non-Union
EMP-0148,"Akron, Ohio",Plant Management,Management,6.8,7.9,Yes,>2 days,No,25.6,5.7,8.1,42.48,No,,4.6,Union
EMP-0149,"Akron, Ohio",Administrative/Support Staff,Back-office/Support,1,5.8,No,<1 day,No,20.5,12.6,11.9,17.65,No,,2.1,Non-Union
EMP-0150,"Madison, Wisconsin",Plant Management,Management,10,8.6,Yes,>2 days,Yes,6.3,4.9,2.2,47.0,Yes,Fair- some gaps or inconsistencies,4.7,Union
EMP-0151,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.5,5.5,No,1-2 days,Yes,7.4,4.4,0.9,26.77,No,,3.7,Non-Union
