employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-IOW-051,"Iowa City, Iowa",Packaging Operator,19.64,2080,Union,non-production,West North Central
LAB-IOW-052,"Iowa City, Iowa",Production Supervisor,23.27,2080,Non-Union,production,West North Central
LAB-IOW-053,"Iowa City, Iowa",Production Operator,19.02,2080,Non-Union,non-production,West North Central
LAB-IOW-054,"Iowa City, Iowa",Packaging Operator,16.55,2080,Non-Union,non-production,West North Central
LAB-IOW-055,"Iowa City, Iowa",Production Operator,16.73,2080,Union,non-production,West North Central
LAB-IOW-056,"Iowa City, Iowa",Production Operator,16.11,2080,Union,non-production,West North Central
LAB-IOW-057,"Iowa City, Iowa",Production Supervisor,25.28,2080,Union,production,West North Central
LAB-IOW-058,"Iowa City, Iowa",Maintenance Tech,16.23,2080,Union,non-production,West North Central
LAB-IOW-059,"Iowa City, Iowa",Maintenance Tech,17.6,2080,Non-Union,non-production,West North Central
LAB-IOW-060,"Iowa City, Iowa",Packaging Operator,18.59,2080,Union,non-production,West North Central
LAB-IOW-061,"Iowa City, Iowa",Line Lead,20.8,2080,Non-Union,production,West North Central
LAB-IOW-062,"Iowa City, Iowa",Maintenance Tech,21.57,2080,Union,non-production,West North Central
LAB-IOW-063,"Iowa City, Iowa",Production Supervisor,20.1,2080,Union,production,West North Central
