employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0111,"Rockford, Illinois",Plant Management,Management,6.6,7.9,Yes,>2 days,Yes,5.3,2.4,0.9,36.93,Yes,Fair- some gaps or inconsistencies,1.9,Union
EMP-0112,"Cincinnati, Ohio",Maintenance Technician,Front-line,3.9,3.2,Yes,1-2 days,No,20.1,15.0,3.6,26.02,Yes,Fair- some gaps or inconsistencies,2.0,Union
EMP-0113,"Kalamazoo, Michigan",Quality Control/Quality Assurance,Front-line,2.9,6.6,Yes,<1 day,Yes,16.7,12.6,3.1,16.9,Yes,Fair- some gaps or inconsistencies,3.1,Union
EMP-0114,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,4.3,2.4,No,1-2 days,Yes,29.9,17.6,6.0,18.9,Yes,Good- adequate for most needs,3.9,Non-Union
EMP-0115,"Green Bay, Wisconsin",Plant Management,Management,2.9,8.6,Yes,1-2 days,No,4.8,1.4,2.5,42.19,No,,4.3,Union
EMP-0116,"Green Bay, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,7.3,6.3,No,<1 day,Yes,0.3,1.0,3.4,23.45,Yes,Good- adequate for most needs,4.4,Union
EMP-0117,"Cincinnati, Ohio",Maintenance Technician,Front-line,1,8.1,Yes,>2 days,Yes,29.5,9.5,7.2,19.58,Yes,Excellent- comprehensive and very helpful,2.0,Union
EMP-0118,"Iowa City, Iowa",Maintenance Technician,Front-line,9.2,6.0,No,>2 days,Yes,2.5,3.4,1.6,26.2,No,,5,Union
EMP-0119,"Iowa City, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.1,4.5,No,<1 day,No,4.8,4.0,0.8,25.14,Yes,Fair- some gaps or inconsistencies,4.1,Union
EMP-0120,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,9.2,5.8,No,>2 days,No,21.9,13.1,10.4,26.78,No,,3.7,Union
EMP-0121,"Kalamazoo, Michigan",Quality Control/Quality Assurance,Front-line,5.0,8.7,Yes,>2 days,No,12.2,11.2,4.0,17.53,No,,2.7,Union
EMP-0122,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.6,3.9,Yes,1-2 days,Yes,28.2,5.7,9.3,25.98,No,,3.1,Non-Union
EMP-0123,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,1,7.0,No,<1 day,Yes,17.6,15.6,7.9,19.62,No,,3.2,Union
EMP-0124,"Iowa City, Iowa",Administrative/Support Staff,Back-office/Support,8.6,6.5,No,<1 day,Yes,1.5,3.4,2.9,18.16,No,,3.5,Union
EMP-0125,"Rockford, Illinois",Plant Management,Management,5.5,3.9,No,<1 day,No,1.3,0.2,3.7,40.32,Yes,Fair- some gaps or inconsistencies,2.4,Non-Union
EMP-0126,"Iowa City, Iowa",Plant Management,Management,7.7,3.9,No,1-2 days,Yes,0.5,1.4,2.6,37.95,No,,3.4,Union
EMP-0127,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,5.0,Yes,1-2 days,No,20.7,10.6,8.5,20.48,No,,5,Non-Union
EMP-0128,"Iowa City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.1,6.5,Yes,1-2 days,Yes,5.0,1.1,2.3,24.08,No,,3.7,Non-Union
EMP-0129,"Green Bay, Wisconsin",Plant Management,Management,8.7,1,No,>2 days,Yes,2.7,0.7,3.1,42.68,Yes,Good- adequate for most needs,3.5,Union
EMP-0130,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,8.2,3.1,No,<1 day,Yes,14.6,9.9,8.3,31.37,Yes,Poor - insufficient or unhelpful,3.4,Non-Union
EMP-0131,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,1.5,7.3,Yes,>2 days,No,6.2,3.9,1.2,15.26,No,,5,Union
EMP-0132,"Rockford, Illinois",Demand Planning/Forecasting,Back-office/Support,5.5,5.0,Yes,<1 day,No,5.3,0.0,2.2,31.07,Yes,Good- adequate for most needs,3.8,Union
EMP-0133,"Iowa City, Iowa",Quality Control/Quality Assurance,Front-line,2.3,1,No,<1 day,No,1.1,4.2,1.6,27.99,Yes,Excellent- comprehensive and very helpful,2.5,Union
EMP-0134,"Iowa City, Iowa",Production/Manufacturing Operator,Front-line,2.4,6.5,No,1-2 days,Yes,2.2,1.7,2.3,15.57,Yes,Good- adequate for most needs,1.6,Non-Union
EMP-0135,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,4.8,1.7,No,1-2 days,No,22.5,8.0,11.7,15.32,No,,1.9,Non-Union
EMP-0136,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,2.9,8.4,No,>2 days,No,13.9,15.0,10.0,21.32,No,,4.3,Union
EMP-0137,"Green Bay, Wisconsin",Production/Manufacturing Operator,Front-line,1,4.9,No,1-2 days,Yes,2.5,2.3,3.1,17.46,No,,3.2,Union
EMP-0138,"Cincinnati, Ohio",Plant Management,Management,6.6,4.5,No,1-2 days,No,14.2,6.3,10.2,39.96,Yes,Excellent- comprehensive and very helpful,2.2,Union
EMP-0139,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,2.0,5.2,No,<1 day,No,12.2,12.6,10.3,19.67,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0140,"Cincinnati, Ohio",Plant Management,Management,10,4.5,Yes,>2 days,Yes,18.8,17.6,6.5,42.54,Yes,Fair- some gaps or inconsistencies,3.4,Non-Union
EMP-0141,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,3.1,6.3,Yes,<1 day,Yes,7.0,1.8,1.9,21.53,No,,1.9,Union
EMP-0142,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,8.0,7.1,Yes,>2 days,No,7.2,4.6,0.8,14.97,No,,1.7,Union
EMP-0143,"Kalamazoo, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,7.3,6.5,Yes,<1 day,No,20.8,6.2,5.7,23.43,No,,3.4,Non-Union
EMP-0144,"Iowa City, Iowa",Demand Planning/Forecasting,Back-office/Support,7.5,7.6,No,<1 day,Yes,1.7,3.0,1.8,27.05,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0145,"Kalamazoo, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,5.6,5.9,Yes,1-2 days,Yes,21.8,17.3,11.6,26.9,Yes,Poor - insufficient or unhelpful,3.5,Union
EMP-0146,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,4.8,6.8,No,>2 days,No,29.7,14.0,11.9,31.89,Yes,Excellent- comprehensive and very helpful,4.1,Non-Union
EMP-0147,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,5.4,3.8,Yes,>2 days,Yes,3.5,1.0,1.1,18.19,No,,2.2,Non-Union
