employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0063,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,3.5,6.1,No,1-2 days,Yes,3.6,3.9,0.3,23.5,Yes,Fair- some gaps or inconsistencies,2.8,Union
EMP-0064,"Toledo, Ohio",Quality Control/Quality Assurance,Front-line,5.9,1.7,Yes,<1 day,Yes,11.1,17.4,10.8,23.78,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0065,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,6.9,6.1,No,<1 day,Yes,22.0,8.0,7.0,35.36,No,,2.9,Non-Union
EMP-0066,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,6.5,6.2,No,>2 days,No,20.9,14.8,4.6,20.72,No,,2.7,Non-Union
EMP-0067,"Davenport, Iowa",Quality Control/Quality Assurance,Front-line,5.1,5.3,No,<1 day,Yes,6.6,1.6,2.1,20.98,No,,3.8,Non-Union
EMP-0068,"Kenosha, Wisconsin",Maintenance Technician,Front-line,7.1,4.9,No,1-2 days,Yes,0.6,4.2,1.9,24.93,Yes,Excellent- comprehensive and very helpful,4.5,Non-Union
EMP-0069,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,4.8,3.9,No,<1 day,No,7.4,1.1,3.5,17.8,No,,4.2,Union
EMP-0070,"Kenosha, Wisconsin",Maintenance Technician,Front-line,4.2,4.9,Yes,>2 days,Yes,1.2,2.0,1.3,27.18,Yes,Good- adequate for most needs,3.7,Non-Union
EMP-0071,"Toledo, Ohio",Quality Control/Quality Assurance,Front-line,1.3,6.9,No,>2 days,Yes,23.7,13.7,5.2,21.24,No,,2.0,Union
EMP-0072,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,1.7,5.3,No,1-2 days,Yes,0.5,1.1,1.7,17.48,Yes,Fair- some gaps or inconsistencies,2.5,Union
EMP-0073,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,7.1,4.2,No,1-2 days,No,12.2,5.4,7.2,20.57,No,,3.6,Non-Union
EMP-0074,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,8.9,1.4,Yes,1-2 days,Yes,23.1,11.1,9.4,25.78,No,,4.0,Non-Union
EMP-0075,"Kenosha, Wisconsin",Plant Management,Management,7.2,4.3,No,<1 day,Yes,6.0,3.2,0.3,47.7,No,,4.5,Non-Union
EMP-0076,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.7,5.4,No,<1 day,Yes,2.1,0.8,3.4,29.58,Yes,Good- adequate for most needs,4.2,Non-Union
EMP-0077,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.9,4.6,Yes,>2 days,Yes,25.7,6.8,9.0,30.01,No,,4.4,Non-Union
EMP-0078,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,6.5,5.4,Yes,1-2 days,No,19.9,15.8,6.8,23.05,Yes,Fair- some gaps or inconsistencies,3.9,Union
EMP-0079,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,3.8,7.6,No,1-2 days,Yes,0.3,1.4,0.5,19.17,Yes,Excellent- comprehensive and very helpful,2.8,Non-Union
EMP-0080,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,5.1,3.6,Yes,<1 day,No,8.5,9.8,8.4,28.21,Yes,Excellent- comprehensive and very helpful,4.4,Non-Union
EMP-0081,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.1,1.4,Yes,<1 day,Yes,24.8,9.1,7.6,24.72,Yes,Fair- some gaps or inconsistencies,2.4,Non-Union
EMP-0082,"Lansing, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.0,5.1,Yes,1-2 days,Yes,15.6,9.5,8.1,21.02,No,,2.9,Union
EMP-0083,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,2.8,2.9,Yes,>2 days,No,6.0,2.5,3.8,24.16,Yes,Fair- some gaps or inconsistencies,4.1,Union
EMP-0084,"Davenport, Iowa",Plant Management,Management,4.1,5.9,Yes,1-2 days,No,7.0,0.6,0.6,45.39,No,,2.8,Non-Union
EMP-0085,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,2.9,3.9,No,1-2 days,Yes,8.3,7.4,5.0,26.17,Yes,Fair- some gaps or inconsistencies,5,Non-Union
EMP-0086,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.5,9.8,No,1-2 days,Yes,6.7,3.0,1.9,25.79,No,,4.0,Union
EMP-0087,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,7.2,6.6,No,>2 days,No,0.6,2.2,0.0,16.65,No,,3.3,Union
EMP-0088,"Davenport, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.4,6.2,Yes,1-2 days,No,1.0,2.8,1.6,28.97,No,,4.0,Union
EMP-0089,"Davenport, Iowa",Production/Manufacturing Operator,Front-line,5.4,3.1,Yes,<1 day,Yes,5.6,3.9,3.8,21.31,No,,2.7,Union
EMP-0090,"Lansing, Michigan",Quality Control/Quality Assurance,Front-line,1.7,7.0,Yes,>2 days,Yes,10.2,15.4,9.4,24.95,No,,2.1,Non-Union
EMP-0091,"Lansing, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.1,4.8,Yes,1-2 days,No,16.8,14.3,9.8,30.14,No,,3.7,Non-Union
EMP-0092,"Davenport, Iowa",Production/Manufacturing Operator,Front-line,1.6,9.8,No,>2 days,No,5.8,2.8,3.9,16.32,Yes,Fair- some gaps or inconsistencies,4.2,Non-Union
EMP-0093,"Lansing, Michigan",Production/Manufacturing Operator,Front-line,1,6.1,No,>2 days,No,25.9,9.1,8.6,18.45,No,,2.7,Union
EMP-0094,"Lansing, Michigan",Demand Planning/Forecasting,Back-office/Support,4.6,7.2,Yes,>2 days,Yes,29.2,6.5,5.4,27.58,Yes,Excellent- comprehensive and very helpful,1.5,Union
EMP-0095,"Champaign, Illinois",Maintenance Technician,Front-line,4.1,1.8,No,1-2 days,No,7.4,1.6,1.1,22.42,No,,2.3,Union
EMP-0096,"Toledo, Ohio",Maintenance Technician,Front-line,6.8,6.8,Yes,>2 days,Yes,19.0,11.7,11.6,26.16,No,,2.5,Non-Union
EMP-0097,"Lansing, Michigan",Production/Manufacturing Operator,Front-line,2.1,6.4,Yes,>2 days,No,29.8,10.9,10.0,16.46,No,,2.0,Union
EMP-0098,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,3.8,2.4,No,>2 days,No,24.6,15.2,7.6,28.2,Yes,Excellent- comprehensive and very helpful,2.1,Non-Union
EMP-0099,"Davenport, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,7.3,7.5,No,>2 days,No,7.3,2.0,2.4,26.49,No,,2.0,Union
EMP-0100,"Lansing, Michigan",Quality Control/Quality Assurance,Front-line,3.2,5.8,Yes,>2 days,Yes,20.0,16.8,9.9,22.96,No,,4.6,Union
EMP-0101,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.6,4.1,No,>2 days,No,13.9,5.1,7.5,27.96,No,,3.7,Union
EMP-0102,"Davenport, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.9,9.1,Yes,1-2 days,No,6.5,0.5,2.9,20.82,No,,2.7,Union
EMP-0103,"Davenport, Iowa",Plant Management,Management,6.5,7.4,Yes,<1 day,Yes,3.2,3.2,2.6,37.26,No,,2.9,Union
EMP-0104,"Lansing, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.6,5.1,No,<1 day,No,26.6,17.3,7.2,28.59,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0105,"Davenport, Iowa",Demand Planning/Forecasting,Back-office/Support,6.0,3.5,No,<1 day,Yes,3.7,0.2,3.2,33.93,Yes,Excellent- comprehensive and very helpful,3.3,Union
EMP-0106,"Toledo, Ohio",Plant Management,Management,8.3,5.1,Yes,<1 day,Yes,17.5,8.6,6.7,38.33,No,,4.3,Union
EMP-0107,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.0,4.8,Yes,1-2 days,Yes,7.0,4.7,3.6,26.93,No,,4.7,Union
EMP-0108,"Davenport, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,4.4,6.1,No,<1 day,Yes,1.1,1.4,0.2,32.38,Yes,Excellent- comprehensive and very helpful,4.2,Union
EMP-0109,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,5.2,3.0,No,>2 days,No,23.4,17.5,10.8,24.67,Yes,Excellent- comprehensive and very helpful,3.2,Non-Union
EMP-0110,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,6.9,3.5,Yes,<1 day,No,9.4,5.2,4.9,21.3,Yes,Fair- some gaps or inconsistencies,2.3,Non-Union
EMP-0111,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.9,4.6,Yes,>2 days,No,0.0,3.7,1.8,22.79,No,,1.9,Union
EMP-0112,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.9,4.3,No,>2 days,Yes,6.7,1.1,3.3,35.83,No,,4.6,Union
EMP-0113,"Davenport, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,3.4,3.9,No,1-2 days,No,6.0,4.1,0.5,25.4,No,,3.6,Union
EMP-0114,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,6.1,6.6,Yes,>2 days,No,7.9,2.5,0.3,18.8,No,,4.6,Union
EMP-0115,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,5.9,3.7,Yes,>2 days,Yes,7.4,4.8,1.1,20.31,No,,4.0,Union
EMP-0116,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,4.0,6.7,No,>2 days,No,2.0,0.6,1.3,24.6,No,,2.9,Non-Union
EMP-0117,"Davenport, Iowa",Production/Manufacturing Operator,Front-line,3.1,9.3,Yes,>2 days,Yes,1.9,4.4,1.8,15.02,No,,1.6,Union
EMP-0118,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,5.3,7.6,Yes,1-2 days,No,5.3,3.5,3.7,22.52,Yes,Poor - insufficient or unhelpful,3.8,Non-Union
EMP-0119,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.5,8.8,No,>2 days,No,4.8,3.7,0.5,25.98,No,,2.3,Non-Union
EMP-0120,"Davenport, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,6.2,Yes,<1 day,Yes,4.5,4.6,3.7,27.95,No,,1.6,Non-Union
EMP-0121,"Toledo, Ohio",Quality Control/Quality Assurance,Front-line,4.7,3.3,Yes,1-2 days,Yes,18.7,15.2,8.2,24.7,No,,3.3,Union
EMP-0122,"Lansing, Michigan",Production/Manufacturing Operator,Front-line,4.1,7.3,No,<1 day,Yes,28.4,17.1,3.4,19.74,Yes,Good- adequate for most needs,3.8,Non-Union
EMP-0123,"Kenosha, Wisconsin",Plant Management,Management,8.6,3.0,No,>2 days,Yes,1.0,0.5,0.6,42.81,Yes,Fair- some gaps or inconsistencies,4.6,Non-Union
EMP-0124,"Kenosha, Wisconsin",Maintenance Technician,Front-line,3.8,3.2,No,>2 days,No,3.2,0.6,3.1,22.65,No,,4.0,Union
EMP-0125,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,5.1,6.0,Yes,<1 day,Yes,6.0,1.6,0.2,17.65,No,,2.9,Union
EMP-0126,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,3.0,2.1,Yes,1-2 days,No,4.6,0.7,0.1,19.41,Yes,Excellent- comprehensive and very helpful,3.5,Union
EMP-0127,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,6.6,2.3,No,1-2 days,No,11.6,15.5,7.8,29.77,No,,1.8,Non-Union
EMP-0128,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,6.6,4.3,No,1-2 days,No,6.8,0.8,2.7,23.08,Yes,Good- adequate for most needs,3.2,Union
EMP-0129,"Toledo, Ohio",Plant Management,Management,5.7,1,Yes,>2 days,Yes,19.9,8.3,11.6,38.81,Yes,Fair- some gaps or inconsistencies,3.4,Union
EMP-0130,"Lansing, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.2,6.2,Yes,1-2 days,No,29.3,6.0,8.5,19.63,Yes,Excellent- comprehensive and very helpful,2.7,Non-Union
EMP-0131,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.6,7.4,Yes,>2 days,No,5.3,0.6,0.9,25.69,No,,3.5,Union
EMP-0132,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,5.9,4.0,No,1-2 days,Yes,29.7,10.2,9.8,18.23,No,,2.9,Union
EMP-0133,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,4.8,2.8,No,<1 day,Yes,2.4,1.3,0.9,21.29,Yes,Excellent- comprehensive and very helpful,1.7,Union
EMP-0134,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,6.9,3.6,No,>2 days,Yes,24.8,4.6,7.7,19.83,Yes,Fair- some gaps or inconsistencies,3.0,Non-Union
EMP-0135,"Lansing, Michigan",Administrative/Support Staff,Back-office/Support,5.9,6.4,No,>2 days,Yes,27.4,10.5,7.2,17.68,No,,3.3,Union
EMP-0136,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.5,5.2,Yes,>2 days,Yes,1.5,0.9,1.1,30.58,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0137,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,3.1,3.6,Yes,1-2 days,Yes,7.9,0.3,1.4,17.11,Yes,Good- adequate for most needs,1.9,Union
EMP-0138,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.7,7.0,No,>2 days,Yes,16.7,16.4,11.9,23.0,No,,4.5,Union
EMP-0139,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,3.7,3.8,No,>2 days,No,4.1,4.0,0.5,19.73,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0140,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,5.6,5.9,No,<1 day,Yes,13.7,15.7,8.1,18.78,No,,1.1,Non-Union
EMP-0141,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,5.9,7.1,No,>2 days,Yes,22.7,8.1,6.7,30.21,No,,2.8,Union
EMP-0142,"Champaign, Illinois",Maintenance Technician,Front-line,5.5,3.9,Yes,>2 days,No,0.4,2.1,1.5,27.83,Yes,Fair- some gaps or inconsistencies,4.9,Union
EMP-0143,"Davenport, Iowa",Plant Management,Management,5.5,5.6,Yes,1-2 days,Yes,2.0,3.4,0.5,41.68,No,,4.8,Union
EMP-0144,"Kenosha, Wisconsin",Plant Management,Management,9.0,6.1,No,>2 days,Yes,7.7,2.2,2.8,40.27,Yes,Poor - insufficient or unhelpful,4.2,Union
EMP-0145,"Champaign, Illinois",Maintenance Technician,Front-line,2.8,7.3,Yes,>2 days,Yes,5.7,3.3,2.5,23.37,No,,4.4,Union
EMP-0146,"Lansing, Michigan",Plant Management,Management,8.0,2.3,Yes,1-2 days,Yes,11.0,16.6,5.4,42.45,No,,4.1,Union
EMP-0147,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,7.8,5.3,No,1-2 days,No,13.2,15.9,10.7,29.32,No,,4.6,Non-Union
EMP-0148,"Lansing, Michigan",Maintenance Technician,Front-line,2.9,3.5,No,1-2 days,No,10.1,8.0,9.9,26.62,No,,2.6,Union
EMP-0149,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,6.0,5.2,Yes,1-2 days,Yes,6.3,0.7,2.6,27.11,No,,2.3,Union
EMP-0150,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,1.4,5.4,No,>2 days,Yes,5.2,1.8,3.2,31.37,No,,3.4,Union
