equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-MIL-074,"Milwaukee, Wisconsin",Condiments,Mixer,4001,3720,3435,1732,0.052,0.6863,279,328340,936.78,18338.15
EQ-MIL-075,"Milwaukee, Wisconsin",Sauces,Conveyor,4796,4619,4398,1124,0.0498,0.7711,151,298147,1007.93,17314.26
EQ-MIL-076,"Milwaukee, Wisconsin",Sauces,Sealer,2434,1707,2374,2843,0.0515,0.7729,68,589764,1195.17,14612.69
EQ-MIL-077,"Milwaukee, Wisconsin",Sauces,Sealer,3425,2437,3145,1681,0.0617,0.7869,260,515610,1844.28,37843.14
EQ-MIL-078,"Milwaukee, Wisconsin",Canned Vegetables,Pasteurizer,2814,2685,2514,2413,0.0754,0.7755,410,573363,1161.43,41683.57
EQ-MIL-079,"Milwaukee, Wisconsin",Condiments,Labeler,1898,1446,1755,1003,0.0768,0.6666,145,140958,1399.8,22105.21
EQ-MIL-080,"Milwaukee, Wisconsin",Sauces,Mixer,3734,3453,3688,1749,0.0602,0.7589,51,442352,919.43,41619.05
EQ-MIL-081,"Milwaukee, Wisconsin",Sauces,Boiler,2685,2470,2648,642,0.0911,0.7849,243,594369,1464.27,34232.39
EQ-MIL-082,"Milwaukee, Wisconsin",Canned Vegetables,Boiler,3498,3337,3026,1065,0.0455,0.7794,116,312037,1120.04,26243.86
EQ-MIL-083,"Milwaukee, Wisconsin",Condiments,Boiler,4918,3830,4598,1557,0.0735,0.7309,359,376607,976.84,8112.77
EQ-MIL-084,"Milwaukee, Wisconsin",Sauces,Boiler,2433,1958,2071,2890,0.0716,0.7755,458,391957,1184.77,28994.41
EQ-MIL-085,"Milwaukee, Wisconsin",Canned Vegetables,Sealer,3396,2843,3381,1877,0.0958,0.6727,151,570727,1958.41,44777.96
EQ-MIL-086,"Milwaukee, Wisconsin",Sauces,Sealer,4939,4374,4713,2172,0.0825,0.6922,499,516258,1773.29,37612.09
EQ-MIL-087,"Milwaukee, Wisconsin",Canned Vegetables,Mixer,3153,2847,2975,2499,0.0889,0.9113,90,257768,1692.28,17585.08
EQ-MIL-088,"Milwaukee, Wisconsin",Sauces,Sealer,3027,2445,2837,1732,0.0394,0.7945,232,203561,1405.47,26983.89
EQ-MIL-089,"Milwaukee, Wisconsin",Condiments,Boiler,4015,3881,3806,2083,0.0649,0.7408,495,547783,1532.73,38749.04
EQ-MIL-090,"Milwaukee, Wisconsin",Sauces,Filler,2842,2211,2419,1315,0.0344,0.7741,479,527548,1401.73,21632.23
EQ-MIL-091,"Milwaukee, Wisconsin",Condiments,Pasteurizer,3705,3321,3429,1998,0.0805,0.8822,403,539836,1406.87,46959.37
EQ-MIL-092,"Milwaukee, Wisconsin",Canned Vegetables,Filler,3397,2732,2950,1218,0.0653,0.74,310,377530,879.55,18724.66
EQ-MIL-093,"Milwaukee, Wisconsin",Condiments,Sealer,2273,2003,1996,2453,0.0512,0.7803,236,186780,1784.53,32436.75
EQ-MIL-094,"Milwaukee, Wisconsin",Condiments,Boiler,2667,2591,2430,791,0.0995,0.6608,118,548338,1675.12,48078.39
EQ-MIL-095,"Milwaukee, Wisconsin",Condiments,Sealer,2472,2153,2446,2610,0.0483,0.8154,239,247565,1042.39,32430.46
EQ-MIL-096,"Milwaukee, Wisconsin",Condiments,Labeler,2604,2064,2507,1098,0.0364,0.691,465,567757,1032.06,22458.04
EQ-MIL-097,"Milwaukee, Wisconsin",Canned Vegetables,Filler,2123,1724,2067,1024,0.031,0.7142,207,139728,1208.73,14479.08
EQ-MIL-098,"Milwaukee, Wisconsin",Canned Vegetables,Pasteurizer,3972,3179,3610,761,0.068,0.8205,493,499400,1039.2,42471.77
EQ-MIL-099,"Milwaukee, Wisconsin",Condiments,Mixer,2506,1876,2354,2746,0.0621,0.8,110,109010,1048.04,48122.57
EQ-MIL-100,"Milwaukee, Wisconsin",Condiments,Boiler,2830,2530,2576,2252,0.0302,0.7029,435,328609,1884.04,47042.92
EQ-DES-101,"Des Moines, Iowa",Canned Vegetables,Labeler,4596,4128,4071,2842,0.0498,0.7004,385,263860,1228.06,31010.2
EQ-DES-102,"Des Moines, Iowa",Condiments,Pasteurizer,3498,2972,3377,1424,0.0662,0.7826,140,338678,1024.19,23148.37
EQ-DES-103,"Des Moines, Iowa",Sauces,Mixer,3137,2294,2706,533,0.057,0.7033,397,312815,928.06,42198.25
EQ-DES-104,"Des Moines, Iowa",Condiments,Filler,2146,2015,2140,849,0.0913,0.7179,263,263558,1951.16,45275.19
EQ-DES-105,"Des Moines, Iowa",Canned Vegetables,Labeler,4053,3297,3654,667,0.0612,0.7492,72,139673,1188.95,7473.34
EQ-DES-106,"Des Moines, Iowa",Canned Vegetables,Sealer,4516,3758,4217,1853,0.0324,0.7792,339,512174,1924.36,48685.3
EQ-DES-107,"Des Moines, Iowa",Canned Vegetables,Sealer,2574,1879,2450,2353,0.0343,0.8045,487,155779,1147.21,47552.98
EQ-DES-108,"Des Moines, Iowa",Canned Vegetables,Filler,4678,3993,4624,778,0.0808,0.7295,189,392889,949.55,44928.5
EQ-DES-109,"Des Moines, Iowa",Sauces,Boiler,4553,4354,4261,507,0.0824,0.6534,171,395926,1284.37,22591.96
EQ-DES-110,"Des Moines, Iowa",Canned Vegetables,Mixer,3277,3196,2825,2008,0.0931,0.7814,453,159022,1663.76,28411.57
EQ-DES-111,"Des Moines, Iowa",Condiments,Mixer,3786,3401,3478,2708,0.0787,0.8237,228,213661,1531.42,12631.92
EQ-DES-112,"Des Moines, Iowa",Sauces,Conveyor,3832,2758,3375,1856,0.0312,0.7684,370,497903,985.29,24254.65
EQ-DES-113,"Des Moines, Iowa",Condiments,Filler,2437,2009,2270,2091,0.0898,0.8602,51,279633,1879.59,8198.51
EQ-DES-114,"Des Moines, Iowa",Canned Vegetables,Filler,3209,2851,2899,1872,0.0361,0.6306,375,592466,1365.28,27698.34
EQ-DES-115,"Des Moines, Iowa",Condiments,Conveyor,4246,3806,3860,2571,0.0652,0.792,371,461451,1898.27,19054.95
EQ-DES-116,"Des Moines, Iowa",Sauces,Mixer,2837,2328,2729,1939,0.0717,0.5917,324,126523,1212.66,18901.89
EQ-DES-117,"Des Moines, Iowa",Condiments,Labeler,1777,1732,1607,2013,0.0688,0.7393,434,428724,1375.17,25077.33
EQ-DES-118,"Des Moines, Iowa",Sauces,Sealer,2762,2341,2385,2137,0.0527,0.8552,381,120215,1943.48,49581.06
EQ-DES-119,"Des Moines, Iowa",Condiments,Conveyor,2307,2047,2071,2305,0.0677,0.7401,223,111933,1973.1,45276.87
EQ-DES-120,"Des Moines, Iowa",Condiments,Conveyor,2029,1747,1819,2442,0.0788,0.7408,176,562409,1576.45,8876.18
EQ-DES-121,"Des Moines, Iowa",Canned Vegetables,Conveyor,1939,1679,1804,1359,0.0789,0.8404,413,447332,1532.55,45353.47
EQ-DES-122,"Des Moines, Iowa",Sauces,Conveyor,3471,2851,3130,1145,0.0617,0.6996,68,343813,1838.78,6405.65
EQ-DES-123,"Des Moines, Iowa",Sauces,Filler,4445,3624,4393,2324,0.078,0.6593,322,527873,984.58,15580.32
EQ-DES-124,"Des Moines, Iowa",Sauces,Sealer,4650,3659,4382,2274,0.0362,0.8184,280,446046,1003.24,46486.94
EQ-DES-125,"Des Moines, Iowa",Canned Vegetables,Mixer,3841,3265,3803,2484,0.0672,0.7636,154,177241,1444.94,43154.96
EQ-DES-126,"Des Moines, Iowa",Condiments,Conveyor,3993,3292,3396,2741,0.0401,0.7667,196,383628,1351.63,24955.79
EQ-DES-127,"Des Moines, Iowa",Sauces,Conveyor,4670,3474,4245,2703,0.0831,0.6758,381,148883,1545.14,18506.02
EQ-DES-128,"Des Moines, Iowa",Canned Vegetables,Conveyor,4116,3046,3734,589,0.0562,0.7164,249,179137,1997.25,13015.8
EQ-DES-129,"Des Moines, Iowa",Sauces,Mixer,4455,4147,4439,2873,0.0712,0.7724,104,472238,1058.99,16566.47
EQ-DES-130,"Des Moines, Iowa",Condiments,Mixer,4393,4064,4062,773,0.0465,0.6811,426,517756,860.31,39044.48
EQ-DES-131,"Des Moines, Iowa",Sauces,Boiler,2314,2141,2265,2220,0.0444,0.773,460,476401,1219.3,27229.04
EQ-DES-132,"Des Moines, Iowa",Condiments,Boiler,3255,2595,2774,668,0.0561,0.6585,92,126867,1135.82,11432.46
EQ-DES-133,"Des Moines, Iowa",Canned Vegetables,Boiler,4844,4470,4322,1297,0.055,0.6996,452,121115,1383.72,25005.99
EQ-DES-134,"Des Moines, Iowa",Sauces,Mixer,2148,2087,1930,607,0.086,0.7803,229,563606,1821.74,29017.7
EQ-DES-135,"Des Moines, Iowa",Condiments,Filler,2597,2100,2267,997,0.0332,0.8195,318,103637,1733.93,31013.71
EQ-DES-136,"Des Moines, Iowa",Sauces,Labeler,3692,2724,3396,851,0.0368,0.7005,259,376220,1867.38,35427.66
EQ-DES-137,"Des Moines, Iowa",Sauces,Pasteurizer,4921,3870,4677,942,0.0361,0.7559,330,234769,1111.13,11500.42
EQ-DES-138,"Des Moines, Iowa",Condiments,Mixer,1999,1592,1805,1530,0.0802,0.628,87,408555,1386.71,13841.59
EQ-DES-139,"Des Moines, Iowa",Sauces,Pasteurizer,3553,2887,3263,904,0.0668,0.6281,309,287316,1722.44,11574.76
EQ-DES-140,"Des Moines, Iowa",Sauces,Labeler,3765,2937,3518,998,0.0525,0.6577,409,196389,906.48,31312.67
EQ-DES-141,"Des Moines, Iowa",Canned Vegetables,Filler,2377,1993,2121,635,0.0768,0.7106,422,325571,988.64,40749.14
EQ-DES-142,"Des Moines, Iowa",Condiments,Conveyor,1949,1688,1711,2532,0.0622,0.7421,155,306481,1787.99,30395.5
EQ-DES-143,"Des Moines, Iowa",Condiments,Conveyor,1877,1431,1749,2622,0.0952,0.6682,174,214559,1668.7,20892.06
EQ-DES-144,"Des Moines, Iowa",Condiments,Pasteurizer,2413,2168,2201,1628,0.0436,0.7075,295,113249,1021.62,25332.54
EQ-DES-145,"Des Moines, Iowa",Condiments,Labeler,2815,2752,2524,620,0.0842,0.8268,444,270307,1781.97,33309.72
EQ-DES-146,"Des Moines, Iowa",Condiments,Sealer,4038,3417,3687,791,0.0305,0.6631,113,258106,1214.62,29358.31
EQ-DES-147,"Des Moines, Iowa",Condiments,Pasteurizer,2342,1969,2020,2870,0.0642,0.7107,292,251172,1258.25,41002.75
EQ-DES-148,"Des Moines, Iowa",Sauces,Labeler,2045,1762,1970,1973,0.0301,0.7054,53,248331,1489.05,9799.25
EQ-DES-149,"Des Moines, Iowa",Canned Vegetables,Conveyor,4589,3613,4307,1617,0.0301,0.7677,496,413575,843.05,34585.68
EQ-DES-150,"Des Moines, Iowa",Condiments,Labeler,1948,1688,1786,2086,0.0545,0.7916,408,243933,1958.72,18419.49
EQ-DES-151,"Des Moines, Iowa",Canned Vegetables,Mixer,2002,1769,1805,1533,0.0534,0.6598,347,426806,1181.42,31766.97
EQ-AKR-152,"Akron, Ohio",Condiments,Sealer,4428,3972,3941,2733,0.0521,0.6792,222,177837,1482.87,18255.68
EQ-AKR-153,"Akron, Ohio",Canned Vegetables,Sealer,4481,4128,4021,2626,0.0624,0.7497,129,382765,1971.3,9843.87
EQ-AKR-154,"Akron, Ohio",Sauces,Boiler,3054,2302,2656,2568,0.0671,0.7559,368,413906,1206.15,10294.29
EQ-AKR-155,"Akron, Ohio",Condiments,Mixer,1908,1436,1792,2628,0.0342,0.6852,154,419923,885.64,32582.8
EQ-AKR-156,"Akron, Ohio",Canned Vegetables,Sealer,3418,2725,3107,2700,0.0705,0.7919,418,395977,1548.75,25193.83
EQ-AKR-157,"Akron, Ohio",Condiments,Sealer,2634,2319,2504,2282,0.033,0.7693,168,499208,1204.96,36481.23
EQ-AKR-158,"Akron, Ohio",Sauces,Filler,4263,3624,4031,1099,0.0811,0.6396,465,353285,1071.24,48682.97
EQ-AKR-159,"Akron, Ohio",Condiments,Boiler,3744,3009,3565,2511,0.0394,0.7592,295,521956,1917.3,35355.2
EQ-AKR-160,"Akron, Ohio",Sauces,Mixer,2756,2328,2413,2006,0.0692,0.6468,282,308882,913.82,23215.49
EQ-AKR-161,"Akron, Ohio",Condiments,Boiler,3037,2448,2801,1784,0.0681,0.6829,80,461237,1336.84,6324.29
EQ-AKR-162,"Akron, Ohio",Sauces,Mixer,1812,1413,1563,1885,0.0642,0.642,66,214738,1376.17,15366.77
EQ-AKR-163,"Akron, Ohio",Canned Vegetables,Pasteurizer,2311,1812,2021,835,0.0645,0.8271,318,209045,833.5,21305.59
EQ-AKR-164,"Akron, Ohio",Condiments,Labeler,4878,4600,4672,2524,0.0308,0.7317,369,578503,1303.58,30338.78
EQ-AKR-165,"Akron, Ohio",Canned Vegetables,Sealer,2063,1607,2037,2123,0.0672,0.7329,418,482895,1222.77,40882.37
EQ-AKR-166,"Akron, Ohio",Canned Vegetables,Sealer,4138,3331,3916,1224,0.0725,0.7536,424,318891,1398.78,36879.87
EQ-AKR-167,"Akron, Ohio",Sauces,Pasteurizer,2135,1711,2073,1650,0.0336,0.731,432,421192,1392.57,19950.85
EQ-AKR-168,"Akron, Ohio",Canned Vegetables,Mixer,3850,3584,3406,2296,0.0965,0.6614,79,237112,1808.08,45164.8
EQ-AKR-169,"Akron, Ohio",Canned Vegetables,Boiler,2440,1902,2216,1810,0.0893,0.7516,492,417590,1579.9,18691.78
EQ-AKR-170,"Akron, Ohio",Condiments,Filler,4643,3522,4599,2496,0.0653,0.8504,179,397470,1008.22,24971.47
EQ-AKR-171,"Akron, Ohio",Condiments,Conveyor,2328,1713,2021,2593,0.0898,0.571,63,558622,1952.05,18968.26
EQ-AKR-172,"Akron, Ohio",Condiments,Conveyor,2588,2187,2395,2523,0.0697,0.7785,142,104586,1909.02,9879.97
EQ-AKR-173,"Akron, Ohio",Condiments,Boiler,2169,2107,2096,1265,0.0849,0.691,353,243297,844.7,18535.76
EQ-AKR-174,"Akron, Ohio",Canned Vegetables,Mixer,3182,2273,2854,2356,0.0426,0.6512,81,569423,1460.18,37454.41
EQ-AKR-175,"Akron, Ohio",Sauces,Labeler,4616,3574,4088,1072,0.0376,0.6633,500,179366,1680.46,39952.99
EQ-AKR-176,"Akron, Ohio",Sauces,Pasteurizer,1553,1374,1467,2307,0.0407,0.669,426,485286,1160.58,19385.05
EQ-AKR-177,"Akron, Ohio",Condiments,Boiler,3416,3187,3240,2828,0.0746,0.6205,327,393874,1911.49,23430.78
EQ-AKR-178,"Akron, Ohio",Condiments,Filler,4573,3919,3912,756,0.047,0.7261,104,169872,830.2,12666.52
EQ-AKR-179,"Akron, Ohio",Condiments,Boiler,2119,1845,1858,2588,0.047,0.636,369,535118,1080.39,44044.36
EQ-AKR-180,"Akron, Ohio",Condiments,Boiler,4161,3746,3875,826,0.0687,0.7129,108,244033,1798.04,26179.17
EQ-AKR-181,"Akron, Ohio",Condiments,Sealer,4908,4496,4615,1399,0.0552,0.7416,204,137937,1199.53,10893.31
EQ-AKR-182,"Akron, Ohio",Sauces,Boiler,4669,4490,4134,1993,0.0495,0.7109,74,420540,1434.18,43928.89
EQ-AKR-183,"Akron, Ohio",Sauces,Mixer,3028,2305,2867,1020,0.0709,0.7676,375,315419,1700.72,28743.34
EQ-AKR-184,"Akron, Ohio",Canned Vegetables,Labeler,2681,2112,2384,1657,0.0493,0.7523,345,594410,1612.54,12582.71
EQ-AKR-185,"Akron, Ohio",Condiments,Boiler,4222,3317,4127,2520,0.0959,0.672,480,216313,1135.74,10784.17
EQ-AKR-186,"Akron, Ohio",Condiments,Conveyor,3974,3460,3500,2871,0.1,0.6059,277,533060,1575.38,48542.43
EQ-AKR-187,"Akron, Ohio",Sauces,Filler,2870,2452,2706,1572,0.0602,0.6775,193,429888,902.08,39485.2
EQ-AKR-188,"Akron, Ohio",Canned Vegetables,Pasteurizer,4533,4224,4349,2193,0.046,0.7149,375,176238,1731.78,6591.61
EQ-AKR-189,"Akron, Ohio",Canned Vegetables,Boiler,4827,4044,4723,2327,0.0307,0.6777,145,439733,1504.98,34040.79
EQ-AKR-190,"Akron, Ohio",Condiments,Sealer,1782,1735,1554,1114,0.0832,0.6523,150,121289,888.55,22059.75
EQ-AKR-191,"Akron, Ohio",Condiments,Boiler,2891,2454,2853,1038,0.0945,0.6433,410,420268,1634.66,8605.15
EQ-AKR-192,"Akron, Ohio",Sauces,Boiler,3658,3566,3616,2943,0.0413,0.7514,262,203375,1533.62,19145.24
EQ-AKR-193,"Akron, Ohio",Sauces,Filler,3472,2736,3039,1905,0.0445,0.8061,326,573270,1652.12,43137.81
EQ-AKR-194,"Akron, Ohio",Condiments,Pasteurizer,4202,3523,3828,955,0.0897,0.7296,243,321603,1408.23,46509.6
EQ-AKR-195,"Akron, Ohio",Condiments,Filler,4490,3318,4115,1988,0.0399,0.7166,248,533582,1852.99,31213.44
EQ-AKR-196,"Akron, Ohio",Canned Vegetables,Conveyor,3402,2445,3240,1411,0.0921,0.7683,188,343286,1934.35,18555.21
EQ-AKR-197,"Akron, Ohio",Condiments,Mixer,3891,3735,3647,577,0.0626,0.828,294,241589,1095.16,8195.21
