employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0020,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,4.4,5.9,Yes,>2 days,Yes,7.6,4.6,2.7,29.19,Yes,Excellent- comprehensive and very helpful,4.6,Non-Union
EMP-0021,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,1.4,6.1,No,>2 days,Yes,6.3,2.3,3.6,20.72,No,,3.0,Union
EMP-0022,"Springfield, Illinois",Plant Management,Management,5.0,3.9,No,<1 day,Yes,2.3,1.5,2.6,43.19,Yes,Good- adequate for most needs,3.1,Union
EMP-0023,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,5.2,3.8,No,1-2 days,No,5.6,2.4,0.9,24.75,No,,2.2,Non-Union
EMP-0024,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.8,6.4,Yes,1-2 days,Yes,18.1,6.1,8.6,24.28,Yes,Good- adequate for most needs,4.1,Non-Union
EMP-0025,"Toledo, Ohio",Plant Management,Management,6.5,8.4,No,>2 days,Yes,26.5,9.6,9.1,38.73,No,,3.2,Union
EMP-0026,"Grand Rapids, Michigan",Plant Management,Management,7.0,6.7,Yes,1-2 days,Yes,11.8,14.8,3.3,32.94,Yes,Good- adequate for most needs,3.2,Union
EMP-0027,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,1,4.5,Yes,<1 day,Yes,26.3,9.0,3.4,30.12,No,,3.7,Non-Union
EMP-0028,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,5.3,4.8,Yes,>2 days,Yes,6.3,3.9,0.5,23.26,No,,3.5,Non-Union
EMP-0029,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,6.4,2.7,Yes,>2 days,No,29.7,13.4,10.7,30.16,No,,2.8,Non-Union
EMP-0030,"Grand Rapids, Michigan",Maintenance Technician,Front-line,3.0,3.6,Yes,1-2 days,Yes,22.2,4.4,7.3,26.19,No,,3.4,Non-Union
EMP-0031,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.1,1.7,No,<1 day,No,0.2,0.8,3.7,28.26,Yes,Good- adequate for most needs,2.6,Union
EMP-0032,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,1.5,2.8,No,<1 day,No,7.0,0.4,0.0,17.6,Yes,Poor - insufficient or unhelpful,3.5,Non-Union
EMP-0033,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,2.3,5.4,No,1-2 days,Yes,8.8,9.9,4.0,22.39,Yes,Good- adequate for most needs,2.0,Union
EMP-0034,"Springfield, Illinois",Quality Control/Quality Assurance,Front-line,4.9,8.9,No,1-2 days,Yes,4.9,4.7,1.4,20.5,No,,2.3,Union
EMP-0035,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,1,7.7,No,1-2 days,Yes,28.6,4.7,7.3,17.21,No,,2.3,Union
EMP-0036,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.3,3.2,No,>2 days,Yes,0.9,4.8,2.3,20.36,No,,2.7,Union
EMP-0037,"Grand Rapids, Michigan",Plant Management,Management,8.0,7.0,Yes,1-2 days,No,25.4,11.1,5.9,37.34,Yes,Fair- some gaps or inconsistencies,3.6,Union
EMP-0038,"Cedar Rapids, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.1,4.2,Yes,1-2 days,Yes,4.7,1.0,0.6,24.99,Yes,Excellent- comprehensive and very helpful,3.5,Union
EMP-0039,"Grand Rapids, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,2.9,10,No,>2 days,Yes,9.0,13.1,11.6,21.52,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0040,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,4.9,7.1,Yes,1-2 days,No,29.8,14.4,10.8,19.76,Yes,Good- adequate for most needs,4.8,Union
EMP-0041,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.4,8.3,Yes,<1 day,No,1.6,4.1,2.2,30.56,Yes,Poor - insufficient or unhelpful,3.6,Non-Union
EMP-0042,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,2.8,7.9,No,<1 day,Yes,0.7,2.2,0.3,14.75,No,,1.5,Non-Union
EMP-0043,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,7.9,5.5,Yes,>2 days,Yes,29.0,9.4,6.4,22.02,No,,2.1,Union
EMP-0044,"Springfield, Illinois",Administrative/Support Staff,Back-office/Support,3.6,5.7,No,1-2 days,Yes,1.3,4.9,3.2,24.44,No,,4.4,Non-Union
EMP-0045,"Grand Rapids, Michigan",Production/Manufacturing Operator,Front-line,1,3.0,Yes,>2 days,No,8.4,11.3,7.6,18.4,Yes,Fair- some gaps or inconsistencies,3.0,Non-Union
EMP-0046,"Springfield, Illinois",Plant Management,Management,5.2,6.1,No,<1 day,Yes,5.8,4.7,3.2,47.84,Yes,Good- adequate for most needs,1.8,Union
EMP-0047,"Springfield, Illinois",Quality Control/Quality Assurance,Front-line,3.5,4.1,Yes,1-2 days,Yes,7.5,1.3,2.9,24.8,Yes,Good- adequate for most needs,1.7,Non-Union
EMP-0048,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,6.4,4.8,Yes,>2 days,No,4.3,3.0,1.7,31.88,Yes,Good- adequate for most needs,3.3,Union
EMP-0049,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,1.8,4.6,No,1-2 days,Yes,0.8,4.8,0.3,27.62,Yes,Poor - insufficient or unhelpful,5,Non-Union
EMP-0050,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,3.9,5.5,Yes,1-2 days,Yes,1.5,2.9,1.1,13.57,No,,3.5,Union
EMP-0051,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,5.0,5.9,No,1-2 days,No,6.1,3.4,1.4,31.25,No,,1.8,Union
EMP-0052,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,3.9,3.5,No,1-2 days,Yes,2.3,4.1,2.0,21.07,No,,2.5,Union
EMP-0053,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,6.2,5.9,Yes,>2 days,No,16.1,17.8,3.7,13.02,No,,3.6,Union
EMP-0054,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.3,8.0,Yes,1-2 days,Yes,1.8,0.2,1.3,22.79,No,,2.9,Non-Union
EMP-0055,"Grand Rapids, Michigan",Production/Manufacturing Operator,Front-line,4.1,6.3,Yes,1-2 days,No,29.6,14.3,5.8,19.69,Yes,Good- adequate for most needs,3.7,Non-Union
EMP-0056,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,6.5,6.0,No,<1 day,Yes,24.8,9.8,9.8,27.57,No,,3.9,Non-Union
EMP-0057,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,6.9,2.9,Yes,1-2 days,Yes,3.9,2.5,3.9,27.89,No,,3.8,Non-Union
EMP-0058,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,7.1,5.8,No,<1 day,No,12.6,5.9,9.2,23.6,Yes,Excellent- comprehensive and very helpful,3.7,Non-Union
EMP-0059,"Grand Rapids, Michigan",Maintenance Technician,Front-line,3.6,8.3,Yes,<1 day,No,17.8,5.6,8.3,26.81,No,,3.3,Union
EMP-0060,"Cedar Rapids, Iowa",Administrative/Support Staff,Back-office/Support,5.6,4.3,No,>2 days,No,7.3,3.2,0.9,17.01,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0061,"Toledo, Ohio",Maintenance Technician,Front-line,4.0,6.0,Yes,<1 day,No,16.3,8.3,8.1,25.56,Yes,Excellent- comprehensive and very helpful,3.7,Union
EMP-0062,"Cedar Rapids, Iowa",Demand Planning/Forecasting,Back-office/Support,7.3,5.1,Yes,<1 day,Yes,1.8,3.6,1.1,27.53,No,,4.2,Non-Union
EMP-0063,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.3,7.6,Yes,<1 day,Yes,27.2,17.7,4.2,20.69,Yes,Fair- some gaps or inconsistencies,2.6,Non-Union
EMP-0064,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,3.0,1,No,<1 day,Yes,5.8,4.9,0.6,19.58,Yes,Good- adequate for most needs,1.7,Union
EMP-0065,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.1,7.1,No,>2 days,No,0.3,4.0,1.3,30.27,Yes,Fair- some gaps or inconsistencies,2.0,Union
EMP-0066,"Toledo, Ohio",Plant Management,Management,9.0,4.0,Yes,1-2 days,No,18.1,7.3,6.2,40.03,No,,1.6,Non-Union
EMP-0067,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,2.9,2.7,No,<1 day,No,5.4,0.8,0.3,15.38,No,,4.4,Union
EMP-0068,"Grand Rapids, Michigan",Maintenance Technician,Front-line,3.1,4.9,No,>2 days,Yes,28.5,6.9,5.1,20.33,Yes,Excellent- comprehensive and very helpful,2.7,Non-Union
EMP-0069,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,4.7,3.4,No,1-2 days,No,26.5,7.3,10.0,26.23,Yes,Excellent- comprehensive and very helpful,2.1,Union
EMP-0070,"Racine, Wisconsin",Production/Manufacturing Operator,Front-line,2.2,3.8,Yes,>2 days,No,5.8,4.2,1.9,17.18,Yes,Fair- some gaps or inconsistencies,4.4,Union
EMP-0071,"Cedar Rapids, Iowa",Plant Management,Management,6.9,6.4,No,<1 day,Yes,2.2,3.2,2.1,35.78,No,,3.5,Non-Union
EMP-0072,"Racine, Wisconsin",Maintenance Technician,Front-line,5.9,7.0,No,<1 day,No,0.2,4.0,2.4,25.41,No,,2.6,Non-Union
EMP-0073,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,4.2,3.6,Yes,1-2 days,No,3.8,4.0,0.7,13.88,Yes,Excellent- comprehensive and very helpful,2.3,Union
EMP-0074,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,4.1,2.3,Yes,1-2 days,Yes,0.2,1.7,0.1,22.52,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0075,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.4,8.0,No,>2 days,No,2.7,3.2,1.3,30.0,No,,3.7,Union
EMP-0076,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,6.9,1,No,<1 day,Yes,2.2,2.9,2.6,19.73,No,,4.1,Non-Union
EMP-0077,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,3.8,8.0,Yes,<1 day,No,5.3,0.4,2.1,16.16,No,,2.9,Union
EMP-0078,"Cedar Rapids, Iowa",Quality Control/Quality Assurance,Front-line,4.1,3.6,Yes,<1 day,Yes,5.0,1.4,0.3,17.57,No,,4.0,Non-Union
EMP-0079,"Toledo, Ohio",Plant Management,Management,8.0,4.2,No,>2 days,No,17.5,15.8,4.0,39.35,No,,2.3,Union
EMP-0080,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,2.6,7.2,No,<1 day,No,8.2,10.5,9.2,28.93,Yes,Excellent- comprehensive and very helpful,3.5,Non-Union
EMP-0081,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,3.8,6.9,Yes,1-2 days,No,4.2,4.0,3.9,30.1,No,,3.7,Non-Union
EMP-0082,"Toledo, Ohio",Maintenance Technician,Front-line,6.3,5.5,Yes,>2 days,No,21.7,14.6,7.1,25.32,Yes,Good- adequate for most needs,2.6,Non-Union
EMP-0083,"Springfield, Illinois",Quality Control/Quality Assurance,Front-line,1.6,3.5,Yes,<1 day,No,4.0,1.1,2.3,23.25,No,,2.2,Non-Union
EMP-0084,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,2.9,7.6,Yes,>2 days,Yes,10.6,13.6,7.1,14.41,No,,2.9,Non-Union
EMP-0085,"Grand Rapids, Michigan",Demand Planning/Forecasting,Back-office/Support,7.1,3.9,No,<1 day,No,28.7,6.4,7.3,21.07,No,,4.1,Union
EMP-0086,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,2.3,5.8,No,1-2 days,Yes,3.5,2.9,3.6,14.44,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0087,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,4.3,5.9,No,<1 day,No,18.8,6.7,8.4,27.61,Yes,Fair- some gaps or inconsistencies,2.2,Non-Union
EMP-0088,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,4.6,6.0,No,>2 days,No,3.0,1.2,0.9,26.25,Yes,Fair- some gaps or inconsistencies,4.4,Union
EMP-0089,"Grand Rapids, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,5.3,7.2,Yes,1-2 days,Yes,24.2,14.6,11.2,18.55,No,,2.9,Union
EMP-0090,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,2.9,5.9,Yes,1-2 days,No,7.3,3.4,1.0,31.19,No,,3.7,Non-Union
EMP-0091,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,3.2,7.7,Yes,<1 day,Yes,20.2,7.5,3.3,16.94,No,,3.3,Union
EMP-0092,"Springfield, Illinois",Maintenance Technician,Front-line,3.7,2.8,No,<1 day,Yes,0.2,1.9,0.1,26.31,Yes,Excellent- comprehensive and very helpful,1.3,Union
EMP-0093,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,6.2,3.5,No,<1 day,Yes,15.2,12.4,5.9,30.79,No,,2.8,Union
EMP-0094,"Racine, Wisconsin",Demand Planning/Forecasting,Back-office/Support,5.8,5.3,Yes,1-2 days,No,1.3,2.0,2.9,26.92,Yes,Good- adequate for most needs,3.9,Union
EMP-0095,"Toledo, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,3.7,5.2,Yes,>2 days,Yes,22.6,11.1,7.4,21.72,No,,4.2,Union
EMP-0096,"Cedar Rapids, Iowa",Demand Planning/Forecasting,Back-office/Support,6.9,5.0,Yes,1-2 days,Yes,7.6,4.4,3.1,28.57,No,,1.3,Union
EMP-0097,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,7.2,5.9,No,>2 days,Yes,3.2,4.6,2.8,17.8,No,,3.6,Union
EMP-0098,"Racine, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,6.4,Yes,<1 day,No,5.5,4.7,3.8,22.49,No,,3.8,Union
EMP-0099,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,8.4,8.4,No,1-2 days,No,24.5,11.6,3.8,16.56,No,,3.1,Union
EMP-0100,"Springfield, Illinois",Maintenance Technician,Front-line,5.1,5.3,Yes,<1 day,No,1.2,2.3,1.4,23.35,No,,4.0,Non-Union
EMP-0101,"Toledo, Ohio",Maintenance Technician,Front-line,3.3,2.9,Yes,1-2 days,Yes,16.6,13.4,11.4,22.48,No,,1.9,Non-Union
EMP-0102,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,5.3,2.0,Yes,<1 day,Yes,11.7,12.3,10.7,21.97,No,,2.7,Union
EMP-0103,"Cedar Rapids, Iowa",Demand Planning/Forecasting,Back-office/Support,8.5,2.0,No,<1 day,Yes,5.2,0.0,3.8,32.73,Yes,Excellent- comprehensive and very helpful,3.6,Union
EMP-0104,"Racine, Wisconsin",Plant Management,Management,5.5,4.1,No,<1 day,Yes,7.3,2.3,0.1,42.63,Yes,Good- adequate for most needs,2.4,Non-Union
EMP-0105,"Cedar Rapids, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.0,4.3,No,1-2 days,No,6.6,3.6,3.9,19.85,No,,1.5,Non-Union
EMP-0106,"Grand Rapids, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.7,5.0,No,<1 day,No,13.7,11.3,9.0,26.31,No,,2.6,Non-Union
EMP-0107,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,8.7,10,Yes,<1 day,Yes,6.4,4.7,0.5,31.87,Yes,Good- adequate for most needs,1.9,Non-Union
EMP-0108,"Cedar Rapids, Iowa",Plant Management,Management,4.8,4.0,No,>2 days,No,4.4,1.5,1.6,37.85,Yes,Fair- some gaps or inconsistencies,3.5,Non-Union
EMP-0109,"Racine, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.5,3.5,Yes,>2 days,Yes,5.3,2.5,2.7,30.97,No,,5,Non-Union
EMP-0110,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,10,4.3,Yes,>2 days,Yes,1.4,0.7,0.6,22.51,Yes,Fair- some gaps or inconsistencies,3.6,Union
EMP-0111,"Cedar Rapids, Iowa",Quality Control/Quality Assurance,Front-line,8.0,5.0,Yes,>2 days,No,2.3,2.0,0.6,23.93,No,,3.0,Non-Union
EMP-0112,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,2.6,2.3,No,1-2 days,Yes,6.8,4.3,2.4,19.97,No,,3.7,Union
EMP-0113,"Springfield, Illinois",Maintenance Technician,Front-line,2.8,7.6,No,1-2 days,Yes,1.2,1.7,2.3,17.49,Yes,Fair- some gaps or inconsistencies,2.0,Non-Union
EMP-0114,"Cedar Rapids, Iowa",Administrative/Support Staff,Back-office/Support,6.7,3.8,Yes,>2 days,Yes,7.8,4.8,1.7,18.6,No,,5,Union
EMP-0115,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,4.9,4.5,No,>2 days,No,4.4,4.3,1.2,20.61,Yes,Fair- some gaps or inconsistencies,3.4,Union
EMP-0116,"Cedar Rapids, Iowa",Administrative/Support Staff,Back-office/Support,8.9,5.1,Yes,>2 days,No,1.4,3.8,0.3,23.88,No,,3.2,Non-Union
EMP-0117,"Springfield, Illinois",Plant Management,Management,8.4,4.6,No,>2 days,No,2.9,3.4,0.4,44.3,No,,3.4,Union
EMP-0118,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,9.5,6.0,No,<1 day,No,3.8,0.7,2.3,23.02,Yes,Good- adequate for most needs,2.8,Union
EMP-0119,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,1,5.6,No,>2 days,Yes,9.3,4.3,7.8,28.46,Yes,Fair- some gaps or inconsistencies,4.8,Union
EMP-0120,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,3.5,2.8,Yes,>2 days,No,1.3,0.5,3.0,23.28,Yes,Good- adequate for most needs,3.9,Non-Union
EMP-0121,"Racine, Wisconsin",Plant Management,Management,4.7,6.3,No,<1 day,Yes,3.7,0.3,3.8,38.56,Yes,Good- adequate for most needs,5,Non-Union
EMP-0122,"Toledo, Ohio",Plant Management,Management,10,8.2,No,<1 day,No,26.6,9.1,7.5,37.07,Yes,Fair- some gaps or inconsistencies,4.6,Non-Union
EMP-0123,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,7.1,3.9,Yes,1-2 days,No,2.9,4.6,1.3,22.08,Yes,Good- adequate for most needs,1.7,Union
EMP-0124,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.6,3.5,Yes,<1 day,Yes,4.5,4.0,3.1,24.37,No,,2.1,Non-Union
EMP-0125,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,3.6,7.4,Yes,<1 day,Yes,22.5,10.7,6.0,19.81,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0126,"Toledo, Ohio",Maintenance Technician,Front-line,3.9,5.6,No,>2 days,Yes,28.9,16.6,7.2,21.2,No,,2.5,Non-Union
EMP-0127,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,2.6,6.8,No,1-2 days,No,24.3,12.3,8.7,14.98,Yes,Good- adequate for most needs,3.2,Union
EMP-0128,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,6.2,4.0,No,<1 day,Yes,4.9,4.6,0.7,30.02,No,,1.5,Union
EMP-0129,"Springfield, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,2.7,4.8,No,<1 day,Yes,1.4,3.1,3.4,32.32,No,,2.6,Non-Union
EMP-0130,"Toledo, Ohio",Maintenance Technician,Front-line,5.3,3.9,No,>2 days,Yes,24.8,8.7,3.5,25.17,Yes,Poor - insufficient or unhelpful,2.7,Non-Union
EMP-0131,"Springfield, Illinois",Quality Control/Quality Assurance,Front-line,4.0,6.3,No,>2 days,No,0.3,4.0,3.5,21.87,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0132,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,7.5,5.1,Yes,1-2 days,No,26.1,6.5,5.7,13.29,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0133,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,5.6,Yes,>2 days,No,7.4,4.3,2.2,19.45,No,,2.3,Non-Union
EMP-0134,"Grand Rapids, Michigan",Plant Management,Management,6.0,3.4,Yes,<1 day,No,16.2,16.7,8.7,40.52,No,,4.6,Union
EMP-0135,"Racine, Wisconsin",Maintenance Technician,Front-line,1.8,5.2,Yes,<1 day,Yes,3.2,4.7,3.7,20.62,No,,4.2,Non-Union
EMP-0136,"Racine, Wisconsin",Administrative/Support Staff,Back-office/Support,6.4,7.7,Yes,1-2 days,Yes,5.3,2.7,2.8,24.57,No,,5,Union
EMP-0137,"Racine, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,4.9,7.0,Yes,<1 day,No,3.5,0.2,0.7,22.13,Yes,Good- adequate for most needs,4.3,Non-Union
EMP-0138,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,6.9,1.9,Yes,<1 day,No,8.1,5.3,8.3,32.33,Yes,Good- adequate for most needs,2.3,Non-Union
EMP-0139,"Toledo, Ohio",Demand Planning/Forecasting,Back-office/Support,4.1,6.8,Yes,<1 day,No,21.8,4.3,6.0,31.63,No,,2.6,Non-Union
EMP-0140,"Grand Rapids, Michigan",Plant Management,Management,5.9,6.5,Yes,1-2 days,No,20.1,4.4,5.7,37.44,Yes,Good- adequate for most needs,2.1,Union
EMP-0141,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.4,6.8,Yes,>2 days,Yes,6.8,3.0,2.8,24.4,Yes,Fair- some gaps or inconsistencies,4.0,Union
EMP-0142,"Grand Rapids, Michigan",Quality Control/Quality Assurance,Front-line,3.7,6.8,Yes,>2 days,No,12.0,16.2,10.5,26.19,Yes,Fair- some gaps or inconsistencies,4.3,Union
EMP-0143,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,2.9,5.6,No,>2 days,Yes,0.4,3.1,3.8,19.44,Yes,Excellent- comprehensive and very helpful,3.4,Non-Union
EMP-0144,"Racine, Wisconsin",Plant Management,Management,8.9,3.1,No,<1 day,Yes,2.4,4.1,1.7,39.36,No,,3.8,Union
EMP-0145,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,9.0,7.0,Yes,1-2 days,Yes,12.3,15.2,7.7,28.47,Yes,Fair- some gaps or inconsistencies,3.9,Non-Union
EMP-0146,"Grand Rapids, Michigan",Plant Management,Management,6.8,5.0,No,>2 days,No,26.2,11.4,11.8,41.24,No,,3.7,Union
EMP-0147,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,3.3,5.4,No,1-2 days,Yes,1.7,2.7,2.2,28.5,No,,3.0,Non-Union
EMP-0148,"Grand Rapids, Michigan",Administrative/Support Staff,Back-office/Support,3.2,4.3,Yes,<1 day,Yes,26.1,10.3,4.5,16.66,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0149,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,5.8,5.2,No,<1 day,Yes,6.2,3.9,0.6,23.44,No,,2.2,Union
