employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-CED-047,"Cedar Rapids, Iowa",Quality Inspector,18.12,2080,Union,non-production,West North Central
LAB-CED-048,"Cedar Rapids, Iowa",Maintenance Tech,18.73,2080,Union,non-production,West North Central
LAB-CED-049,"Cedar Rapids, Iowa",Maintenance Tech,17.7,2080,Union,non-production,West North Central
LAB-CED-050,"Cedar Rapids, Iowa",Packaging Operator,14.72,2080,Union,non-production,West North Central
LAB-CED-051,"Cedar Rapids, Iowa",Line Lead,20.44,2080,Union,production,West North Central
LAB-CED-052,"Cedar Rapids, Iowa",Quality Inspector,17.28,2080,Union,non-production,West North Central
LAB-CED-053,"Cedar Rapids, Iowa",Packaging Operator,18.48,2080,Union,non-production,West North Central
LAB-CED-054,"Cedar Rapids, Iowa",Line Lead,25.97,2080,Non-Union,production,West North Central
LAB-CED-055,"Cedar Rapids, Iowa",Maintenance Tech,16.38,2080,Non-Union,non-production,West North Central
LAB-CED-056,"Cedar Rapids, Iowa",Quality Inspector,20.1,2080,Union,non-production,West North Central
LAB-CED-057,"Cedar Rapids, Iowa",Quality Inspector,20.72,2080,Union,non-production,West North Central
LAB-CED-058,"Cedar Rapids, Iowa",Production Supervisor,20.91,2080,Union,production,West North Central
LAB-CED-059,"Cedar Rapids, Iowa",Production Operator,22.21,2080,Non-Union,non-production,West North Central
LAB-CED-060,"Cedar Rapids, Iowa",Production Operator,19.66,2080,Non-Union,non-production,West North Central
LAB-CED-061,"Cedar Rapids, Iowa",Quality Inspector,18.54,2080,Union,non-production,West North Central
LAB-CED-062,"Cedar Rapids, Iowa",Packaging Operator,19.05,2080,Union,non-production,West North Central
