employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-IOW-049,"Iowa City, Iowa",Packaging Operator,17.95,2080,Union,non-production,West North Central
LAB-IOW-050,"Iowa City, Iowa",Line Lead,20.01,2080,Union,production,West North Central
LAB-IOW-051,"Iowa City, Iowa",Quality Inspector,18.59,2080,Union,non-production,West North Central
LAB-IOW-052,"Iowa City, Iowa",Line Lead,20.17,2080,Union,production,West North Central
LAB-IOW-053,"Iowa City, Iowa",Production Supervisor,21.01,2080,Union,production,West North Central
LAB-IOW-054,"Iowa City, Iowa",Quality Inspector,15.12,2080,Union,non-production,West North Central
LAB-IOW-055,"Iowa City, Iowa",Packaging Operator,18.93,2080,Non-Union,non-production,West North Central
LAB-IOW-056,"Iowa City, Iowa",Quality Inspector,14.96,2080,Union,non-production,West North Central
LAB-IOW-057,"Iowa City, Iowa",Packaging Operator,18.46,2080,Non-Union,non-production,West North Central
LAB-IOW-058,"Iowa City, Iowa",Line Lead,24.77,2080,Non-Union,production,West North Central
LAB-IOW-059,"Iowa City, Iowa",Quality Inspector,20.08,2080,Union,non-production,West North Central
LAB-IOW-060,"Iowa City, Iowa",Production Supervisor,23.94,2080,Union,production,West North Central
LAB-IOW-061,"Iowa City, Iowa",Packaging Operator,17.0,2080,Union,non-production,West North Central
