employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0054,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,5.5,2.7,No,>2 days,Yes,1.7,2.4,0.4,16.25,No,,3.3,Non-Union
EMP-0055,"Des Moines, Iowa",Plant Management,Management,5.1,6.9,Yes,1-2 days,No,7.3,4.6,1.4,44.87,No,,3.1,Non-Union
EMP-0056,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,9.2,5.9,Yes,<1 day,Yes,8.0,0.3,1.0,21.22,Yes,Excellent- comprehensive and very helpful,4.2,Non-Union
EMP-0057,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,5.5,5.7,No,>2 days,Yes,5.2,4.9,2.5,24.33,No,,3.7,Union
EMP-0058,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,4.0,10,Yes,<1 day,Yes,15.6,6.0,5.7,22.86,Yes,Good- adequate for most needs,4.1,Union
EMP-0059,"Columbus, Ohio",Demand Planning/Forecasting,Back-office/Support,7.9,7.1,Yes,>2 days,No,8.2,6.5,6.3,27.68,Yes,Excellent- comprehensive and very helpful,3.0,Union
EMP-0060,"Kenosha, Wisconsin",Plant Management,Management,7.8,7.8,No,>2 days,No,0.5,2.4,0.2,44.09,No,,3.4,Union
EMP-0061,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,7.5,6.0,No,>2 days,Yes,4.2,3.5,2.2,22.06,No,,3.4,Union
EMP-0062,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,4.6,5.3,Yes,<1 day,No,4.9,4.1,2.1,16.65,No,,3.3,Union
EMP-0063,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,1,3.0,No,1-2 days,Yes,6.7,2.2,3.4,18.86,No,,5,Non-Union
EMP-0064,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,5.9,2.8,No,1-2 days,No,7.6,4.4,3.7,29.06,No,,4.5,Non-Union
EMP-0065,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,3.8,6.5,Yes,>2 days,No,2.7,4.9,3.9,26.21,Yes,Poor - insufficient or unhelpful,5,Union
EMP-0066,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.8,4.9,No,1-2 days,No,21.3,7.4,3.5,22.2,Yes,Good- adequate for most needs,3.8,Union
EMP-0067,"Springfield, Illinois",Plant Management,Management,5.9,5.8,Yes,1-2 days,No,5.2,4.5,1.2,43.02,Yes,Fair- some gaps or inconsistencies,2.3,Union
EMP-0068,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,4.5,3.4,No,<1 day,Yes,5.8,2.7,0.8,27.69,No,,4.8,Non-Union
EMP-0069,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,2.7,4.7,Yes,>2 days,No,9.3,11.3,4.4,19.0,No,,1.8,Union
EMP-0070,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,5.0,7.2,Yes,>2 days,Yes,19.6,11.1,6.0,24.9,No,,4.5,Union
EMP-0071,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,5.0,3.8,No,1-2 days,Yes,5.9,2.1,2.0,19.9,No,,2.8,Union
EMP-0072,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,6.5,5.0,No,>2 days,Yes,6.6,3.7,1.8,14.3,Yes,Excellent- comprehensive and very helpful,2.1,Union
EMP-0073,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,5.7,7.6,No,>2 days,No,20.5,7.1,7.2,24.47,No,,3.0,Non-Union
EMP-0074,"Columbus, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,4.6,5.7,Yes,1-2 days,No,17.5,4.6,10.3,30.35,No,,4.1,Non-Union
EMP-0075,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,6.9,6.8,Yes,>2 days,Yes,4.0,4.9,0.5,27.25,No,,2.8,Non-Union
EMP-0076,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,2.2,No,>2 days,Yes,2.2,2.1,1.4,28.51,No,,3.4,Non-Union
EMP-0077,"Columbus, Ohio",Plant Management,Management,7.5,3.6,Yes,1-2 days,Yes,21.4,6.4,4.6,47.53,No,,5,Union
EMP-0078,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,2.7,10,No,<1 day,No,10.3,10.4,8.5,24.81,No,,3.4,Union
EMP-0079,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,7.6,2.8,No,1-2 days,No,3.2,4.7,3.1,18.41,Yes,Fair- some gaps or inconsistencies,4.0,Union
EMP-0080,"Kenosha, Wisconsin",Maintenance Technician,Front-line,4.8,7.1,No,>2 days,No,6.9,4.3,2.6,21.0,No,,2.7,Union
EMP-0081,"Springfield, Illinois",Administrative/Support Staff,Back-office/Support,8.5,4.4,No,>2 days,No,1.8,3.9,0.8,20.68,No,,1,Union
EMP-0082,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,7.4,6.5,Yes,>2 days,Yes,12.4,11.5,10.5,26.3,Yes,Fair- some gaps or inconsistencies,3.2,Union
EMP-0083,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,6.7,6.0,No,1-2 days,No,5.4,3.7,2.0,19.1,No,,3.6,Union
EMP-0084,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,7.5,6.6,No,<1 day,Yes,5.5,4.7,1.8,32.76,Yes,Fair- some gaps or inconsistencies,1.2,Union
EMP-0085,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,3.2,3.4,No,<1 day,No,23.0,16.3,11.6,18.51,No,,3.1,Union
EMP-0086,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,3.3,Yes,1-2 days,No,2.2,1.2,3.4,25.02,No,,3.9,Non-Union
EMP-0087,"Columbus, Ohio",Maintenance Technician,Front-line,6.2,4.3,Yes,>2 days,Yes,22.6,11.8,10.9,23.91,No,,2.5,Non-Union
EMP-0088,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,4.4,8.3,No,>2 days,Yes,29.9,13.4,8.1,20.79,No,,3.8,Union
EMP-0089,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,4.0,6.6,No,>2 days,Yes,6.1,3.6,3.1,12,Yes,Excellent- comprehensive and very helpful,3.0,Union
EMP-0090,"Columbus, Ohio",Production/Manufacturing Operator,Front-line,2.7,10,Yes,<1 day,Yes,20.1,4.5,11.2,18.34,No,,4.0,Union
EMP-0091,"Columbus, Ohio",Administrative/Support Staff,Back-office/Support,1.2,4.5,Yes,1-2 days,Yes,16.8,10.4,7.4,16.88,No,,2.5,Union
EMP-0092,"Detroit, Michigan",Maintenance Technician,Front-line,8.8,5.2,No,1-2 days,No,13.0,15.3,8.8,24.55,Yes,Good- adequate for most needs,2.6,Union
EMP-0093,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,4.9,5.3,Yes,>2 days,Yes,7.9,1.3,1.5,26.39,Yes,Excellent- comprehensive and very helpful,3.1,Non-Union
EMP-0094,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,7.4,5.3,No,1-2 days,No,4.7,2.7,0.6,25.57,Yes,Good- adequate for most needs,2.6,Union
EMP-0095,"Columbus, Ohio",Administrative/Support Staff,Back-office/Support,4.1,3.1,Yes,1-2 days,No,24.6,18.0,8.9,18.37,No,,1,Union
EMP-0096,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,5.3,6.9,Yes,1-2 days,No,27.4,16.4,5.1,17.42,No,,2.9,Union
EMP-0097,"Kenosha, Wisconsin",Maintenance Technician,Front-line,5.3,7.0,No,1-2 days,No,7.4,4.6,3.3,27.16,Yes,Good- adequate for most needs,5,Non-Union
EMP-0098,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,2.7,3.2,No,<1 day,Yes,3.1,4.5,2.5,17.87,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0099,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,5.8,4.7,Yes,1-2 days,Yes,0.4,2.0,0.7,25.23,Yes,Poor - insufficient or unhelpful,2.8,Non-Union
EMP-0100,"Kenosha, Wisconsin",Maintenance Technician,Front-line,1.3,2.8,No,1-2 days,No,4.9,3.1,1.3,25.69,No,,2.3,Non-Union
EMP-0101,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,7.1,8.2,Yes,>2 days,Yes,0.1,0.6,2.4,23.19,No,,2.6,Union
EMP-0102,"Des Moines, Iowa",Maintenance Technician,Front-line,3.4,1.6,Yes,1-2 days,Yes,1.3,4.2,3.7,21.95,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0103,"Springfield, Illinois",Quality Control/Quality Assurance,Front-line,3.5,8.7,Yes,<1 day,No,5.3,4.8,0.8,22.75,No,,3.6,Union
EMP-0104,"Des Moines, Iowa",Plant Management,Management,8.3,3.8,No,>2 days,No,0.4,2.1,0.9,38.94,Yes,Good- adequate for most needs,3.2,Union
EMP-0105,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,5.5,6.2,Yes,>2 days,Yes,10.7,14.1,8.8,22.93,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0106,"Springfield, Illinois",Quality Control/Quality Assurance,Front-line,1.1,4.4,Yes,>2 days,No,4.3,2.4,1.8,17.87,No,,3.6,Union
EMP-0107,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.5,6.9,No,1-2 days,No,2.9,2.7,1.6,28.25,No,,3.2,Non-Union
EMP-0108,"Columbus, Ohio",Demand Planning/Forecasting,Back-office/Support,6.6,4.2,Yes,>2 days,No,26.0,11.4,8.2,32.41,No,,3.9,Union
EMP-0109,"Kenosha, Wisconsin",Maintenance Technician,Front-line,6.0,5.9,Yes,>2 days,No,5.1,4.2,1.7,23.96,Yes,Excellent- comprehensive and very helpful,3.2,Union
EMP-0110,"Columbus, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.7,6.9,Yes,>2 days,Yes,29.4,5.3,9.1,27.95,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0111,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.9,2.1,Yes,1-2 days,Yes,28.3,10.1,12.0,23.07,No,,3.3,Union
EMP-0112,"Columbus, Ohio",Maintenance Technician,Front-line,4.1,6.0,Yes,<1 day,No,13.8,15.2,11.8,21.17,Yes,Fair- some gaps or inconsistencies,2.0,Non-Union
EMP-0113,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,1.4,2.6,No,>2 days,No,6.8,1.8,2.6,17.6,No,,4.2,Non-Union
EMP-0114,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.7,6.0,Yes,<1 day,No,0.1,2.5,0.4,28.8,No,,4.1,Non-Union
EMP-0115,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,7.2,7.4,Yes,1-2 days,Yes,5.1,4.8,1.7,29.26,No,,5,Union
EMP-0116,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,4.4,7.7,No,1-2 days,No,7.8,0.1,4.0,18.46,Yes,Good- adequate for most needs,3.7,Union
EMP-0117,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,7.3,3.1,No,1-2 days,No,27.5,10.4,7.7,29.15,No,,4.6,Non-Union
EMP-0118,"Springfield, Illinois",Production/Manufacturing Operator,Front-line,6.4,5.8,No,<1 day,Yes,0.7,1.7,2.1,15.99,No,,3.0,Union
EMP-0119,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,8.1,4.9,Yes,>2 days,No,29.0,9.2,10.4,32.32,No,,4.0,Non-Union
EMP-0120,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,5.1,5.6,Yes,<1 day,Yes,7.7,0.4,3.3,31.68,No,,2.4,Non-Union
EMP-0121,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,6.2,4.9,No,>2 days,Yes,4.0,0.3,0.2,28.52,No,,2.7,Non-Union
EMP-0122,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,8.0,3.6,Yes,>2 days,Yes,13.0,10.8,5.1,32.71,No,,1.1,Non-Union
EMP-0123,"Springfield, Illinois",Demand Planning/Forecasting,Back-office/Support,6.4,5.3,Yes,<1 day,Yes,5.5,2.6,1.5,26.27,Yes,Fair- some gaps or inconsistencies,3.0,Union
EMP-0124,"Des Moines, Iowa",Plant Management,Management,4.3,4.4,No,>2 days,Yes,3.8,1.4,0.4,42.6,No,,1.8,Union
EMP-0125,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,9.5,1,No,>2 days,No,5.2,1.2,2.5,19.36,No,,3.1,Non-Union
EMP-0126,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,5.4,7.8,No,1-2 days,Yes,6.8,3.9,0.8,20.09,No,,2.8,Union
EMP-0127,"Detroit, Michigan",Plant Management,Management,7.1,6.8,Yes,<1 day,No,15.6,5.0,4.7,38.68,No,,4.0,Union
EMP-0128,"Springfield, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,6.8,7.9,Yes,1-2 days,No,7.0,0.6,0.3,30.25,No,,2.1,Union
EMP-0129,"Columbus, Ohio",Plant Management,Management,8.3,4.7,Yes,<1 day,Yes,12.0,14.9,9.2,45.02,No,,3.0,Union
EMP-0130,"Des Moines, Iowa",Plant Management,Management,5.9,1,Yes,>2 days,No,7.5,1.2,2.0,41.38,Yes,Good- adequate for most needs,2.7,Union
EMP-0131,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,3.5,5.2,No,1-2 days,No,7.6,0.9,1.8,15.51,Yes,Excellent- comprehensive and very helpful,4.7,Union
EMP-0132,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,3.2,6.6,Yes,>2 days,Yes,5.0,3.7,2.0,20.25,No,,2.6,Non-Union
EMP-0133,"Des Moines, Iowa",Maintenance Technician,Front-line,3.3,7.0,Yes,<1 day,Yes,5.3,1.5,0.6,28.25,Yes,Good- adequate for most needs,2.1,Union
EMP-0134,"Springfield, Illinois",Plant Management,Management,8.4,3.5,No,1-2 days,Yes,6.8,2.3,0.0,38.38,Yes,Excellent- comprehensive and very helpful,4.0,Non-Union
EMP-0135,"Kenosha, Wisconsin",Plant Management,Management,6.9,4.2,No,1-2 days,No,5.9,1.3,1.9,39.62,No,,2.9,Union
EMP-0136,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,7.3,3.8,No,>2 days,No,2.5,2.5,0.5,20.32,Yes,Fair- some gaps or inconsistencies,3.9,Union
EMP-0137,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,9.5,6.6,Yes,<1 day,Yes,11.2,4.4,10.9,19.51,No,,3.1,Non-Union
EMP-0138,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,9.1,5.8,No,1-2 days,Yes,0.8,4.1,0.4,26.69,No,,3.3,Union
EMP-0139,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,5.5,6.6,No,1-2 days,No,13.6,15.8,7.7,18.66,No,,2.1,Union
EMP-0140,"Columbus, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.6,6.3,No,1-2 days,No,25.1,7.2,10.7,28.95,No,,2.0,Non-Union
EMP-0141,"Columbus, Ohio",Administrative/Support Staff,Back-office/Support,5.4,6.8,No,1-2 days,Yes,19.6,8.9,4.7,16.72,No,,4.6,Union
EMP-0142,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,9.3,4.3,Yes,<1 day,Yes,1.1,0.1,2.1,30.09,Yes,Fair- some gaps or inconsistencies,3.9,Union
EMP-0143,"Des Moines, Iowa",Maintenance Technician,Front-line,2.1,8.0,Yes,<1 day,Yes,5.3,2.9,3.8,27.21,Yes,Fair- some gaps or inconsistencies,4.1,Non-Union
EMP-0144,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,2.1,4.0,Yes,<1 day,Yes,22.3,10.6,5.7,22.3,No,,2.5,Non-Union
EMP-0145,"Columbus, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,6.8,4.0,Yes,1-2 days,No,9.0,8.9,5.8,27.8,No,,3.4,Union
EMP-0146,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,7.1,7.0,Yes,1-2 days,No,6.6,3.4,2.2,33.99,Yes,Good- adequate for most needs,3.5,Union
EMP-0147,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,8.4,6.1,Yes,1-2 days,Yes,2.7,3.4,2.8,14.86,No,,4.4,Union
EMP-0148,"Springfield, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,3.9,9.9,No,<1 day,Yes,6.7,1.6,1.8,18.49,No,,1.7,Union
EMP-0149,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,8.3,2.3,Yes,<1 day,No,4.1,0.6,3.0,24.54,No,,3.2,Non-Union
EMP-0150,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,7.1,5.5,No,1-2 days,No,28.8,9.3,11.2,20.07,No,,3.6,Non-Union
EMP-0151,"Columbus, Ohio",Demand Planning/Forecasting,Back-office/Support,1.1,4.2,No,>2 days,No,10.8,4.3,9.0,27.83,No,,3.7,Non-Union
EMP-0152,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,6.2,6.5,Yes,1-2 days,No,2.9,3.1,3.7,25.84,No,,2.5,Non-Union
EMP-0153,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.2,8.2,No,1-2 days,No,6.9,3.2,0.8,29.22,Yes,Fair- some gaps or inconsistencies,3.7,Union
