employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0019,"Detroit, Michigan",Plant Management,Management,10,1.1,No,>2 days,Yes,12.5,12.9,10.4,47.36,No,,5,Union
EMP-0020,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,7.5,6.6,No,>2 days,Yes,29.9,5.5,4.6,20.52,Yes,Poor - insufficient or unhelpful,2.1,Non-Union
EMP-0021,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,2.7,9.0,Yes,<1 day,No,3.8,0.9,1.2,22.95,Yes,Good- adequate for most needs,1.9,Non-Union
EMP-0022,"Des Moines, Iowa",Plant Management,Management,6.5,7.6,Yes,>2 days,Yes,6.3,2.1,2.4,47.96,Yes,Good- adequate for most needs,3.1,Union
EMP-0023,"Detroit, Michigan",Maintenance Technician,Front-line,5.2,7.5,No,<1 day,No,9.2,6.3,7.0,35.72,Yes,Good- adequate for most needs,4.0,Union
EMP-0024,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,7.5,5.9,No,1-2 days,Yes,20.5,13.3,6.4,23.66,Yes,Excellent- comprehensive and very helpful,1.9,Union
EMP-0025,"Des Moines, Iowa",Plant Management,Management,9.7,6.0,Yes,>2 days,No,0.7,4.8,1.6,45.89,Yes,Good- adequate for most needs,2.7,Non-Union
EMP-0026,"Des Moines, Iowa",Plant Management,Management,5.6,7.9,No,>2 days,Yes,7.8,4.0,1.1,39.99,No,,3.4,Union
EMP-0027,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.9,6.8,Yes,<1 day,No,1.9,1.6,0.7,23.95,Yes,Fair- some gaps or inconsistencies,1.7,Non-Union
EMP-0028,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.1,7.9,No,1-2 days,Yes,7.8,1.3,3.1,25.55,Yes,Fair- some gaps or inconsistencies,2.5,Non-Union
EMP-0029,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,7.1,4.5,No,>2 days,No,10.5,15.9,4.2,29.12,No,,2.6,Non-Union
EMP-0030,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,8.0,2.7,Yes,<1 day,Yes,2.1,2.7,3.3,22.36,No,,3.1,Union
EMP-0031,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,2.3,No,>2 days,No,5.5,0.4,0.1,33.31,No,,4.1,Non-Union
EMP-0032,"Champaign, Illinois",Demand Planning/Forecasting,Back-office/Support,5.5,7.1,No,1-2 days,Yes,5.2,3.9,1.6,32.12,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0033,"Kenosha, Wisconsin",Plant Management,Management,7.6,3.6,Yes,<1 day,No,3.4,0.6,1.9,41.65,Yes,Fair- some gaps or inconsistencies,3.7,Union
EMP-0034,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,2.0,4.5,Yes,>2 days,No,14.0,7.2,4.7,20.53,No,,3.4,Union
EMP-0035,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,7.8,8.5,Yes,1-2 days,Yes,7.0,1.1,1.2,28.41,Yes,Good- adequate for most needs,5,Union
EMP-0036,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,7.6,5.2,No,1-2 days,No,1.1,0.5,0.5,24.18,No,,2.9,Union
EMP-0037,"Champaign, Illinois",Quality Control/Quality Assurance,Front-line,6.7,3.4,No,1-2 days,No,4.5,0.9,2.7,19.6,Yes,Good- adequate for most needs,2.6,Non-Union
EMP-0038,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,2.7,5.9,No,<1 day,No,3.6,2.9,2.6,26.93,Yes,Good- adequate for most needs,4.1,Union
EMP-0039,"Kenosha, Wisconsin",Maintenance Technician,Front-line,4.0,6.7,No,<1 day,No,1.8,2.2,0.7,26.18,No,,3.5,Union
EMP-0040,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,2.9,9.3,Yes,1-2 days,No,1.2,2.1,0.4,22.82,No,,4.2,Non-Union
EMP-0041,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,5.1,Yes,>2 days,Yes,12.9,17.2,3.5,23.29,Yes,Good- adequate for most needs,3.2,Non-Union
EMP-0042,"Des Moines, Iowa",Plant Management,Management,5.3,8.4,Yes,<1 day,Yes,7.3,5.0,0.9,45.96,No,,3.8,Union
EMP-0043,"Cincinnati, Ohio",Maintenance Technician,Front-line,2.3,4.2,Yes,<1 day,Yes,16.1,17.1,7.4,27.11,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0044,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,1,8.5,Yes,1-2 days,Yes,23.3,15.5,8.0,24.92,No,,3.0,Union
EMP-0045,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,5.0,7.1,No,>2 days,No,27.4,7.3,7.0,19.9,No,,3.0,Non-Union
EMP-0046,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,3.4,4.9,No,<1 day,No,16.3,4.9,6.8,20.25,No,,2.3,Union
EMP-0047,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,2.2,4.6,No,1-2 days,Yes,27.1,8.7,11.4,27.33,No,,2.3,Union
EMP-0048,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,9.6,7.9,Yes,>2 days,No,4.9,0.0,1.4,27.52,No,,3.1,Non-Union
EMP-0049,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.7,5.5,Yes,1-2 days,Yes,15.1,7.2,11.8,21.33,No,,1.3,Non-Union
EMP-0050,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,3.0,5.8,No,<1 day,Yes,28.4,15.5,6.3,28.35,No,,2.6,Union
EMP-0051,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.5,5.0,Yes,>2 days,No,6.9,4.8,3.5,32.54,No,,3.2,Non-Union
EMP-0052,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.5,5.0,No,<1 day,No,6.3,1.3,3.1,25.58,No,,1.7,Union
EMP-0053,"Cincinnati, Ohio",Plant Management,Management,5.6,6.4,No,<1 day,Yes,24.7,15.3,6.0,44.63,No,,2.5,Non-Union
EMP-0054,"Kenosha, Wisconsin",Plant Management,Management,6.9,4.9,No,1-2 days,Yes,2.3,3.5,0.6,47.49,No,,4.3,Non-Union
EMP-0055,"Champaign, Illinois",Maintenance Technician,Front-line,4.1,1.7,Yes,<1 day,No,2.0,1.2,2.2,21.86,Yes,Fair- some gaps or inconsistencies,1.6,Union
EMP-0056,"Champaign, Illinois",Maintenance Technician,Front-line,1.5,5.0,No,>2 days,No,2.2,1.5,3.3,26.37,No,,1.6,Union
EMP-0057,"Kenosha, Wisconsin",Maintenance Technician,Front-line,4.1,7.3,Yes,>2 days,No,2.8,3.5,1.6,20.93,No,,3.1,Union
EMP-0058,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,5.4,6.8,Yes,<1 day,No,12.1,9.9,12.0,22.72,No,,3.0,Union
EMP-0059,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,8.5,5.1,No,>2 days,Yes,4.4,1.3,1.6,21.49,No,,2.5,Union
EMP-0060,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,8.3,9.0,No,<1 day,Yes,0.9,3.6,3.5,21.51,Yes,Fair- some gaps or inconsistencies,1.6,Non-Union
EMP-0061,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,5.3,No,1-2 days,Yes,19.2,13.7,9.0,25.96,Yes,Fair- some gaps or inconsistencies,4.1,Non-Union
EMP-0062,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,8.8,3.1,No,1-2 days,No,10.8,11.8,5.9,18.48,No,,3.6,Union
EMP-0063,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,7.1,6.2,Yes,<1 day,Yes,11.9,7.0,5.6,27.43,Yes,Excellent- comprehensive and very helpful,3.5,Union
EMP-0064,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.9,6.7,Yes,<1 day,No,16.4,16.0,5.4,26.79,No,,4.2,Non-Union
EMP-0065,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,6.2,6.6,Yes,>2 days,Yes,18.6,10.0,7.1,28.36,No,,4.7,Union
EMP-0066,"Champaign, Illinois",Maintenance Technician,Front-line,8.1,3.5,No,1-2 days,Yes,6.3,2.4,1.2,21.46,No,,2.9,Union
EMP-0067,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,7.3,3.1,No,1-2 days,Yes,3.5,3.1,1.4,24.52,No,,3.9,Non-Union
EMP-0068,"Detroit, Michigan",Plant Management,Management,2.4,3.3,Yes,<1 day,Yes,17.1,12.2,10.4,39.93,No,,3.8,Union
EMP-0069,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,7.9,3.7,Yes,1-2 days,No,18.0,8.2,7.1,30.93,Yes,Fair- some gaps or inconsistencies,3.6,Union
EMP-0070,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,4.0,3.6,Yes,>2 days,No,3.4,0.2,3.5,25.06,No,,4.4,Non-Union
EMP-0071,"Kenosha, Wisconsin",Production/Manufacturing Operator,Front-line,3.8,4.7,No,<1 day,Yes,3.9,0.0,3.5,18.92,Yes,Fair- some gaps or inconsistencies,4.0,Non-Union
EMP-0072,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.4,3.1,No,>2 days,No,5.7,1.8,2.2,20.98,No,,3.6,Non-Union
EMP-0073,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,5.7,1.1,No,<1 day,No,12.0,7.8,4.2,26.14,No,,4.3,Union
EMP-0074,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,8.7,5.8,Yes,1-2 days,No,4.3,3.7,1.2,20.88,No,,1.8,Union
EMP-0075,"Des Moines, Iowa",Maintenance Technician,Front-line,5.6,10,Yes,<1 day,Yes,4.5,1.7,2.2,28.69,No,,4.5,Union
EMP-0076,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,4.6,7.0,No,>2 days,No,4.4,1.4,0.8,17.7,No,,3.5,Union
EMP-0077,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.0,8.3,Yes,>2 days,Yes,6.5,1.7,3.5,32.17,No,,3.2,Non-Union
EMP-0078,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.7,3.1,Yes,>2 days,No,2.6,2.7,1.9,32.38,Yes,Poor - insufficient or unhelpful,3.2,Union
EMP-0079,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,7.5,2.3,No,1-2 days,No,6.2,4.8,2.6,20.28,No,,1.6,Non-Union
EMP-0080,"Detroit, Michigan",Maintenance Technician,Front-line,5.8,7.5,No,<1 day,Yes,25.7,16.7,9.9,24.19,No,,4.8,Non-Union
EMP-0081,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,3.9,6.4,No,1-2 days,Yes,2.2,0.9,1.1,25.85,No,,1.3,Non-Union
EMP-0082,"Cincinnati, Ohio",Quality Control/Quality Assurance,Front-line,5.0,4.8,Yes,>2 days,No,8.1,9.7,8.9,30.63,No,,3.2,Non-Union
EMP-0083,"Des Moines, Iowa",Plant Management,Management,8.6,4.3,Yes,<1 day,No,7.3,1.7,0.3,40.53,No,,2.9,Non-Union
EMP-0084,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,4.6,6.4,No,<1 day,No,4.9,3.8,1.3,18.91,No,,3.2,Union
EMP-0085,"Champaign, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,6.1,1.4,No,<1 day,No,3.9,2.7,2.5,28.55,No,,1.4,Non-Union
EMP-0086,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,3.2,4.3,No,<1 day,Yes,25.3,16.7,4.0,33.16,Yes,Fair- some gaps or inconsistencies,3.2,Union
EMP-0087,"Cincinnati, Ohio",Administrative/Support Staff,Back-office/Support,4.3,7.7,Yes,1-2 days,Yes,27.8,7.5,7.3,24.24,No,,2.4,Union
EMP-0088,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,8.3,7.5,No,<1 day,No,3.1,1.7,2.8,31.86,No,,3.8,Union
EMP-0089,"Champaign, Illinois",Administrative/Support Staff,Back-office/Support,3.9,5.6,Yes,1-2 days,No,6.6,0.5,0.6,17.98,No,,1.4,Union
EMP-0090,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,5.4,5.2,No,<1 day,No,5.4,0.1,3.7,20.24,Yes,Fair- some gaps or inconsistencies,3.6,Union
EMP-0091,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,7.9,5.6,No,>2 days,No,3.9,3.2,0.8,29.58,Yes,Fair- some gaps or inconsistencies,4.8,Non-Union
EMP-0092,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,3.9,2.8,No,>2 days,Yes,7.4,3.1,3.8,20.57,No,,3.0,Non-Union
EMP-0093,"Detroit, Michigan",Maintenance Technician,Front-line,4.4,7.5,Yes,<1 day,Yes,9.3,7.9,6.6,24.23,No,,4.0,Non-Union
EMP-0094,"Kenosha, Wisconsin",Maintenance Technician,Front-line,6.3,8.2,No,1-2 days,Yes,2.7,0.9,3.5,31.58,No,,4.5,Non-Union
EMP-0095,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,9.4,2.3,Yes,1-2 days,No,19.0,16.6,5.4,30.04,No,,4.9,Union
EMP-0096,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,1,2.2,No,>2 days,Yes,3.7,4.3,2.3,16.97,No,,3.2,Non-Union
EMP-0097,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,1.5,Yes,<1 day,Yes,2.1,4.0,2.0,30.89,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0098,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,6.0,3.4,Yes,<1 day,No,16.1,4.5,8.8,25.63,No,,2.9,Non-Union
EMP-0099,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,5.7,3.7,No,1-2 days,No,15.1,8.9,3.8,24.62,No,,3.8,Union
EMP-0100,"Cincinnati, Ohio",Plant Management,Management,7.9,5.9,Yes,>2 days,No,10.1,4.5,6.1,40.76,Yes,Fair- some gaps or inconsistencies,3.8,Union
EMP-0101,"Cincinnati, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.4,3.6,No,1-2 days,No,17.4,15.8,7.4,22.92,No,,3.1,Union
EMP-0102,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,7.1,7.4,Yes,1-2 days,Yes,14.8,12.1,9.4,25.58,No,,4.0,Union
EMP-0103,"Kenosha, Wisconsin",Plant Management,Management,1.5,6.3,No,1-2 days,No,4.4,2.7,2.9,42.17,No,,3.9,Non-Union
EMP-0104,"Kenosha, Wisconsin",Maintenance Technician,Front-line,5.4,5.5,Yes,>2 days,No,3.6,3.7,3.3,29.19,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0105,"Des Moines, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,7.5,4.7,No,<1 day,No,7.0,0.3,1.1,31.47,No,,3.3,Non-Union
EMP-0106,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,8.0,6.9,Yes,<1 day,No,1.8,0.6,2.4,34.52,No,,3.7,Non-Union
EMP-0107,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,4.0,6.0,Yes,<1 day,Yes,0.3,4.2,0.1,24.05,Yes,Good- adequate for most needs,4.0,Union
EMP-0108,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.3,5.9,Yes,1-2 days,No,3.7,4.6,3.4,27.62,No,,4.5,Non-Union
EMP-0109,"Cincinnati, Ohio",Demand Planning/Forecasting,Back-office/Support,6.1,9.3,Yes,>2 days,Yes,11.3,15.9,4.1,32.62,No,,2.8,Union
EMP-0110,"Detroit, Michigan",Plant Management,Management,6.9,2.9,No,1-2 days,No,22.0,7.5,8.6,46.52,No,,2.1,Non-Union
EMP-0111,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.6,8.0,Yes,<1 day,Yes,6.0,3.2,0.3,27.44,No,,2.7,Non-Union
EMP-0112,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.2,1.2,Yes,1-2 days,No,2.4,0.2,3.9,26.42,Yes,Good- adequate for most needs,1.5,Non-Union
EMP-0113,"Champaign, Illinois",Production/Manufacturing Operator,Front-line,4.2,6.8,No,<1 day,Yes,0.7,0.0,1.4,22.01,No,,1.9,Union
EMP-0114,"Cincinnati, Ohio",Production/Manufacturing Operator,Front-line,6.5,4.6,No,<1 day,Yes,11.4,5.7,6.8,19.68,No,,4.6,Non-Union
EMP-0115,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,7.7,5.5,Yes,1-2 days,No,11.8,5.0,10.1,35.7,No,,3.1,Non-Union
EMP-0116,"Champaign, Illinois",Plant Management,Management,7.7,1.9,No,>2 days,No,3.6,0.4,2.1,50.87,Yes,Good- adequate for most needs,2.4,Union
EMP-0117,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.6,7.6,Yes,<1 day,Yes,4.2,4.2,1.5,29.54,No,,1.3,Non-Union
EMP-0118,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.9,6.1,No,>2 days,Yes,1.1,1.7,0.3,28.41,No,,3.4,Union
EMP-0119,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,3.9,4.8,Yes,1-2 days,No,24.8,12.8,10.8,31.28,No,,3.0,Union
EMP-0120,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.9,5.8,Yes,1-2 days,No,7.5,4.3,2.6,28.06,No,,3.9,Non-Union
EMP-0121,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,8.7,8.6,No,>2 days,Yes,6.8,0.7,0.8,22.82,No,,1.9,Non-Union
EMP-0122,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,9.3,7.9,Yes,1-2 days,No,6.9,2.5,2.3,27.53,No,,4.5,Union
EMP-0123,"Des Moines, Iowa",Quality Control/Quality Assurance,Front-line,2.8,8.3,Yes,<1 day,Yes,2.4,0.4,1.0,24.79,No,,4.0,Non-Union
EMP-0124,"Detroit, Michigan",Maintenance Technician,Front-line,5.7,2.2,No,>2 days,No,25.8,5.1,5.9,28.24,No,,2.3,Non-Union
EMP-0125,"Champaign, Illinois",Plant Management,Management,8.7,6.7,Yes,>2 days,No,1.7,0.6,0.2,41.34,No,,1.8,Union
EMP-0126,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,4.7,4.4,No,<1 day,No,25.1,14.0,11.3,28.51,No,,3.2,Union
EMP-0127,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,5.2,4.0,No,<1 day,Yes,28.6,13.8,3.5,27.23,No,,3.0,Union
EMP-0128,"Cincinnati, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,3.5,7.1,Yes,<1 day,Yes,23.9,7.1,10.1,31.99,No,,2.3,Non-Union
EMP-0129,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,6.3,1.6,Yes,1-2 days,No,5.7,0.6,1.8,21.64,No,,3.4,Union
EMP-0130,"Detroit, Michigan",Plant Management,Management,9.1,5.3,No,1-2 days,No,17.3,7.4,3.5,38.79,Yes,Fair- some gaps or inconsistencies,2.0,Union
EMP-0131,"Kenosha, Wisconsin",Plant Management,Management,5.6,5.3,No,>2 days,No,7.0,4.7,4.0,44.8,Yes,Poor - insufficient or unhelpful,2.6,Union
EMP-0132,"Kenosha, Wisconsin",Demand Planning/Forecasting,Back-office/Support,4.5,2.2,No,1-2 days,Yes,4.0,1.2,1.0,30.63,No,,4.5,Non-Union
EMP-0133,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,1,3.1,No,1-2 days,No,15.8,7.8,6.4,23.28,No,,3.8,Non-Union
EMP-0134,"Kenosha, Wisconsin",Plant Management,Management,7.9,3.9,No,<1 day,No,3.6,2.9,2.0,48.34,No,,3.7,Non-Union
EMP-0135,"Champaign, Illinois",Plant Management,Management,6.3,3.4,Yes,1-2 days,No,7.0,0.7,1.3,44.07,Yes,Good- adequate for most needs,1.8,Union
EMP-0136,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,9.3,4.9,No,<1 day,Yes,24.6,10.5,11.2,22.57,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0137,"Kenosha, Wisconsin",Quality Control/Quality Assurance,Front-line,4.3,5.7,Yes,1-2 days,No,5.3,4.6,2.8,23.56,No,,2.5,Union
EMP-0138,"Kenosha, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,7.3,9.0,No,1-2 days,No,1.8,3.6,0.7,20.65,Yes,Excellent- comprehensive and very helpful,3.6,Union
EMP-0139,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,8.4,4.4,Yes,1-2 days,No,13.2,9.6,11.1,23.33,Yes,Fair- some gaps or inconsistencies,2.8,Non-Union
EMP-0140,"Des Moines, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,10,5.3,No,1-2 days,No,4.0,0.9,1.5,31.4,Yes,Good- adequate for most needs,3.3,Union
EMP-0141,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,4.4,4.2,Yes,1-2 days,No,3.8,2.6,0.8,22.79,Yes,Good- adequate for most needs,4.1,Non-Union
EMP-0142,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,2.3,4.7,Yes,1-2 days,No,24.1,17.0,5.0,26.25,No,,3.8,Union
EMP-0143,"Kenosha, Wisconsin",Administrative/Support Staff,Back-office/Support,4.8,5.5,Yes,1-2 days,No,7.9,0.6,2.7,23.88,No,,3.0,Non-Union
EMP-0144,"Kenosha, Wisconsin",Plant Management,Management,8.6,4.5,No,1-2 days,Yes,0.5,0.8,0.5,46.56,No,,3.6,Union
EMP-0145,"Des Moines, Iowa",Production/Manufacturing Operator,Front-line,2.5,4.5,Yes,1-2 days,Yes,0.1,1.1,1.4,21.46,Yes,Excellent- comprehensive and very helpful,4.9,Union
EMP-0146,"Kenosha, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.4,5.7,No,1-2 days,Yes,5.9,1.3,3.8,33.18,Yes,Fair- some gaps or inconsistencies,3.8,Non-Union
EMP-0147,"Champaign, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.7,5.5,No,>2 days,Yes,7.2,1.4,2.4,24.77,No,,2.4,Union
EMP-0148,"Des Moines, Iowa",Administrative/Support Staff,Back-office/Support,8.0,3.1,No,<1 day,Yes,2.5,2.9,0.5,19.27,Yes,Fair- some gaps or inconsistencies,3.1,Non-Union
EMP-0149,"Kenosha, Wisconsin",Maintenance Technician,Front-line,6.0,5.9,Yes,1-2 days,Yes,2.7,2.2,1.8,28.43,No,,2.9,Non-Union
EMP-0150,"Des Moines, Iowa",Demand Planning/Forecasting,Back-office/Support,7.9,9.4,Yes,1-2 days,No,2.7,4.9,1.3,28.42,No,,3.1,Non-Union
EMP-0151,"Detroit, Michigan",Maintenance Technician,Front-line,4.8,7.8,Yes,1-2 days,Yes,10.2,5.5,3.8,25.13,Yes,Poor - insufficient or unhelpful,2.5,Union
EMP-0152,"Cincinnati, Ohio",Maintenance Technician,Front-line,1.5,2.5,No,1-2 days,Yes,16.9,5.8,9.6,28.41,No,,4.3,Non-Union
