employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-MIL-033,"Milwaukee, Wisconsin",Quality Inspector,15.41,2080,Union,non-production,East North Central
LAB-MIL-034,"Milwaukee, Wisconsin",Production Operator,17.06,2080,Union,non-production,East North Central
LAB-MIL-035,"Milwaukee, Wisconsin",Packaging Operator,18.06,2080,Union,non-production,East North Central
LAB-MIL-036,"Milwaukee, Wisconsin",Line Lead,20.58,2080,Non-Union,production,East North Central
LAB-MIL-037,"Milwaukee, Wisconsin",Maintenance Tech,17.3,2080,Non-Union,non-production,East North Central
LAB-IOW-038,"Iowa City, Iowa",Production Supervisor,23.8,2080,Non-Union,production,West North Central
LAB-IOW-039,"Iowa City, Iowa",Packaging Operator,17.06,2080,Union,non-production,West North Central
LAB-IOW-040,"Iowa City, Iowa",Line Lead,24.41,2080,Non-Union,production,West North Central
LAB-IOW-041,"Iowa City, Iowa",Line Lead,19.39,2080,Non-Union,production,West North Central
LAB-IOW-042,"Iowa City, Iowa",Maintenance Tech,21.15,2080,Non-Union,non-production,West North Central
LAB-IOW-043,"Iowa City, Iowa",Packaging Operator,17.63,2080,Non-Union,non-production,West North Central
LAB-IOW-044,"Iowa City, Iowa",Quality Inspector,17.47,2080,Non-Union,non-production,West North Central
LAB-IOW-045,"Iowa City, Iowa",Line Lead,18.29,2080,Union,production,West North Central
LAB-IOW-046,"Iowa City, Iowa",Packaging Operator,20.4,2080,Non-Union,non-production,West North Central
LAB-IOW-047,"Iowa City, Iowa",Quality Inspector,18.7,2080,Non-Union,non-production,West North Central
LAB-IOW-048,"Iowa City, Iowa",Line Lead,22.16,2080,Non-Union,production,West North Central
LAB-IOW-049,"Iowa City, Iowa",Production Supervisor,24.24,2080,Union,production,West North Central
LAB-IOW-050,"Iowa City, Iowa",Production Operator,20.07,2080,Union,non-production,West North Central
LAB-IOW-051,"Iowa City, Iowa",Packaging Operator,20.51,2080,Non-Union,non-production,West North Central
LAB-IOW-052,"Iowa City, Iowa",Production Supervisor,21.47,2080,Non-Union,production,West North Central
LAB-IOW-053,"Iowa City, Iowa",Production Supervisor,18.43,2080,Union,production,West North Central
LAB-IOW-054,"Iowa City, Iowa",Packaging Operator,16.6,2080,Union,non-production,West North Central
LAB-IOW-055,"Iowa City, Iowa",Production Supervisor,20.44,2080,Non-Union,production,West North Central
LAB-IOW-056,"Iowa City, Iowa",Production Supervisor,23.63,2080,Union,production,West North Central
