employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0042,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,8.3,5.7,Yes,>2 days,Yes,17.8,14.0,9.2,25.1,Yes,Fair- some gaps or inconsistencies,4.0,Union
EMP-0043,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.4,8.4,Yes,>2 days,No,11.7,6.4,6.6,23.36,No,,2.3,Non-Union
EMP-0044,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,6.9,3.6,Yes,1-2 days,Yes,6.6,4.0,0.3,25.05,No,,2.0,Non-Union
EMP-0045,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,5.2,5.0,Yes,<1 day,No,2.3,1.1,2.0,23.17,No,,3.8,Union
EMP-0046,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,5.4,4.8,Yes,1-2 days,No,9.1,11.9,9.0,20.67,No,,1.8,Union
EMP-0047,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,6.0,9.2,No,>2 days,No,5.2,4.1,0.5,27.34,No,,2.7,Non-Union
EMP-0048,"Sioux City, Iowa",Plant Management,Management,9.0,6.5,No,1-2 days,No,4.1,3.6,3.8,39.52,No,,2.9,Union
EMP-0049,"Columbus, Ohio",Production/Manufacturing Operator,Front-line,5.7,6.0,Yes,>2 days,Yes,14.4,17.0,9.6,13.32,Yes,Excellent- comprehensive and very helpful,3.2,Non-Union
EMP-0050,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,4.6,4.3,No,>2 days,No,7.4,4.9,3.1,21.39,No,,4.4,Non-Union
EMP-0051,"Milwaukee, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,4.8,6.1,Yes,>2 days,Yes,0.8,4.6,2.3,32.03,No,,4.0,Non-Union
EMP-0052,"Rockford, Illinois",Plant Management,Management,7.9,4.0,Yes,>2 days,No,5.2,2.5,3.7,42.66,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0053,"Detroit, Michigan",Plant Management,Management,6.8,3.9,No,>2 days,No,25.6,6.6,7.7,40.18,No,,3.8,Non-Union
EMP-0054,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.3,6.6,No,<1 day,Yes,16.1,16.3,11.1,25.58,No,,3.6,Union
EMP-0055,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,7.2,3.7,Yes,<1 day,Yes,18.4,15.5,11.0,28.19,Yes,Good- adequate for most needs,1.8,Non-Union
EMP-0056,"Milwaukee, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.2,6.6,No,1-2 days,No,2.5,4.5,3.4,26.38,Yes,Excellent- comprehensive and very helpful,4.3,Union
EMP-0057,"Columbus, Ohio",Production/Manufacturing Operator,Front-line,5.8,6.6,Yes,>2 days,Yes,29.4,4.3,3.1,17.25,No,,3.5,Union
EMP-0058,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,5.1,5.4,Yes,<1 day,No,10.2,4.7,10.4,31.34,No,,2.5,Union
EMP-0059,"Columbus, Ohio",Demand Planning/Forecasting,Back-office/Support,7.8,4.0,Yes,1-2 days,No,24.9,9.7,6.4,35.29,No,,3.7,Union
EMP-0060,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,3.5,8.2,Yes,<1 day,No,21.0,9.6,7.4,22.29,Yes,Fair- some gaps or inconsistencies,2.9,Union
EMP-0061,"Detroit, Michigan",Administrative/Support Staff,Back-office/Support,5.5,4.6,Yes,<1 day,No,23.8,13.8,11.9,19.88,Yes,Good- adequate for most needs,3.5,Non-Union
EMP-0062,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,5.7,7.0,No,>2 days,Yes,10.0,4.6,4.0,18.77,No,,3.9,Union
EMP-0063,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,5.1,8.3,No,1-2 days,Yes,1.7,1.8,1.1,12.42,No,,2.4,Union
EMP-0064,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,6.7,7.7,No,1-2 days,Yes,1.4,3.4,3.2,30.66,No,,3.3,Non-Union
EMP-0065,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,8.9,5.1,Yes,>2 days,Yes,5.5,4.8,0.3,17.12,Yes,Good- adequate for most needs,2.1,Non-Union
EMP-0066,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,2.4,7.1,Yes,1-2 days,Yes,4.5,2.7,3.2,23.89,No,,2.8,Union
EMP-0067,"Detroit, Michigan",Plant Management,Management,7.9,5.8,Yes,<1 day,Yes,22.8,12.9,3.4,43.23,Yes,Excellent- comprehensive and very helpful,3.6,Union
EMP-0068,"Columbus, Ohio",Administrative/Support Staff,Back-office/Support,6.1,6.7,Yes,1-2 days,No,15.6,13.5,3.2,18.1,No,,3.5,Non-Union
EMP-0069,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,5.0,5.3,No,<1 day,Yes,28.2,15.4,5.7,18.63,Yes,Excellent- comprehensive and very helpful,2.8,Non-Union
EMP-0070,"Columbus, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,3.5,6.2,No,<1 day,No,17.1,9.9,12.0,23.55,Yes,Fair- some gaps or inconsistencies,4.0,Non-Union
EMP-0071,"Rockford, Illinois",Plant Management,Management,2.7,5.1,Yes,>2 days,Yes,0.0,4.2,1.4,44.29,Yes,Excellent- comprehensive and very helpful,2.7,Non-Union
EMP-0072,"Detroit, Michigan",Plant Management,Management,5.9,5.8,Yes,1-2 days,Yes,13.7,8.4,9.6,50.16,Yes,Fair- some gaps or inconsistencies,1.6,Non-Union
EMP-0073,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.6,5.3,Yes,<1 day,No,5.6,3.4,1.0,26.98,No,,3.2,Non-Union
EMP-0074,"Columbus, Ohio",Plant Management,Management,9.1,6.2,Yes,<1 day,Yes,15.7,9.6,9.6,43.5,Yes,Good- adequate for most needs,4.7,Non-Union
EMP-0075,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,6.7,6.3,No,1-2 days,Yes,6.7,2.2,3.8,18.83,No,,3.9,Union
EMP-0076,"Rockford, Illinois",Plant Management,Management,9.0,3.7,Yes,>2 days,No,2.9,4.3,3.9,41.59,No,,2.6,Union
EMP-0077,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,4.6,4.7,No,1-2 days,No,6.5,1.2,0.9,24.25,Yes,Fair- some gaps or inconsistencies,3.1,Union
EMP-0078,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,1,4.7,No,1-2 days,No,5.2,0.5,3.3,21.55,No,,3.6,Non-Union
EMP-0079,"Sioux City, Iowa",Administrative/Support Staff,Back-office/Support,3.0,6.6,Yes,<1 day,Yes,4.7,3.6,3.6,26.11,Yes,Good- adequate for most needs,4.0,Non-Union
EMP-0080,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,4.1,7.3,No,1-2 days,No,26.0,14.6,3.2,26.43,Yes,Good- adequate for most needs,3.6,Non-Union
EMP-0081,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,7.1,1.9,Yes,1-2 days,No,5.8,4.0,2.2,30.77,No,,3.6,Union
EMP-0082,"Sioux City, Iowa",Plant Management,Management,4.1,7.3,No,>2 days,No,7.6,3.9,1.5,45.46,Yes,Poor - insufficient or unhelpful,2.7,Non-Union
EMP-0083,"Columbus, Ohio",Production/Manufacturing Operator,Front-line,2.0,2.9,No,1-2 days,Yes,9.9,8.7,6.1,21.69,Yes,Fair- some gaps or inconsistencies,4.3,Union
EMP-0084,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,7.0,9.4,No,>2 days,Yes,4.8,4.5,3.0,31.4,No,,3.9,Non-Union
EMP-0085,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,7.3,3.5,No,<1 day,Yes,3.9,0.2,1.9,22.32,No,,2.7,Non-Union
EMP-0086,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,5.6,9.9,Yes,<1 day,No,3.6,4.4,0.8,22.59,No,,2.4,Non-Union
EMP-0087,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,6.2,6.6,No,<1 day,No,1.7,2.6,0.3,20.47,Yes,Good- adequate for most needs,1.5,Union
EMP-0088,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,5.2,5.4,No,>2 days,Yes,10.6,6.7,3.4,20.77,No,,4.3,Non-Union
EMP-0089,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,8.5,7.8,No,>2 days,Yes,6.0,1.1,0.1,17.16,No,,1.4,Non-Union
EMP-0090,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,6.7,5.2,No,<1 day,Yes,15.4,5.1,4.3,24.83,Yes,Poor - insufficient or unhelpful,2.9,Non-Union
EMP-0091,"Sioux City, Iowa",Plant Management,Management,5.8,4.9,No,1-2 days,Yes,7.5,3.6,1.4,41.58,No,,3.0,Non-Union
EMP-0092,"Sioux City, Iowa",Demand Planning/Forecasting,Back-office/Support,10,6.0,Yes,<1 day,Yes,1.0,3.5,1.5,30.62,Yes,Excellent- comprehensive and very helpful,1.1,Union
EMP-0093,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,5.2,7.9,Yes,<1 day,Yes,6.0,2.2,3.3,25.2,Yes,Fair- some gaps or inconsistencies,3.1,Union
EMP-0094,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,3.9,8.6,Yes,<1 day,Yes,16.5,5.6,8.0,20.61,No,,3.6,Union
EMP-0095,"Columbus, Ohio",Demand Planning/Forecasting,Back-office/Support,6.2,6.9,No,1-2 days,Yes,17.1,16.1,6.9,35.16,Yes,Poor - insufficient or unhelpful,4.8,Non-Union
EMP-0096,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,7.1,4.6,Yes,1-2 days,Yes,21.5,12.9,4.4,20.56,No,,3.3,Union
EMP-0097,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,4.7,3.9,Yes,1-2 days,Yes,2.0,1.3,3.7,24.34,No,,3.1,Union
EMP-0098,"Sioux City, Iowa",Maintenance Technician,Front-line,5.2,6.8,No,>2 days,No,7.3,3.4,0.1,23.04,No,,2.5,Union
EMP-0099,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,2.1,6.9,No,1-2 days,No,27.6,17.3,7.5,21.54,No,,4.3,Union
EMP-0100,"Columbus, Ohio",Production/Manufacturing Operator,Front-line,1,4.7,No,1-2 days,No,25.9,15.7,8.7,23.82,No,,2.1,Non-Union
EMP-0101,"Milwaukee, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.2,9.8,No,1-2 days,Yes,1.5,1.6,3.8,21.62,No,,2.7,Union
EMP-0102,"Rockford, Illinois",Plant Management,Management,9.8,5.5,Yes,<1 day,No,7.3,2.4,3.9,41.02,No,,3.1,Union
EMP-0103,"Detroit, Michigan",Demand Planning/Forecasting,Back-office/Support,7.4,4.4,Yes,>2 days,No,12.9,7.3,5.7,32.59,No,,3.0,Non-Union
EMP-0104,"Detroit, Michigan",Quality Control/Quality Assurance,Front-line,5.9,6.7,Yes,<1 day,Yes,29.1,15.9,3.6,21.39,No,,4.2,Non-Union
EMP-0105,"Milwaukee, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,6.4,1,No,>2 days,No,1.4,3.2,2.2,33.01,No,,3.0,Union
EMP-0106,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,5.5,8.1,Yes,1-2 days,No,3.9,2.2,2.7,18.65,No,,2.0,Union
EMP-0107,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,2.6,7.6,Yes,>2 days,No,1.6,2.0,2.7,23.02,Yes,Excellent- comprehensive and very helpful,4.4,Non-Union
EMP-0108,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,1,4.9,No,>2 days,Yes,2.6,3.8,0.7,25.5,Yes,Good- adequate for most needs,2.9,Non-Union
EMP-0109,"Sioux City, Iowa",Plant Management,Management,5.1,4.4,Yes,1-2 days,No,6.5,3.0,2.2,40.57,No,,4.4,Non-Union
EMP-0110,"Sioux City, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,2.2,3.7,No,<1 day,No,7.3,1.6,1.4,24.88,No,,4.0,Non-Union
EMP-0111,"Columbus, Ohio",Production/Manufacturing Operator,Front-line,4.1,5.0,Yes,>2 days,No,27.8,5.1,7.1,18.39,No,,3.9,Non-Union
EMP-0112,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,7.7,5.9,Yes,>2 days,Yes,2.8,4.5,3.4,24.16,No,,3.4,Union
EMP-0113,"Sioux City, Iowa",Administrative/Support Staff,Back-office/Support,3.4,5.6,Yes,1-2 days,Yes,6.8,2.1,2.0,20.26,No,,3.5,Union
EMP-0114,"Sioux City, Iowa",Plant Management,Management,6.2,5.4,Yes,<1 day,Yes,0.2,0.5,1.3,44.13,Yes,Fair- some gaps or inconsistencies,3.5,Union
EMP-0115,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,6.6,5.8,Yes,<1 day,Yes,5.5,3.6,3.8,16.39,No,,1.6,Union
EMP-0116,"Milwaukee, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,7.6,8.4,Yes,1-2 days,Yes,1.9,0.6,2.4,26.22,No,,3.0,Union
EMP-0117,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,2.9,1,Yes,<1 day,No,8.7,10.4,11.8,17.63,No,,2.0,Union
EMP-0118,"Columbus, Ohio",Plant Management,Management,4.2,2.2,Yes,<1 day,No,23.6,9.9,4.3,43.68,No,,2.3,Non-Union
EMP-0119,"Milwaukee, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,2.0,9.8,No,1-2 days,Yes,3.0,0.2,0.7,21.94,No,,2.9,Union
EMP-0120,"Sioux City, Iowa",Plant Management,Management,2.1,7.7,No,<1 day,No,4.9,4.0,2.8,43.33,Yes,Excellent- comprehensive and very helpful,2.7,Union
EMP-0121,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,7.7,6.4,Yes,<1 day,Yes,6.0,4.1,2.6,31.81,Yes,Good- adequate for most needs,2.3,Union
EMP-0122,"Sioux City, Iowa",Maintenance Technician,Front-line,2.6,3.4,Yes,1-2 days,Yes,2.7,1.3,2.5,21.43,No,,3.2,Non-Union
EMP-0123,"Columbus, Ohio",Plant Management,Management,7.0,5.9,No,>2 days,No,23.2,13.6,4.2,33.29,Yes,Poor - insufficient or unhelpful,1.7,Non-Union
EMP-0124,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,3.3,4.9,Yes,<1 day,No,7.3,3.1,3.4,17.2,No,,2.5,Non-Union
EMP-0125,"Detroit, Michigan",Production Supervisor/Team Lead,Supervisor/Team Lead,2.0,3.7,Yes,>2 days,Yes,19.8,11.3,11.9,27.54,No,,4.8,Non-Union
EMP-0126,"Columbus, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,4.9,1,Yes,1-2 days,No,22.2,5.0,9.6,28.58,Yes,Good- adequate for most needs,3.4,Union
EMP-0127,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,8.0,4.5,No,1-2 days,No,3.6,3.0,1.9,22.16,No,,3.2,Non-Union
EMP-0128,"Milwaukee, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,2.3,No,1-2 days,Yes,1.0,4.1,2.7,30.09,No,,3.7,Union
EMP-0129,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,4.4,2.1,No,>2 days,No,24.9,15.1,9.6,23.85,No,,2.5,Union
EMP-0130,"Columbus, Ohio",Supply Chain/Logistics Coordinator,Back-office/Support,4.9,4.3,Yes,<1 day,No,15.1,11.7,5.3,26.4,No,,2.9,Non-Union
EMP-0131,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,3.8,2.3,No,<1 day,No,4.1,0.3,2.3,30.32,No,,2.3,Non-Union
EMP-0132,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,4.3,5.9,No,>2 days,No,3.2,2.7,0.7,23.88,Yes,Fair- some gaps or inconsistencies,3.2,Union
EMP-0133,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,5.4,2.8,Yes,<1 day,Yes,3.1,1.4,3.0,20.12,No,,2.2,Union
EMP-0134,"Detroit, Michigan",Production/Manufacturing Operator,Front-line,3.9,3.1,No,<1 day,Yes,23.9,13.7,10.0,18.08,Yes,Good- adequate for most needs,4.7,Non-Union
EMP-0135,"Sioux City, Iowa",Quality Control/Quality Assurance,Front-line,5.4,7.9,Yes,1-2 days,Yes,1.2,0.9,3.1,27.96,No,,2.7,Union
EMP-0136,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,1,5.8,No,<1 day,Yes,4.4,0.1,0.6,21.99,Yes,Fair- some gaps or inconsistencies,1.9,Non-Union
EMP-0137,"Milwaukee, Wisconsin",Administrative/Support Staff,Back-office/Support,6.7,6.7,Yes,<1 day,Yes,7.0,1.8,1.0,19.81,No,,4.2,Non-Union
EMP-0138,"Milwaukee, Wisconsin",Demand Planning/Forecasting,Back-office/Support,3.9,2.4,No,<1 day,Yes,0.9,2.3,3.8,28.64,Yes,Good- adequate for most needs,3.1,Union
EMP-0139,"Rockford, Illinois",Quality Control/Quality Assurance,Front-line,4.4,4.8,Yes,<1 day,Yes,2.5,0.0,1.8,20.09,Yes,Fair- some gaps or inconsistencies,3.4,Union
EMP-0140,"Milwaukee, Wisconsin",Quality Control/Quality Assurance,Front-line,1,5.4,No,<1 day,Yes,4.3,4.2,1.7,21.58,No,,4.1,Non-Union
EMP-0141,"Milwaukee, Wisconsin",Maintenance Technician,Front-line,3.9,5.2,Yes,<1 day,No,6.8,4.2,1.1,34.32,No,,4.3,Union
EMP-0142,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,5.7,6.2,No,1-2 days,Yes,8.9,14.0,9.0,22.74,Yes,Good- adequate for most needs,3.4,Non-Union
EMP-0143,"Rockford, Illinois",Plant Management,Management,7.3,2.1,Yes,<1 day,No,3.3,1.3,1.0,34.21,Yes,Fair- some gaps or inconsistencies,1.3,Non-Union
EMP-0144,"Sioux City, Iowa",Production/Manufacturing Operator,Front-line,1,4.3,Yes,1-2 days,Yes,1.1,4.7,3.1,21.62,No,,3.9,Union
EMP-0145,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.4,8.0,Yes,1-2 days,No,4.4,0.5,3.8,22.54,Yes,Good- adequate for most needs,3.0,Non-Union
EMP-0146,"Columbus, Ohio",Quality Control/Quality Assurance,Front-line,6.7,3.4,Yes,>2 days,Yes,18.8,11.0,3.0,21.72,No,,2.8,Union
EMP-0147,"Milwaukee, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,5.9,9.7,Yes,1-2 days,Yes,7.5,0.5,1.7,31.6,Yes,Fair- some gaps or inconsistencies,3.7,Union
EMP-0148,"Rockford, Illinois",Plant Management,Management,7.4,8.0,No,<1 day,No,6.6,0.2,3.6,39.88,No,,2.8,Non-Union
EMP-0149,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,1.4,5.9,No,<1 day,Yes,0.5,2.2,3.4,26.6,Yes,Fair- some gaps or inconsistencies,2.6,Union
EMP-0150,"Rockford, Illinois",Production/Manufacturing Operator,Front-line,2.9,8.5,Yes,1-2 days,No,0.5,3.4,0.3,19.0,No,,3.1,Non-Union
EMP-0151,"Detroit, Michigan",Supply Chain/Logistics Coordinator,Back-office/Support,6.1,4.4,No,>2 days,Yes,15.8,11.7,11.5,22.54,No,,2.1,Union
