employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-SIO-047,"Sioux City, Iowa",Production Supervisor,19.54,2080,Union,production,West North Central
LAB-SIO-048,"Sioux City, Iowa",Production Operator,15.5,2080,Non-Union,non-production,West North Central
LAB-SIO-049,"Sioux City, Iowa",Packaging Operator,18.21,2080,Union,non-production,West North Central
LAB-SIO-050,"Sioux City, Iowa",Line Lead,18.93,2080,Union,production,West North Central
LAB-SIO-051,"Sioux City, Iowa",Line Lead,22.02,2080,Union,production,West North Central
LAB-SIO-052,"Sioux City, Iowa",Maintenance Tech,19.01,2080,Non-Union,non-production,West North Central
LAB-SIO-053,"Sioux City, Iowa",Production Operator,14.68,2080,Non-Union,non-production,West North Central
LAB-SIO-054,"Sioux City, Iowa",Maintenance Tech,16.64,2080,Union,non-production,West North Central
LAB-SIO-055,"Sioux City, Iowa",Packaging Operator,17.22,2080,Union,non-production,West North Central
LAB-SIO-056,"Sioux City, Iowa",Production Supervisor,21.86,2080,Union,production,West North Central
LAB-SIO-057,"Sioux City, Iowa",Production Operator,15.1,2080,Union,non-production,West North Central
LAB-SIO-058,"Sioux City, Iowa",Production Supervisor,22.15,2080,Non-Union,production,West North Central
LAB-SIO-059,"Sioux City, Iowa",Production Supervisor,20.7,2080,Union,production,West North Central
LAB-SIO-060,"Sioux City, Iowa",Maintenance Tech,19.37,2080,Non-Union,non-production,West North Central
LAB-SIO-061,"Sioux City, Iowa",Quality Inspector,15.49,2080,Union,non-production,West North Central
LAB-SIO-062,"Sioux City, Iowa",Maintenance Tech,18.23,2080,Non-Union,non-production,West North Central
LAB-SIO-063,"Sioux City, Iowa",Packaging Operator,20.2,2080,Union,non-production,West North Central
LAB-SIO-064,"Sioux City, Iowa",Maintenance Tech,19.65,2080,Union,non-production,West North Central
