employee_id,plant,role,hourly_wage,annual_hours,union_status,supervisor_type,census_division
LAB-KEN-028,"Kenosha, Wisconsin",Quality Inspector,18.43,2080,Union,non-production,East North Central
LAB-KEN-029,"Kenosha, Wisconsin",Quality Inspector,17.43,2080,Non-Union,non-production,East North Central
LAB-KEN-030,"Kenosha, Wisconsin",Production Operator,16.89,2080,Non-Union,non-production,East North Central
LAB-KEN-031,"Kenosha, Wisconsin",Production Supervisor,24.11,2080,Union,production,East North Central
LAB-KEN-032,"Kenosha, Wisconsin",Maintenance Tech,21.8,2080,Union,non-production,East North Central
LAB-KEN-033,"Kenosha, Wisconsin",Quality Inspector,17.78,2080,Non-Union,non-production,East North Central
LAB-KEN-034,"Kenosha, Wisconsin",Line Lead,26.52,2080,Non-Union,production,East North Central
LAB-KEN-035,"Kenosha, Wisconsin",Maintenance Tech,19.2,2080,Non-Union,non-production,East North Central
LAB-KEN-036,"Kenosha, Wisconsin",Maintenance Tech,14.86,2080,Union,non-production,East North Central
LAB-KEN-037,"Kenosha, Wisconsin",Production Operator,17.01,2080,Non-Union,non-production,East North Central
LAB-KEN-038,"Kenosha, Wisconsin",Line Lead,22.14,2080,Non-Union,production,East North Central
LAB-KEN-039,"Kenosha, Wisconsin",Production Operator,20.55,2080,Non-Union,non-production,East North Central
LAB-KEN-040,"Kenosha, Wisconsin",Line Lead,20.52,2080,Non-Union,production,East North Central
LAB-KEN-041,"Kenosha, Wisconsin",Line Lead,23.57,2080,Non-Union,production,East North Central
LAB-DES-042,"Des Moines, Iowa",Packaging Operator,20.29,2080,Non-Union,non-production,West North Central
LAB-DES-043,"Des Moines, Iowa",Packaging Operator,19.01,2080,Non-Union,non-production,West North Central
LAB-DES-044,"Des Moines, Iowa",Production Supervisor,19.29,2080,Non-Union,production,West North Central
LAB-DES-045,"Des Moines, Iowa",Line Lead,24.8,2080,Non-Union,production,West North Central
LAB-DES-046,"Des Moines, Iowa",Quality Inspector,17.55,2080,Union,non-production,West North Central
LAB-DES-047,"Des Moines, Iowa",Production Operator,19.93,2080,Union,non-production,West North Central
LAB-DES-048,"Des Moines, Iowa",Quality Inspector,20.26,2080,Union,non-production,West North Central
LAB-DES-049,"Des Moines, Iowa",Production Supervisor,22.36,2080,Non-Union,production,West North Central
LAB-DES-050,"Des Moines, Iowa",Production Supervisor,21.26,2080,Union,production,West North Central
LAB-DES-051,"Des Moines, Iowa",Production Operator,17.86,2080,Union,non-production,West North Central
LAB-DES-052,"Des Moines, Iowa",Quality Inspector,15.34,2080,Union,non-production,West North Central
LAB-DES-053,"Des Moines, Iowa",Packaging Operator,18.42,2080,Non-Union,non-production,West North Central
LAB-DES-054,"Des Moines, Iowa",Packaging Operator,16.63,2080,Union,non-production,West North Central
LAB-DES-055,"Des Moines, Iowa",Maintenance Tech,20.42,2080,Union,non-production,West North Central
LAB-DES-056,"Des Moines, Iowa",Packaging Operator,18.96,2080,Union,non-production,West North Central
LAB-DES-057,"Des Moines, Iowa",Production Operator,19.88,2080,Non-Union,non-production,West North Central
LAB-DES-058,"Des Moines, Iowa",Packaging Operator,21.03,2080,Non-Union,non-production,West North Central
LAB-DES-059,"Des Moines, Iowa",Packaging Operator,20.6,2080,Non-Union,non-production,West North Central
