employee_id,plant,role,role_type,digital_readiness_score,digital_comfort_score,willing_to_pilot,training_days_willing,dedicated_training_time,hours_manual_entry,hours_searching_data,hours_fixing_errors,hourly_wage,training_received,training_quality,willingness_to_adopt,union_status
EMP-0099,"Toledo, Ohio",Quality Control/Quality Assurance,Front-line,3.7,5.9,Yes,1-2 days,No,28.8,7.1,7.1,22.51,Yes,Poor - insufficient or unhelpful,3.0,Union
EMP-0100,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,3.6,4.5,No,1-2 days,Yes,1.1,1.4,3.3,25.75,No,,4.4,Union
EMP-0101,"Kalamazoo, Michigan",Administrative/Support Staff,Back-office/Support,8.0,6.1,No,<1 day,Yes,10.4,8.0,5.7,20.0,No,,2.1,Union
EMP-0102,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,3.4,7.0,Yes,>2 days,No,3.4,3.1,1.0,23.59,Yes,Good- adequate for most needs,1,Union
EMP-0103,"Toledo, Ohio",Plant Management,Management,7.0,3.6,Yes,1-2 days,Yes,9.0,9.4,6.4,38.28,No,,2.1,Non-Union
EMP-0104,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,5.5,2.8,No,>2 days,Yes,2.8,1.7,2.6,20.5,No,,4.6,Non-Union
EMP-0105,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.3,7.1,No,>2 days,No,1.6,4.0,3.5,26.63,Yes,Fair- some gaps or inconsistencies,2.8,Union
EMP-0106,"Cedar Rapids, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,5.8,1.3,No,1-2 days,Yes,1.0,1.8,3.6,24.11,No,,2.0,Non-Union
EMP-0107,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,4.3,5.0,Yes,1-2 days,No,0.6,3.0,3.3,22.06,Yes,Fair- some gaps or inconsistencies,1.4,Non-Union
EMP-0108,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,1.4,6.6,Yes,<1 day,No,24.0,16.8,8.5,12,Yes,Fair- some gaps or inconsistencies,2.2,Union
EMP-0109,"Kalamazoo, Michigan",Plant Management,Management,5.7,7.0,Yes,>2 days,Yes,8.8,4.9,10.0,41.09,No,,4.0,Union
EMP-0110,"Kalamazoo, Michigan",Maintenance Technician,Front-line,4.0,6.5,Yes,1-2 days,No,19.6,9.6,8.8,28.99,No,,4.3,Non-Union
EMP-0111,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,6.5,6.1,Yes,>2 days,No,5.6,5.0,0.8,16.71,No,,4.1,Non-Union
EMP-0112,"Cedar Rapids, Iowa",Quality Control/Quality Assurance,Front-line,5.7,8.1,Yes,1-2 days,Yes,4.4,1.5,1.2,26.06,Yes,Good- adequate for most needs,4.7,Union
EMP-0113,"Cedar Rapids, Iowa",Demand Planning/Forecasting,Back-office/Support,6.6,5.0,No,>2 days,No,3.7,4.9,0.5,24.45,No,,4.0,Union
EMP-0114,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,3.7,8.9,Yes,<1 day,No,5.1,2.2,2.7,25.83,No,,4.3,Union
EMP-0115,"Cedar Rapids, Iowa",Maintenance Technician,Front-line,6.3,4.7,No,<1 day,No,1.3,4.7,0.9,29.65,Yes,Poor - insufficient or unhelpful,3.6,Union
EMP-0116,"Kalamazoo, Michigan",Maintenance Technician,Front-line,1,2.5,No,>2 days,Yes,21.0,12.1,4.5,25.66,No,,3.5,Non-Union
EMP-0117,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,3.3,4.7,No,1-2 days,Yes,4.9,0.2,3.6,17.69,No,,2.9,Union
EMP-0118,"Rockford, Illinois",Maintenance Technician,Front-line,2.6,4.4,No,>2 days,No,3.5,2.4,0.8,27.61,No,,3.0,Union
EMP-0119,"Cedar Rapids, Iowa",Production Supervisor/Team Lead,Supervisor/Team Lead,6.4,6.4,No,>2 days,No,3.7,1.3,1.0,30.25,Yes,Fair- some gaps or inconsistencies,4.2,Non-Union
EMP-0120,"Madison, Wisconsin",Maintenance Technician,Front-line,3.8,5.9,No,>2 days,No,4.0,2.6,2.0,28.23,No,,3.4,Union
EMP-0121,"Cedar Rapids, Iowa",Plant Management,Management,6.9,5.7,Yes,1-2 days,Yes,4.8,4.2,2.7,36.95,No,,3.6,Non-Union
EMP-0122,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,5.5,7.4,No,>2 days,No,0.4,2.8,1.5,17.12,No,,1.7,Union
EMP-0123,"Rockford, Illinois",Administrative/Support Staff,Back-office/Support,5.3,6.3,No,>2 days,Yes,3.0,4.9,2.2,22.95,Yes,Excellent- comprehensive and very helpful,2.0,Non-Union
EMP-0124,"Madison, Wisconsin",Maintenance Technician,Front-line,7.3,5.3,No,>2 days,No,2.6,3.1,0.7,25.29,No,,2.2,Non-Union
EMP-0125,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,1,3.7,Yes,>2 days,No,16.1,13.4,11.8,17.81,Yes,Fair- some gaps or inconsistencies,4.4,Union
EMP-0126,"Rockford, Illinois",Plant Management,Management,7.6,4.5,Yes,<1 day,Yes,1.4,3.1,2.5,43.51,Yes,Good- adequate for most needs,1.8,Union
EMP-0127,"Toledo, Ohio",Plant Management,Management,7.9,6.5,No,>2 days,No,27.2,14.3,3.6,43.7,No,,3.0,Non-Union
EMP-0128,"Kalamazoo, Michigan",Demand Planning/Forecasting,Back-office/Support,6.5,4.0,No,<1 day,Yes,22.9,16.1,9.1,26.94,Yes,Good- adequate for most needs,5,Non-Union
EMP-0129,"Madison, Wisconsin",Plant Management,Management,7.4,4.0,Yes,>2 days,No,2.5,1.7,3.7,43.7,No,,2.5,Union
EMP-0130,"Cedar Rapids, Iowa",Production/Manufacturing Operator,Front-line,2.6,6.0,No,<1 day,Yes,2.3,3.6,1.4,22.32,No,,3.7,Non-Union
EMP-0131,"Madison, Wisconsin",Quality Control/Quality Assurance,Front-line,2.8,3.3,Yes,<1 day,Yes,4.9,2.9,1.0,20.65,No,,3.1,Union
EMP-0132,"Rockford, Illinois",Maintenance Technician,Front-line,2.7,5.7,No,1-2 days,No,3.3,4.7,3.5,24.79,No,,2.8,Union
EMP-0133,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,6.0,9.5,No,1-2 days,Yes,28.1,6.5,10.9,16.89,No,,5,Union
EMP-0134,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,4.7,10,No,<1 day,No,4.5,0.5,3.9,28.25,Yes,Fair- some gaps or inconsistencies,1.9,Non-Union
EMP-0135,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,4.1,4.3,No,1-2 days,No,5.9,4.0,2.3,20.01,Yes,Fair- some gaps or inconsistencies,3.4,Non-Union
EMP-0136,"Madison, Wisconsin",Production/Manufacturing Operator,Front-line,5.6,5.0,Yes,1-2 days,No,2.1,1.2,3.0,19.07,No,,3.6,Non-Union
EMP-0137,"Madison, Wisconsin",Administrative/Support Staff,Back-office/Support,6.4,2.5,No,1-2 days,Yes,5.5,4.6,3.6,24.09,Yes,Excellent- comprehensive and very helpful,4.1,Non-Union
EMP-0138,"Toledo, Ohio",Plant Management,Management,7.2,2.5,Yes,>2 days,No,24.7,15.2,10.4,47.11,No,,1.9,Union
EMP-0139,"Rockford, Illinois",Production Supervisor/Team Lead,Supervisor/Team Lead,4.0,5.4,Yes,>2 days,No,4.6,0.7,1.3,24.92,Yes,Good- adequate for most needs,2.8,Non-Union
EMP-0140,"Toledo, Ohio",Production/Manufacturing Operator,Front-line,5.5,5.7,Yes,>2 days,Yes,20.3,13.4,5.8,19.27,No,,4.0,Union
EMP-0141,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,6.0,5.9,Yes,>2 days,No,28.6,5.0,11.4,20.63,Yes,Fair- some gaps or inconsistencies,1.3,Non-Union
EMP-0142,"Toledo, Ohio",Quality Control/Quality Assurance,Front-line,2.9,4.0,Yes,>2 days,No,23.0,13.3,7.9,19.89,No,,3.1,Union
EMP-0143,"Rockford, Illinois",Supply Chain/Logistics Coordinator,Back-office/Support,5.0,6.5,No,1-2 days,Yes,3.7,3.6,1.7,22.55,Yes,Poor - insufficient or unhelpful,2.4,Non-Union
EMP-0144,"Kalamazoo, Michigan",Production/Manufacturing Operator,Front-line,1.2,6.5,Yes,<1 day,Yes,13.3,4.9,8.3,20.59,No,,3.3,Union
EMP-0145,"Madison, Wisconsin",Supply Chain/Logistics Coordinator,Back-office/Support,3.0,3.9,No,<1 day,No,1.9,4.6,2.3,23.67,No,,4.3,Non-Union
EMP-0146,"Cedar Rapids, Iowa",Supply Chain/Logistics Coordinator,Back-office/Support,8.4,4.0,No,>2 days,No,0.5,4.7,3.5,21.7,Yes,Good- adequate for most needs,3.3,Non-Union
EMP-0147,"Toledo, Ohio",Administrative/Support Staff,Back-office/Support,2.2,6.1,No,>2 days,Yes,11.3,9.3,9.8,18.03,No,,4.2,Non-Union
EMP-0148,"Kalamazoo, Michigan",Maintenance Technician,Front-line,5.9,6.5,No,<1 day,Yes,16.5,7.6,6.0,24.98,Yes,Good- adequate for most needs,3.0,Union
EMP-0149,"Madison, Wisconsin",Production Supervisor/Team Lead,Supervisor/Team Lead,5.3,5.4,Yes,>2 days,Yes,3.8,4.3,1.3,21.35,No,,3.3,Union
EMP-0150,"Toledo, Ohio",Production Supervisor/Team Lead,Supervisor/Team Lead,3.2,5.1,No,1-2 days,No,20.1,14.9,6.4,23.46,No,,3.7,Non-Union
EMP-0151,"Madison, Wisconsin",Demand Planning/Forecasting,Back-office/Support,6.0,5.1,No,1-2 days,Yes,2.5,0.2,3.5,29.04,Yes,Good- adequate for most needs,2.6,Non-Union
EMP-0152,"Cedar Rapids, Iowa",Plant Management,Management,8.7,8.6,Yes,<1 day,No,7.7,3.2,2.0,41.54,Yes,Fair- some gaps or inconsistencies,5,Union
