equipment_id,plant,product_family,equipment_type,scheduled_hours,actual_hours,standard_hours,labor_hours,scrap_rate,oee,unplanned_downtime_hours,units_produced,cogs_per_ton,failure_cost
EQ-ROC-047,"Rockford, Illinois",Sauces,Sealer,2094,1879,2045,2350,0.0796,0.8508,320,339577,1970.34,34686.41
EQ-ROC-048,"Rockford, Illinois",Sauces,Conveyor,2247,2047,2075,2412,0.0653,0.7566,191,350536,1489.74,34703.48
EQ-ROC-049,"Rockford, Illinois",Sauces,Pasteurizer,3371,3145,3063,1586,0.0628,0.7607,374,152274,848.43,31398.35
EQ-ROC-050,"Rockford, Illinois",Sauces,Sealer,4054,3446,3638,2430,0.0872,0.7712,156,523880,1320.38,6143.75
EQ-ROC-051,"Rockford, Illinois",Canned Vegetables,Boiler,2744,2345,2501,2082,0.0568,0.7888,373,548053,1540.88,14516.56
EQ-ROC-052,"Rockford, Illinois",Condiments,Pasteurizer,3138,3003,2675,1715,0.0892,0.7761,90,252548,955.44,12433.76
EQ-ROC-053,"Rockford, Illinois",Canned Vegetables,Conveyor,2588,2287,2555,1816,0.0914,0.7442,109,245449,1214.28,18202.75
EQ-ROC-054,"Rockford, Illinois",Sauces,Sealer,4939,4296,4372,1513,0.0468,0.7952,160,505213,1343.79,37845.33
EQ-MAD-055,"Madison, Wisconsin",Condiments,Mixer,4380,3952,3997,2205,0.0554,0.8175,398,340515,1875.26,26862.83
EQ-MAD-056,"Madison, Wisconsin",Condiments,Boiler,4343,4012,3921,2801,0.0408,0.8097,199,528746,1693.36,42325.24
EQ-MAD-057,"Madison, Wisconsin",Condiments,Conveyor,4276,4006,3668,2149,0.0864,0.794,398,546745,989.36,26613.26
EQ-MAD-058,"Madison, Wisconsin",Sauces,Filler,3674,3151,3542,2980,0.0529,0.8324,229,233586,1614.37,31316.03
EQ-MAD-059,"Madison, Wisconsin",Sauces,Boiler,1685,1208,1489,1793,0.0488,0.8669,247,130854,1472.32,39182.37
EQ-MAD-060,"Madison, Wisconsin",Condiments,Boiler,4001,3855,3571,1537,0.0818,0.7254,427,384875,1208.85,36822.47
EQ-MAD-061,"Madison, Wisconsin",Canned Vegetables,Pasteurizer,4796,4527,4346,1119,0.0413,0.7871,178,136869,1174.75,37535.73
EQ-MAD-062,"Madison, Wisconsin",Sauces,Filler,1576,1129,1423,556,0.0853,0.8123,84,376409,1518.58,28650.97
EQ-MAD-063,"Madison, Wisconsin",Canned Vegetables,Conveyor,2004,1504,1818,1373,0.0722,0.8969,424,445511,1062.21,27841.49
EQ-MAD-064,"Madison, Wisconsin",Condiments,Mixer,3992,3480,3681,2511,0.0864,0.8201,493,486916,1764.05,15413.32
EQ-MAD-065,"Madison, Wisconsin",Sauces,Labeler,2808,2187,2610,1253,0.0594,0.7906,412,325383,865.07,13133.05
EQ-MAD-066,"Madison, Wisconsin",Canned Vegetables,Pasteurizer,3617,2734,3195,2776,0.0678,0.7664,80,404271,1088.35,23697.69
EQ-MAD-067,"Madison, Wisconsin",Sauces,Pasteurizer,4761,3997,4374,1659,0.0468,0.6867,237,501208,1944.96,21986.38
EQ-MAD-068,"Madison, Wisconsin",Condiments,Sealer,2546,2222,2186,1125,0.0974,0.8184,437,231134,1042.45,39718.31
EQ-MAD-069,"Madison, Wisconsin",Sauces,Mixer,1878,1341,1704,1011,0.0521,0.8116,142,531271,859.18,32822.1
EQ-MAD-070,"Madison, Wisconsin",Canned Vegetables,Filler,3919,2950,3887,706,0.0556,0.7764,488,372641,1177.88,38602.04
EQ-MAD-071,"Madison, Wisconsin",Canned Vegetables,Conveyor,1580,1273,1347,847,0.0857,0.7543,56,330695,1137.73,9775.56
EQ-MAD-072,"Madison, Wisconsin",Sauces,Mixer,4112,3220,3998,1694,0.041,0.8957,239,249762,1474.98,16010.75
EQ-MAD-073,"Madison, Wisconsin",Condiments,Pasteurizer,1975,1768,1926,1947,0.0474,0.7237,128,247782,864.42,30505.35
EQ-MAD-074,"Madison, Wisconsin",Condiments,Filler,2707,2400,2365,2351,0.0842,0.7234,254,502868,933.99,21840.78
EQ-MAD-075,"Madison, Wisconsin",Canned Vegetables,Boiler,2426,2368,2266,2735,0.0714,0.841,451,476609,1507.36,48238.8
EQ-MAD-076,"Madison, Wisconsin",Sauces,Sealer,4831,3901,4632,2062,0.0347,0.7559,191,528080,1272.3,49989.79
EQ-MAD-077,"Madison, Wisconsin",Condiments,Conveyor,2380,1880,2108,1960,0.0321,0.7006,83,294196,1003.85,44286.01
EQ-MAD-078,"Madison, Wisconsin",Sauces,Boiler,2815,2395,2532,1734,0.0307,0.8496,393,414109,1624.99,39402.44
EQ-MAD-079,"Madison, Wisconsin",Canned Vegetables,Pasteurizer,2554,2111,2188,2833,0.0775,0.8107,153,356949,971.9,33875.59
EQ-MAD-080,"Madison, Wisconsin",Condiments,Mixer,4100,3912,3914,643,0.0784,0.7435,455,117014,1794.39,27287.92
EQ-MAD-081,"Madison, Wisconsin",Condiments,Pasteurizer,4477,3188,3972,1534,0.0455,0.7195,184,491395,1384.79,32813.73
EQ-MAD-082,"Madison, Wisconsin",Sauces,Pasteurizer,1807,1713,1631,1309,0.0424,0.7283,373,473099,1905.91,44328.81
EQ-MAD-083,"Madison, Wisconsin",Canned Vegetables,Labeler,3465,2813,3302,1755,0.0944,0.8487,482,456544,862.68,45827.13
EQ-MAD-084,"Madison, Wisconsin",Condiments,Boiler,4774,3436,4315,1670,0.0785,0.736,237,550680,1305.64,30185.51
EQ-MAD-085,"Madison, Wisconsin",Sauces,Sealer,4931,4233,4502,2366,0.0572,0.8238,233,107419,1209.96,44717.37
EQ-MAD-086,"Madison, Wisconsin",Condiments,Mixer,3935,2883,3880,1048,0.0711,0.7438,109,575161,1245.74,8358.79
EQ-MAD-087,"Madison, Wisconsin",Canned Vegetables,Sealer,2882,2343,2706,704,0.0402,0.7968,369,573715,1481.01,43054.91
EQ-MAD-088,"Madison, Wisconsin",Condiments,Boiler,4438,3976,4030,1715,0.0513,0.6774,278,417989,1988.48,38278.66
EQ-MAD-089,"Madison, Wisconsin",Canned Vegetables,Boiler,2987,2279,2695,1737,0.0336,0.7886,369,303780,1484.84,42385.02
EQ-MAD-090,"Madison, Wisconsin",Canned Vegetables,Filler,4167,3866,3999,1555,0.0393,0.8075,267,312528,1503.69,37332.05
EQ-MAD-091,"Madison, Wisconsin",Canned Vegetables,Mixer,3208,2429,2779,2015,0.0699,0.778,276,322952,1092.46,49828.79
EQ-MAD-092,"Madison, Wisconsin",Sauces,Mixer,4429,3550,3994,2531,0.0303,0.7859,55,198861,1217.96,26170.25
EQ-MAD-093,"Madison, Wisconsin",Sauces,Pasteurizer,2735,2263,2485,2329,0.0416,0.7411,324,262208,1760.47,5084.02
EQ-MAD-094,"Madison, Wisconsin",Condiments,Mixer,4433,3984,3912,2361,0.0628,0.8767,189,374601,1008.94,25002.02
EQ-MAD-095,"Madison, Wisconsin",Sauces,Conveyor,2225,2052,1934,2312,0.0851,0.7887,428,142395,939.12,28168.34
EQ-MAD-096,"Madison, Wisconsin",Canned Vegetables,Mixer,4879,4556,4542,2217,0.06,0.8192,312,365067,1599.44,23588.55
EQ-MAD-097,"Madison, Wisconsin",Canned Vegetables,Pasteurizer,1735,1377,1714,2919,0.0912,0.6936,370,149223,1587.03,12361.06
EQ-MAD-098,"Madison, Wisconsin",Canned Vegetables,Conveyor,3195,2776,3104,1023,0.0574,0.7447,343,592050,1540.01,26607.26
EQ-MAD-099,"Madison, Wisconsin",Sauces,Mixer,3775,2810,3748,1316,0.0661,0.8057,201,200922,1041.26,35774.08
EQ-MAD-100,"Madison, Wisconsin",Sauces,Mixer,4010,3557,3770,2970,0.0322,0.786,205,460969,1037.52,38401.97
EQ-MAD-101,"Madison, Wisconsin",Sauces,Filler,2044,1574,1843,2614,0.0614,0.8332,360,317344,1341.95,9416.46
EQ-MAD-102,"Madison, Wisconsin",Sauces,Sealer,1666,1542,1612,1124,0.0558,0.7007,255,135158,950.96,43615.56
EQ-MAD-103,"Madison, Wisconsin",Condiments,Sealer,2031,1905,1916,2489,0.0723,0.7765,275,183872,1759.19,31972.7
EQ-MAD-104,"Madison, Wisconsin",Sauces,Filler,3277,3119,3232,2767,0.0352,0.835,249,316874,1121.9,9016.41
EQ-MAD-105,"Madison, Wisconsin",Condiments,Pasteurizer,1797,1689,1646,2598,0.0396,0.8321,456,187306,1950.57,36641.22
EQ-MAD-106,"Madison, Wisconsin",Condiments,Mixer,4439,3922,4210,2271,0.0694,0.8268,481,395029,1165.91,43513.33
EQ-MAD-107,"Madison, Wisconsin",Sauces,Labeler,2538,2253,2441,1140,0.0901,0.6615,256,537075,1770.55,23417.57
EQ-MAD-108,"Madison, Wisconsin",Condiments,Mixer,4026,3086,3750,2611,0.054,0.7215,480,580054,840.75,45265.68
EQ-DAV-109,"Davenport, Iowa",Sauces,Sealer,3580,3228,3443,1789,0.0399,0.8175,144,465410,1581.41,38356.13
EQ-DAV-110,"Davenport, Iowa",Condiments,Labeler,3569,2686,3466,2809,0.0705,0.7222,257,317615,1259.43,30286.43
EQ-DAV-111,"Davenport, Iowa",Condiments,Pasteurizer,2304,1635,2142,1837,0.0997,0.7636,247,100375,1602.73,6308.05
EQ-DAV-112,"Davenport, Iowa",Canned Vegetables,Pasteurizer,3992,3410,3722,2859,0.0411,0.7338,242,546917,1372.08,49032.57
EQ-DAV-113,"Davenport, Iowa",Condiments,Filler,4805,3632,4404,1238,0.0475,0.651,151,569666,1250.4,23923.74
EQ-DAV-114,"Davenport, Iowa",Canned Vegetables,Conveyor,3742,3226,3572,1369,0.0762,0.6798,428,543816,1032.54,23361.73
EQ-DAV-115,"Davenport, Iowa",Condiments,Mixer,2612,2114,2397,2003,0.0353,0.8261,163,412995,806.77,47582.29
EQ-DAV-116,"Davenport, Iowa",Condiments,Sealer,4957,4711,4700,1738,0.0977,0.7259,209,363514,1314.51,10603.04
EQ-DAV-117,"Davenport, Iowa",Canned Vegetables,Sealer,2243,1629,2232,2502,0.0596,0.7108,447,166993,1179.48,49299.74
EQ-DAV-118,"Davenport, Iowa",Sauces,Mixer,3902,3347,3619,1265,0.0895,0.7406,424,418974,1744.95,39585.49
EQ-DAV-119,"Davenport, Iowa",Canned Vegetables,Mixer,1590,1521,1512,2915,0.0948,0.6714,253,372133,1407.76,19410.17
EQ-DAV-120,"Davenport, Iowa",Condiments,Conveyor,4712,4234,4451,2321,0.0498,0.7859,154,400803,1563.47,6459.48
EQ-DAV-121,"Davenport, Iowa",Sauces,Sealer,1866,1362,1735,2866,0.0565,0.6465,80,214837,972.14,14050.75
EQ-DAV-122,"Davenport, Iowa",Canned Vegetables,Sealer,2528,2430,2354,1133,0.0855,0.7681,97,573427,1499.51,6883.23
EQ-DAV-123,"Davenport, Iowa",Condiments,Boiler,2551,2320,2389,915,0.0704,0.8051,78,195127,1176.22,25181.63
EQ-DAV-124,"Davenport, Iowa",Sauces,Pasteurizer,4372,3105,4164,2401,0.0398,0.6415,356,345503,1267.03,24359.27
EQ-DAV-125,"Davenport, Iowa",Sauces,Conveyor,4410,4126,4095,2845,0.0927,0.6962,427,568841,1042.42,47704.43
EQ-DAV-126,"Davenport, Iowa",Condiments,Mixer,3767,3232,3664,1676,0.0453,0.6815,365,201934,825.62,9496.39
EQ-DAV-127,"Davenport, Iowa",Canned Vegetables,Conveyor,2336,2087,2185,1011,0.0736,0.7417,358,334732,1646.77,13116.22
EQ-DAV-128,"Davenport, Iowa",Condiments,Filler,3284,3106,3024,1371,0.0516,0.7764,150,532486,1840.55,8495.56
EQ-DAV-129,"Davenport, Iowa",Condiments,Boiler,2952,2348,2876,1515,0.0617,0.7553,82,171615,1985.05,40200.58
EQ-DAV-130,"Davenport, Iowa",Sauces,Boiler,3434,2533,2936,1069,0.0945,0.5621,250,521436,1325.42,6507.34
EQ-DAV-131,"Davenport, Iowa",Sauces,Boiler,4133,3108,3934,532,0.0592,0.697,220,356273,1435.84,9984.39
EQ-DAV-132,"Davenport, Iowa",Sauces,Filler,2432,2109,2309,937,0.0527,0.73,135,312271,1138.16,42868.74
EQ-DAV-133,"Davenport, Iowa",Condiments,Sealer,3943,2865,3792,1291,0.0617,0.6626,394,286355,1332.08,18520.18
EQ-DAV-134,"Davenport, Iowa",Condiments,Pasteurizer,4338,4037,4033,2958,0.0526,0.7135,477,400650,1960.57,36823.83
EQ-DAV-135,"Davenport, Iowa",Sauces,Sealer,4819,4401,4171,781,0.0815,0.6437,264,230891,1744.82,29455.07
EQ-DAV-136,"Davenport, Iowa",Condiments,Mixer,2619,2147,2515,1736,0.0326,0.67,388,543768,1987.89,5416.04
EQ-DAV-137,"Davenport, Iowa",Sauces,Boiler,2208,2000,2206,2649,0.0456,0.7947,245,468337,872.64,39173.1
EQ-DAV-138,"Davenport, Iowa",Condiments,Boiler,4836,3455,4779,1248,0.0822,0.7072,158,208301,1732.91,31013.77
EQ-DAV-139,"Davenport, Iowa",Canned Vegetables,Sealer,3683,3492,3207,2423,0.0616,0.7632,203,266090,1836.29,44320.54
EQ-DAV-140,"Davenport, Iowa",Sauces,Conveyor,4486,4319,4242,1506,0.0675,0.8153,412,241213,1994.44,38254.35
EQ-DAV-141,"Davenport, Iowa",Canned Vegetables,Conveyor,1810,1323,1681,2179,0.0841,0.7338,372,460720,1413.5,33437.18
EQ-DAV-142,"Davenport, Iowa",Sauces,Conveyor,4855,3740,4431,2514,0.0967,0.8146,61,458890,1467.81,34315.36
EQ-DAV-143,"Davenport, Iowa",Condiments,Conveyor,3461,2853,3394,964,0.0669,0.7284,307,554984,1027.05,10528.37
EQ-DAV-144,"Davenport, Iowa",Sauces,Filler,2126,1829,1897,2430,0.0799,0.7989,150,367611,1704.4,5043.94
EQ-DAV-145,"Davenport, Iowa",Condiments,Filler,2720,2426,2414,2331,0.0938,0.867,212,279162,1241.67,7899.09
EQ-DAV-146,"Davenport, Iowa",Sauces,Boiler,2075,1766,1929,2806,0.0467,0.7293,451,282009,1282.8,6259.55
EQ-DAV-147,"Davenport, Iowa",Canned Vegetables,Boiler,2027,1688,1822,1257,0.0729,0.7348,189,334239,1495.49,38975.4
EQ-DAV-148,"Davenport, Iowa",Condiments,Sealer,3051,2500,2956,1961,0.0606,0.755,401,516156,1240.02,28602.91
EQ-DAV-149,"Davenport, Iowa",Canned Vegetables,Labeler,3390,3234,3041,1230,0.0738,0.76,184,302690,860.65,35603.75
EQ-DAV-150,"Davenport, Iowa",Sauces,Filler,2238,1928,2188,1861,0.0424,0.6586,180,344753,1919.49,34897.08
EQ-DAV-151,"Davenport, Iowa",Condiments,Filler,1773,1342,1511,1885,0.0571,0.6794,96,182678,1693.06,48535.13
EQ-DAV-152,"Davenport, Iowa",Canned Vegetables,Boiler,4193,3212,3695,2726,0.0518,0.8365,178,564664,1600.99,17657.95
EQ-DAV-153,"Davenport, Iowa",Canned Vegetables,Pasteurizer,1816,1682,1609,2633,0.0795,0.7637,436,456417,841.48,47425.33
EQ-DAV-154,"Davenport, Iowa",Canned Vegetables,Pasteurizer,4828,3512,4402,2422,0.0602,0.8887,286,290229,1804.5,18771.22
EQ-COL-155,"Columbus, Ohio",Canned Vegetables,Boiler,3725,3081,3677,2634,0.0565,0.7177,123,401432,1222.39,39371.34
EQ-COL-156,"Columbus, Ohio",Canned Vegetables,Pasteurizer,1506,1186,1377,591,0.0812,0.7481,383,514387,872.16,43983.73
EQ-COL-157,"Columbus, Ohio",Canned Vegetables,Sealer,2966,2091,2567,1155,0.0762,0.6346,140,534797,1561.04,9767.85
EQ-COL-158,"Columbus, Ohio",Sauces,Conveyor,4619,3407,4143,681,0.0317,0.6796,295,267483,1984.1,44313.82
EQ-COL-159,"Columbus, Ohio",Canned Vegetables,Labeler,4397,4197,4021,640,0.0424,0.7779,357,180151,1876.29,39838.41
EQ-COL-160,"Columbus, Ohio",Sauces,Filler,2713,2463,2651,535,0.0353,0.8574,359,496335,1005.84,28211.44
EQ-COL-161,"Columbus, Ohio",Canned Vegetables,Filler,2354,2082,2351,2097,0.0824,0.7894,428,327394,1333.41,16366.17
EQ-COL-162,"Columbus, Ohio",Condiments,Filler,4755,4203,4595,1749,0.0356,0.6356,211,485636,1772.45,12681.71
EQ-COL-163,"Columbus, Ohio",Sauces,Pasteurizer,2080,1895,1949,892,0.0874,0.7613,131,452045,1880.56,8250.12
EQ-COL-164,"Columbus, Ohio",Sauces,Filler,1666,1440,1666,1386,0.0377,0.6773,52,527476,989.51,32327.48
EQ-COL-165,"Columbus, Ohio",Canned Vegetables,Sealer,4877,4576,4701,1693,0.046,0.7549,371,246044,1699.8,32006.43
EQ-COL-166,"Columbus, Ohio",Canned Vegetables,Boiler,2534,1812,2465,2220,0.0418,0.8296,269,414758,1276.92,11838.18
EQ-COL-167,"Columbus, Ohio",Canned Vegetables,Boiler,2306,2234,2062,2397,0.0952,0.7616,488,456080,1807.74,26682.41
EQ-COL-168,"Columbus, Ohio",Condiments,Sealer,2399,2080,2252,886,0.0812,0.7377,59,217841,1982.41,28523.16
EQ-COL-169,"Columbus, Ohio",Sauces,Sealer,4374,3414,3988,1114,0.039,0.635,342,370187,1183.19,5915.92
EQ-COL-170,"Columbus, Ohio",Canned Vegetables,Labeler,4405,4240,4082,1739,0.0374,0.6346,103,165670,1893.57,25998.1
EQ-COL-171,"Columbus, Ohio",Canned Vegetables,Mixer,1708,1220,1517,1143,0.0701,0.6752,154,156214,1630.18,26224.95
EQ-COL-172,"Columbus, Ohio",Condiments,Sealer,4489,3155,3951,1141,0.0576,0.7026,175,597063,1435.95,19829.93
EQ-COL-173,"Columbus, Ohio",Condiments,Labeler,2228,1743,1987,1446,0.0564,0.6688,52,170831,1062.95,22030.05
EQ-COL-174,"Columbus, Ohio",Canned Vegetables,Labeler,2523,2389,2322,759,0.0305,0.7357,246,411538,1052.85,33773.35
EQ-COL-175,"Columbus, Ohio",Condiments,Labeler,4502,4148,4285,1964,0.0497,0.7351,188,404540,1096.48,21425.7
EQ-COL-176,"Columbus, Ohio",Condiments,Mixer,1979,1722,1892,1708,0.0609,0.8234,238,251870,1936.58,47089.46
EQ-COL-177,"Columbus, Ohio",Canned Vegetables,Pasteurizer,4092,3354,3724,1808,0.0622,0.8322,117,537375,1577.03,8017.52
EQ-COL-178,"Columbus, Ohio",Condiments,Filler,3206,3040,2800,2575,0.0963,0.7434,55,427217,1715.45,21105.33
EQ-COL-179,"Columbus, Ohio",Sauces,Sealer,1975,1769,1930,604,0.0757,0.8151,492,198674,1017.01,41260.74
EQ-COL-180,"Columbus, Ohio",Condiments,Filler,2516,2371,2174,1135,0.0867,0.6376,255,272513,1126.8,27024.99
EQ-COL-181,"Columbus, Ohio",Sauces,Labeler,3790,3562,3243,2402,0.0967,0.7397,68,318633,1350.59,8053.35
EQ-COL-182,"Columbus, Ohio",Condiments,Sealer,4380,3544,4288,1937,0.0962,0.7393,401,116420,1595.99,39799.17
EQ-COL-183,"Columbus, Ohio",Condiments,Mixer,2701,2046,2659,1854,0.0894,0.7919,311,583662,861.41,43935.7
EQ-COL-184,"Columbus, Ohio",Canned Vegetables,Sealer,4336,3892,4009,2709,0.0601,0.6521,64,548521,1656.09,12269.62
EQ-COL-185,"Columbus, Ohio",Canned Vegetables,Pasteurizer,3260,3006,2994,1635,0.0348,0.6363,374,599587,1907.84,31468.71
EQ-COL-186,"Columbus, Ohio",Condiments,Sealer,3272,2456,2983,1271,0.0349,0.8061,199,391468,1900.64,23881.07
EQ-COL-187,"Columbus, Ohio",Canned Vegetables,Filler,2848,2639,2717,1873,0.0347,0.748,486,540934,1724.24,42802.98
EQ-COL-188,"Columbus, Ohio",Canned Vegetables,Labeler,3217,2758,3044,1835,0.0557,0.7054,480,405397,876.78,44563.36
EQ-COL-189,"Columbus, Ohio",Canned Vegetables,Pasteurizer,3354,2442,3201,2193,0.0692,0.6958,201,292890,1031.96,37096.8
EQ-COL-190,"Columbus, Ohio",Canned Vegetables,Pasteurizer,4282,3255,4217,1008,0.0671,0.6917,272,358500,1785.9,24584.32
EQ-COL-191,"Columbus, Ohio",Sauces,Labeler,2394,2043,2366,739,0.0825,0.7779,51,130990,1695.62,17227.79
EQ-COL-192,"Columbus, Ohio",Condiments,Sealer,2936,2178,2837,2987,0.0336,0.5931,68,503036,1990.22,26882.03
EQ-COL-193,"Columbus, Ohio",Sauces,Conveyor,3334,2484,3200,1758,0.0929,0.8068,387,260172,984.64,46576.9
EQ-COL-194,"Columbus, Ohio",Sauces,Sealer,2405,2080,2219,2557,0.0719,0.7792,409,436633,1903.64,26619.83
EQ-COL-195,"Columbus, Ohio",Canned Vegetables,Labeler,2939,2577,2885,2979,0.0612,0.6977,473,366720,1881.6,25764.88
EQ-COL-196,"Columbus, Ohio",Sauces,Pasteurizer,4924,4366,4722,2887,0.0639,0.7523,365,198311,1968.7,38518.52
EQ-COL-197,"Columbus, Ohio",Canned Vegetables,Sealer,3766,3258,3651,2233,0.0647,0.7416,104,269771,1034.05,23058.6
EQ-COL-198,"Columbus, Ohio",Sauces,Mixer,3164,3037,3022,1143,0.0974,0.765,407,124505,1152.22,14044.02
