equipment_id,plant,product_family,scrap_cost,unplanned_failure_cost
EQ-ROC-026,"Rockford, Illinois",Sauces,43381.11,17965.38
EQ-ROC-027,"Rockford, Illinois",Sauces,16850.46,21824.0
EQ-ROC-028,"Rockford, Illinois",Sauces,11566.39,17510.75
EQ-ROC-029,"Rockford, Illinois",Canned Vegetables,39470.4,19686.56
EQ-ROC-030,"Rockford, Illinois",Condiments,83646.9,24682.54
EQ-ROC-031,"Rockford, Illinois",Condiments,26324.64,24240.34
EQ-ROC-032,"Rockford, Illinois",Condiments,6708.68,2569.11
EQ-ROC-033,"Rockford, Illinois",Sauces,46945.21,17403.94
EQ-ROC-034,"Rockford, Illinois",Sauces,28373.71,20054.52
EQ-ROC-035,"Rockford, Illinois",Condiments,30724.18,2650.76
EQ-ROC-036,"Rockford, Illinois",Sauces,18942.1,2844.43
EQ-ROC-037,"Rockford, Illinois",Sauces,8116.98,22785.94
EQ-ROC-038,"Rockford, Illinois",Sauces,42366.05,6981.36
EQ-ROC-039,"Rockford, Illinois",Sauces,8705.85,24875.92
EQ-ROC-040,"Rockford, Illinois",Canned Vegetables,35686.55,20698.54
EQ-ROC-041,"Rockford, Illinois",Canned Vegetables,17760.6,18692.22
EQ-ROC-042,"Rockford, Illinois",Condiments,5164.13,13063.15
EQ-ROC-043,"Rockford, Illinois",Canned Vegetables,52883.11,10952.63
EQ-ROC-044,"Rockford, Illinois",Canned Vegetables,60853.62,11010.72
EQ-ROC-045,"Rockford, Illinois",Condiments,10077.72,11054.16
EQ-ROC-046,"Rockford, Illinois",Condiments,25243.64,11525.45
EQ-ROC-047,"Rockford, Illinois",Sauces,53258.94,9094.03
EQ-ROC-048,"Rockford, Illinois",Sauces,34100.15,18315.35
EQ-ROC-049,"Rockford, Illinois",Sauces,8113.37,23133.16
EQ-ROC-050,"Rockford, Illinois",Sauces,60318.04,3196.85
EQ-ROC-051,"Rockford, Illinois",Canned Vegetables,47966.69,21579.97
EQ-ROC-052,"Rockford, Illinois",Condiments,21523.47,14468.54
EQ-ROC-053,"Rockford, Illinois",Canned Vegetables,27241.2,19709.06
EQ-ROC-054,"Rockford, Illinois",Sauces,31772.53,23966.07
EQ-MAD-055,"Madison, Wisconsin",Condiments,35375.9,29744.95
EQ-MAD-056,"Madison, Wisconsin",Condiments,36530.58,2392.57
EQ-MAD-057,"Madison, Wisconsin",Condiments,46736.15,16315.09
EQ-MAD-058,"Madison, Wisconsin",Sauces,19948.28,2043.82
EQ-MAD-059,"Madison, Wisconsin",Sauces,9401.76,9424.73
EQ-MAD-060,"Madison, Wisconsin",Condiments,38057.95,28321.99
EQ-MAD-061,"Madison, Wisconsin",Canned Vegetables,6640.5,16415.64
EQ-MAD-062,"Madison, Wisconsin",Sauces,48758.09,15544.93
EQ-MAD-063,"Madison, Wisconsin",Canned Vegetables,34166.93,7135.0
EQ-MAD-064,"Madison, Wisconsin",Condiments,74212.78,6385.54
EQ-MAD-065,"Madison, Wisconsin",Sauces,16719.86,6885.87
EQ-MAD-066,"Madison, Wisconsin",Canned Vegetables,29831.21,26018.63
EQ-MAD-067,"Madison, Wisconsin",Sauces,45622.02,27194.6
EQ-MAD-068,"Madison, Wisconsin",Condiments,23468.11,10203.95
EQ-MAD-069,"Madison, Wisconsin",Sauces,23781.43,29326.74
EQ-MAD-070,"Madison, Wisconsin",Canned Vegetables,24404.31,21383.4
EQ-MAD-071,"Madison, Wisconsin",Canned Vegetables,32243.91,28840.93
EQ-MAD-072,"Madison, Wisconsin",Sauces,15104.15,13859.1
EQ-MAD-073,"Madison, Wisconsin",Condiments,10152.5,21705.57
EQ-MAD-074,"Madison, Wisconsin",Condiments,39546.52,5598.24
EQ-MAD-075,"Madison, Wisconsin",Canned Vegetables,51295.28,10327.51
EQ-MAD-076,"Madison, Wisconsin",Sauces,23314.1,16455.68
EQ-MAD-077,"Madison, Wisconsin",Condiments,9480.05,25897.46
EQ-MAD-078,"Madison, Wisconsin",Sauces,20658.74,28595.82
EQ-MAD-079,"Madison, Wisconsin",Canned Vegetables,26886.2,11669.27
EQ-MAD-080,"Madison, Wisconsin",Condiments,16461.55,14785.87
EQ-MAD-081,"Madison, Wisconsin",Condiments,30961.79,18417.06
EQ-MAD-082,"Madison, Wisconsin",Sauces,38231.41,6348.08
EQ-MAD-083,"Madison, Wisconsin",Canned Vegetables,37179.57,11292.85
EQ-MAD-084,"Madison, Wisconsin",Condiments,56440.7,7041.16
EQ-MAD-085,"Madison, Wisconsin",Sauces,7434.44,8080.01
EQ-MAD-086,"Madison, Wisconsin",Condiments,50943.23,27482.39
EQ-MAD-087,"Madison, Wisconsin",Canned Vegetables,34157.04,7758.81
EQ-MAD-088,"Madison, Wisconsin",Condiments,42638.65,28404.21
EQ-MAD-089,"Madison, Wisconsin",Canned Vegetables,15155.77,11171.31
EQ-MAD-090,"Madison, Wisconsin",Canned Vegetables,18468.85,28447.31
EQ-MAD-091,"Madison, Wisconsin",Canned Vegetables,24661.57,14972.28
EQ-MAD-092,"Madison, Wisconsin",Sauces,7338.8,20914.37
EQ-MAD-093,"Madison, Wisconsin",Sauces,19202.95,21035.68
EQ-MAD-094,"Madison, Wisconsin",Condiments,23735.26,15935.78
EQ-MAD-095,"Madison, Wisconsin",Sauces,11380.08,7954.92
EQ-MAD-096,"Madison, Wisconsin",Canned Vegetables,35034.17,27289.62
EQ-MAD-097,"Madison, Wisconsin",Canned Vegetables,21598.11,24036.45
EQ-MAD-098,"Madison, Wisconsin",Canned Vegetables,52335.19,5642.27
EQ-MAD-099,"Madison, Wisconsin",Sauces,13828.92,24376.65
EQ-MAD-100,"Madison, Wisconsin",Sauces,15400.12,23533.11
EQ-MAD-101,"Madison, Wisconsin",Sauces,26147.79,16896.91
EQ-MAD-102,"Madison, Wisconsin",Sauces,7171.97,15498.98
EQ-MAD-103,"Madison, Wisconsin",Condiments,23386.58,3346.47
EQ-MAD-104,"Madison, Wisconsin",Sauces,12513.63,20637.24
EQ-MAD-105,"Madison, Wisconsin",Condiments,14468.0,2254.1
EQ-MAD-106,"Madison, Wisconsin",Condiments,31963.44,21848.06
EQ-MAD-107,"Madison, Wisconsin",Sauces,85677.72,18528.09
EQ-MAD-108,"Madison, Wisconsin",Condiments,26334.74,18779.43
EQ-DAV-109,"Davenport, Iowa",Sauces,29366.56,9189.3
EQ-DAV-110,"Davenport, Iowa",Condiments,28200.98,15168.75
EQ-DAV-111,"Davenport, Iowa",Condiments,16039.14,15366.73
EQ-DAV-112,"Davenport, Iowa",Canned Vegetables,30842.01,19627.35
EQ-DAV-113,"Davenport, Iowa",Condiments,33834.74,21200.25
EQ-DAV-114,"Davenport, Iowa",Canned Vegetables,42787.2,7105.18
EQ-DAV-115,"Davenport, Iowa",Condiments,11761.68,16280.13
EQ-DAV-116,"Davenport, Iowa",Condiments,46685.24,28755.99
EQ-DAV-117,"Davenport, Iowa",Canned Vegetables,11739.11,13562.2
EQ-DAV-118,"Davenport, Iowa",Sauces,65432.44,28330.38
EQ-DAV-119,"Davenport, Iowa",Canned Vegetables,49663.25,29755.97
EQ-DAV-120,"Davenport, Iowa",Condiments,31206.84,18697.24
EQ-DAV-121,"Davenport, Iowa",Sauces,11800.12,15478.34
EQ-DAV-122,"Davenport, Iowa",Canned Vegetables,73517.99,9397.61
EQ-DAV-123,"Davenport, Iowa",Condiments,16157.66,13041.19
EQ-DAV-124,"Davenport, Iowa",Sauces,17422.95,26846.91
EQ-DAV-125,"Davenport, Iowa",Sauces,54968.43,29421.73
EQ-DAV-126,"Davenport, Iowa",Condiments,7552.45,18918.94
EQ-DAV-127,"Davenport, Iowa",Canned Vegetables,40570.28,15931.01
EQ-DAV-128,"Davenport, Iowa",Condiments,50571.46,20718.17
EQ-DAV-129,"Davenport, Iowa",Condiments,21018.99,15287.88
EQ-DAV-130,"Davenport, Iowa",Sauces,65311.0,24222.33
EQ-DAV-131,"Davenport, Iowa",Sauces,30283.82,27141.86
EQ-DAV-132,"Davenport, Iowa",Sauces,18730.34,22999.45
EQ-DAV-133,"Davenport, Iowa",Condiments,23535.33,14864.98
EQ-DAV-134,"Davenport, Iowa",Condiments,41317.42,23019.56
EQ-DAV-135,"Davenport, Iowa",Sauces,32833.35,6767.79
EQ-DAV-136,"Davenport, Iowa",Condiments,35239.0,23505.3
EQ-DAV-137,"Davenport, Iowa",Sauces,18636.25,12311.06
EQ-DAV-138,"Davenport, Iowa",Condiments,29671.48,13849.47
EQ-DAV-139,"Davenport, Iowa",Canned Vegetables,30098.89,20380.14
EQ-DAV-140,"Davenport, Iowa",Sauces,32473.23,8859.44
EQ-DAV-141,"Davenport, Iowa",Canned Vegetables,54768.25,29707.94
EQ-DAV-142,"Davenport, Iowa",Sauces,65133.57,3411.7
EQ-DAV-143,"Davenport, Iowa",Condiments,38132.75,6301.9
EQ-DAV-144,"Davenport, Iowa",Sauces,50061.84,23200.72
EQ-DAV-145,"Davenport, Iowa",Condiments,32513.62,12832.01
EQ-DAV-146,"Davenport, Iowa",Sauces,16894.25,29689.81
EQ-DAV-147,"Davenport, Iowa",Canned Vegetables,36439.14,27680.31
EQ-DAV-148,"Davenport, Iowa",Condiments,38786.65,12408.02
EQ-DAV-149,"Davenport, Iowa",Canned Vegetables,19225.65,6043.42
EQ-DAV-150,"Davenport, Iowa",Sauces,28058.2,12147.4
EQ-DAV-151,"Davenport, Iowa",Condiments,17660.16,16896.53
EQ-DAV-152,"Davenport, Iowa",Canned Vegetables,46828.31,22374.11
EQ-DAV-153,"Davenport, Iowa",Canned Vegetables,30533.23,26904.7
EQ-DAV-154,"Davenport, Iowa",Canned Vegetables,31527.84,15709.37
EQ-COL-155,"Columbus, Ohio",Canned Vegetables,27724.92,10964.93
EQ-COL-156,"Columbus, Ohio",Canned Vegetables,36428.57,2294.56
EQ-COL-157,"Columbus, Ohio",Canned Vegetables,63614.77,29148.39
EQ-COL-158,"Columbus, Ohio",Sauces,16823.6,23259.57
EQ-COL-159,"Columbus, Ohio",Canned Vegetables,14331.86,22891.29
EQ-COL-160,"Columbus, Ohio",Sauces,17622.95,20513.22
EQ-COL-161,"Columbus, Ohio",Canned Vegetables,35971.76,6924.01
EQ-COL-162,"Columbus, Ohio",Condiments,30643.25,21280.04
EQ-COL-163,"Columbus, Ohio",Sauces,74298.54,20268.84
EQ-COL-164,"Columbus, Ohio",Sauces,19677.24,10330.98
EQ-COL-165,"Columbus, Ohio",Canned Vegetables,19238.38,14915.05
EQ-COL-166,"Columbus, Ohio",Canned Vegetables,22137.81,12808.2
EQ-COL-167,"Columbus, Ohio",Canned Vegetables,78489.93,28524.04
EQ-COL-168,"Columbus, Ohio",Condiments,35066.23,13625.57
EQ-COL-169,"Columbus, Ohio",Sauces,17082.06,20996.01
EQ-COL-170,"Columbus, Ohio",Canned Vegetables,11732.67,28309.23
EQ-COL-171,"Columbus, Ohio",Canned Vegetables,17851.45,7135.59
EQ-COL-172,"Columbus, Ohio",Condiments,49383.51,12608.57
EQ-COL-173,"Columbus, Ohio",Condiments,10241.38,9288.63
EQ-COL-174,"Columbus, Ohio",Canned Vegetables,13215.28,21534.74
EQ-COL-175,"Columbus, Ohio",Condiments,22045.43,24082.9
EQ-COL-176,"Columbus, Ohio",Condiments,29704.97,7729.07
EQ-COL-177,"Columbus, Ohio",Canned Vegetables,52711.79,13336.74
EQ-COL-178,"Columbus, Ohio",Condiments,70575.32,28097.0
EQ-COL-179,"Columbus, Ohio",Sauces,15295.45,5004.87
EQ-COL-180,"Columbus, Ohio",Condiments,26622.77,18047.1
EQ-COL-181,"Columbus, Ohio",Sauces,41614.12,6929.53
EQ-COL-182,"Columbus, Ohio",Condiments,17874.46,28937.99
EQ-COL-183,"Columbus, Ohio",Condiments,44947.84,14359.13
EQ-COL-184,"Columbus, Ohio",Canned Vegetables,54594.85,13044.96
EQ-COL-185,"Columbus, Ohio",Canned Vegetables,39808.28,10347.17
EQ-COL-186,"Columbus, Ohio",Condiments,25966.99,8243.02
EQ-COL-187,"Columbus, Ohio",Canned Vegetables,32364.69,26289.68
EQ-COL-188,"Columbus, Ohio",Canned Vegetables,19798.23,3071.0
EQ-COL-189,"Columbus, Ohio",Canned Vegetables,20915.75,10914.17
EQ-COL-190,"Columbus, Ohio",Canned Vegetables,42960.45,19627.32
EQ-COL-191,"Columbus, Ohio",Sauces,18324.01,25431.51
EQ-COL-192,"Columbus, Ohio",Condiments,33638.72,13010.96
EQ-COL-193,"Columbus, Ohio",Sauces,23798.73,29779.54
EQ-COL-194,"Columbus, Ohio",Sauces,59762.71,8095.94
EQ-COL-195,"Columbus, Ohio",Canned Vegetables,42229.25,2462.28
EQ-COL-196,"Columbus, Ohio",Sauces,24947.51,20254.48
EQ-COL-197,"Columbus, Ohio",Canned Vegetables,18048.5,7623.84
EQ-COL-198,"Columbus, Ohio",Sauces,13972.73,6062.61
EQ-COL-199,"Columbus, Ohio",Canned Vegetables,26477.59,27916.26
EQ-COL-200,"Columbus, Ohio",Sauces,37540.86,24191.18
EQ-COL-201,"Columbus, Ohio",Sauces,45497.29,3506.87
EQ-COL-202,"Columbus, Ohio",Canned Vegetables,15417.31,21007.04
EQ-COL-203,"Columbus, Ohio",Condiments,45671.51,12887.54
EQ-LAN-204,"Lansing, Michigan",Sauces,46147.3,3581.62
EQ-LAN-205,"Lansing, Michigan",Canned Vegetables,9365.47,16291.69
EQ-LAN-206,"Lansing, Michigan",Condiments,19201.81,26363.56
EQ-LAN-207,"Lansing, Michigan",Sauces,41350.07,29021.52
EQ-LAN-208,"Lansing, Michigan",Sauces,36899.13,24674.83
EQ-LAN-209,"Lansing, Michigan",Sauces,10147.56,25711.97
EQ-LAN-210,"Lansing, Michigan",Sauces,55859.56,3553.24
EQ-LAN-211,"Lansing, Michigan",Canned Vegetables,24985.48,10412.88
EQ-LAN-212,"Lansing, Michigan",Condiments,11422.18,27465.95
EQ-LAN-213,"Lansing, Michigan",Sauces,15358.1,5026.64
EQ-LAN-214,"Lansing, Michigan",Canned Vegetables,25015.36,7725.49
EQ-LAN-215,"Lansing, Michigan",Canned Vegetables,51927.22,20313.01
EQ-LAN-216,"Lansing, Michigan",Canned Vegetables,8604.55,23424.14
EQ-LAN-217,"Lansing, Michigan",Canned Vegetables,25422.22,26975.86
EQ-LAN-218,"Lansing, Michigan",Canned Vegetables,29017.01,7471.52
EQ-LAN-219,"Lansing, Michigan",Condiments,24730.7,28101.29
EQ-LAN-220,"Lansing, Michigan",Condiments,5346.64,22425.16
EQ-LAN-221,"Lansing, Michigan",Sauces,46058.44,22961.49
EQ-LAN-222,"Lansing, Michigan",Sauces,7250.43,29820.86
EQ-LAN-223,"Lansing, Michigan",Canned Vegetables,21764.01,19667.95
EQ-LAN-224,"Lansing, Michigan",Sauces,32173.17,18921.86
EQ-LAN-225,"Lansing, Michigan",Sauces,22034.95,12216.93
EQ-LAN-226,"Lansing, Michigan",Condiments,93158.33,6482.56
EQ-LAN-227,"Lansing, Michigan",Canned Vegetables,32879.27,27813.58
EQ-LAN-228,"Lansing, Michigan",Sauces,43630.43,26831.48
EQ-LAN-229,"Lansing, Michigan",Canned Vegetables,32970.42,23431.81
EQ-LAN-230,"Lansing, Michigan",Condiments,21709.79,18679.52
EQ-LAN-231,"Lansing, Michigan",Condiments,50959.86,18260.86
EQ-LAN-232,"Lansing, Michigan",Canned Vegetables,24405.28,17235.51
EQ-LAN-233,"Lansing, Michigan",Condiments,35886.59,14338.67
EQ-LAN-234,"Lansing, Michigan",Canned Vegetables,70387.69,15126.77
EQ-LAN-235,"Lansing, Michigan",Sauces,27156.41,3713.3
EQ-LAN-236,"Lansing, Michigan",Condiments,41442.62,12095.18
EQ-LAN-237,"Lansing, Michigan",Condiments,15471.59,16471.21
EQ-LAN-238,"Lansing, Michigan",Canned Vegetables,25244.02,18373.57
EQ-LAN-239,"Lansing, Michigan",Sauces,46225.34,23568.36
EQ-LAN-240,"Lansing, Michigan",Canned Vegetables,19000.71,15277.69
EQ-LAN-241,"Lansing, Michigan",Sauces,48136.7,29599.36
EQ-LAN-242,"Lansing, Michigan",Canned Vegetables,15345.7,21415.06
EQ-LAN-243,"Lansing, Michigan",Condiments,30571.76,27758.14
EQ-LAN-244,"Lansing, Michigan",Condiments,14302.08,12757.06
EQ-LAN-245,"Lansing, Michigan",Sauces,57867.84,23436.2
EQ-LAN-246,"Lansing, Michigan",Sauces,37447.48,28052.55
EQ-LAN-247,"Lansing, Michigan",Condiments,39637.53,11118.43
EQ-LAN-248,"Lansing, Michigan",Sauces,51699.95,21706.49
